Reference	ID	Tags	Quote	Occurrence	Question	Response
78:10	h0m0				How did Israel do that was wrong in God’s sight?	They did not keep the covenant with God, and refused to obey his law.
78:14	y78j				How did God lead Israel?	He led them in the daytime with a cloud and at night with the light of fire.
78:18	gbwi				How did Israel challenge God?	They challenged God in their hearts by asking for food to satisfy their appetites.
78:19	u04n				What did Israel speak against God?	They spoke against God saying, “Can God really lay out a table for us in the wilderness?”
78:22	k8hr				Why did Yahweh become angry and attack Israel in his anger?	Yahweh became angry with Israel because they did not believe in him and trust in his salvation.
78:23-24	hw76				How did God provide for Israel even though they did not believe in him?	God provide for them by raining down manna and meat in abundance for them to eat so they were full.
78:31	cv4d				What did God do to Israel in his anger?	He attacked and killed the strongest of them, and brought down the young men.
78:34	iqfm				How did the people of Israel respond whenever God afflicted them?	They would start to seek him, and would return and look earnestly for him.
78:37	h7q4				What was the condition of Israel’s hearts before God?	Their hearts were not firmly fixed on God, and they were not faithful to his covenant.
78:38	gs81				How did God show mercy to the people of Israel?	He forgave their iniquity and did not destroy them because he remembered they were made of flesh.
78:44	jm1y				What did God do to the Egyptians’ rivers?	He turned the Egyptians’ rivers to blood, so they could not drink from their streams.
78:51	tzgz				What did God do to the firstborn of the Egyptians?	He killed all the firstborn in Egypt, the firstborn of their strength.
78:52	boqi				How did God lead his own people?	He led them out like sheep, and guided them through the wilderness like a flock.
78:55	gaeh				What did God do to the nations?	He drove out the nations before the Israelites and assigned their inheritance to Israel.
78:57	glmj				How did the people of Israel act like their fathers?	They were unfaithful and acted treacherously like their fathers.
78:58	ymkq				With what did Israel make God angry?	They made him angry with their pagan shrines and provoked him to jealous anger with their idols.
78:62-63	h8qr				To what did God hand over his people?	He handed them over to the sword, and fire devoured their young men.
78:68	rhsz				Which tribe did God chose from Israel?	God chose the tribe of Judah and Mount Zion that he loved.
78:70	sm8o				Who did God choose to be the shepherd of Israel?	He chose David, his servant, and took him form the sheepfolds.
79:1	mo1m				What happened when the foreign nations came into Israel?	They defiled the temple, they turned Jerusalem into a heap of ruins.
79:4	nedk				What has Israel become to their neighbors?	They have become a reproach for their neighbors to make, and a mocking and derision to those around them.
79:6	g7cw				On whom does Asaph ask God to pour out his wrath?	He asks God to pour out his wrath on the nations that do not know God and on the kingdoms that do not call upon God’s name.
79:8	pqhc				What does Asaph not want God to hold against Israel?	He wants God to not hold the sins of their forefathers agains them.
79:10	a0js				What does Asaph not want the nations to say?	He does not want the nations to say, “Where is their God?”
79:13	g86s				What does Asaph say that Israel is to God?	He says they are God’s people and the sheep of God’s pasture.
80:1	q836				What is the writer asking the Shepherd of Israel to do?	The writer is asking him to pay attention and to shine on them.
80:2	rauh				What is the writer asking the Shepherd of Israel to do in the sight of Ephraim and Benjamin and Manasseh?	He is asking the Spherd of Israel to stir up his power and come and save them.
80:3	pm65				What is the writer asking God to do?	He is asking God to restore them, shine his face on them and they will be saved
80:4	p3jb				What was Yahweh’s response when his people prayed?	He was angry at his people when they prayed.
80:5	vi10				What has Yahweh given them eat and to drink?	He has fed them with tears and given them tears to drink.
80:6	cwhk				What are Israel’s neighbors and enemies doing to them?	Their neighbors are arguing over them and their enemies are laughing about them.
80:7	veak				What will happen when the God of hosts restores them and shines his face on them?	They will be saved.
80:8	g09q				What did the God of hosts do with the vine that he brought out of Egypt?	He drove out nations and transplanted it.
80:9	mg1b				What did God do to prepare for planting the vine?	God cleared the land for it.
80:11	wzge				What did the vine’s branches cover?	The vine covered the mountains and the highest cedars.
80:11	gxp9				How far did the vine send out its branches and shoots?	The vine sent its branches as far as the sea and sent its shoots to the Euphrates River.
80:12	qi3e				What will happen since the walls of the vine are broken down?	All who pass by will pluck its fruit.
80:13	kf8w				What will the boars and beasts do to the vine?	The boars ruin it and the beasts feed on it.
80:14	nf19				What does the writer ask the God of hosts to do for the vine?	He asks the God of hosts to turn back, look down from heaven, take notice and take care of this vine.
80:15	v741				Who planted the root of the vine and made the shoot grow?	The right hand of the God of hosts planted the root and made the shoot grow.
80:16	jo59				What is happening to the vine?	The vine is burned and cut down.
80:16	srph				What does the writer want to happen to the enemies of the God of hosts?	The writer want the enemies of the God of hosts to perish because of his rebuke.
80:17	nqvm				What does the writer want God to do to the man of God’s right hand?	The writer wants God’s hand to be on that man.
80:17	piqr				What did God do for the son of man?	God made him strong for himself.
80:18	q1uq				What will the people do if God revives them?	They will call on God’s name.
80:19	v8uq				What will happen if Yahweh, the God of hosts shines on the people?	If Yahweh shines on them, they will be saved.
81:1	uaif				What does the writer tell everyone to do to God?	He tells them to sing aloud and to shout out for joy.
81:2	kd4h				What instruments does the writer tell the people to play as they sing a song?	The people should play the tambourine and the pleasant lyre with the harp.
81:3	ok5v				When should the people blow the ram’s horn?	They should blow it on the day of the new moon, the day of the full moon, when their feast day begins.
81:4	iuwu				Who gave the statute and decree for Israel?	The God of Jacob gave them for Israel.
81:5	bsq8				Why did the God of Jacob issue a statute and decree for Israel?	He issued it as a regulation in Joseph.
81:6	rcio				What did God remove from the shoulder of the people?	God removed the burden.
81:7	ix3v				What happened when the people called out in their distress?	God helped them, and answered them and tested them.
81:9	dkq4				What did God say about foreign gods?	God said there must be no foreign god among Israel and they must not worship any foreign god.
81:10	navt				What does Yahweh say he did for Israel?	He brought them out of Egypt.
81:10	c6k9				Why did God tell the Israelites to open their mouth wide?	He told them to open it so he would fill it.
81:11	iukr				What did Yahweh’s people, Israel, not do?	They did not listen to Yahweh’s words or obey him.
81:12	jw0b				Why did Yahweh give his people over to their own stubborn way?	He gave them over so that they might do what seemed right to them.
81:13	mbot				What does Yahweh long for his people to do?	Yahweh wants his people to listen to him and walk in his paths.
81:14	avl9				What would Yahweh do if his people would listen to him and walk in his paths?	He would quickly subdue their enemies and turn his hand against their oppressors.
81:15	uize				What does the writer want to happen to those who hate Yahweh?	He wants them to cringe in fear and be humiliated forever.
81:16	u82c				What does Yahweh say he would do for Israel?	Yahweh would feed them with the finest wheat and satisfy them with the honey out of the rock.
82:1	m7et				Where does God stand to render judgment?	He stands in the divine assembly and in the midst of the gods.
82:2	nm4g				What does Asaph ask God?	He asks God how long God will you judge unjustly and show favoritism to the wicked?
82:3	nouq				What does Asaph ask God to do for the poor and fatherless and the afflicted and destitute?	He asks God to defend them and maintain their rights.
82:4	cmn4				What does Asaph ask God to do for the poor and needy?	He asks God to rescue them and take them out of the hand of the wicked.
82:5	pim4				Where do those who neither know nor understand and wander?	They wander around in darkness.
82:6-7	e1yj				How does Asaph say the sons of the Most High will die?	They will die like men and fall like one of the princes.
82:8	q17e				Why is Asaph asking God to arise and judge the earth?	He asks God to judge because he will inherit all the nations.
83:2	r4yt				What are God’s enemies doing?	They are making a commotion, and have raised their heads.
83:3	irov				Who do the enemies of God conspire against and plan against?	They conspire against God’s people and plan against God’s protected ones.
83:4	wdow				What do God’s enemies say they will do to Israel?	They said, “Let us destroy them as a nation.”
83:4	n48i				What would happen to the name of Israel if God’s enemies destroyed them?	Israel would no longer be remembered.
83:5	un9v				Against whom have God’s enemies schemed?	They schemed against God and made an alliance.
83:9-10	feag				What does Asaph ask God to do to his enemies, as he did to Midian, Sisera and Jabin?	He asks that they perish at Endor and become like manure for the earth.
83:11-12	sbhg				What did the nobles and the princes of the enemies say about Israel?	They said, “Let us take for ourselves the pastures of God.”
83:13-14	m52m				What things does Asaph want God to make his enemies like?	He wants God to make them like whirling dust, chaff before the wind, fire that burns the forest, and the flame that sets the mountains on fire.
83:15	vif4				How does Asaph want God to chase and terrify his enemies?	He wants God to chase them with God’s strong wind and terrify them with God’s windstorm.
83:16	yic8				Why does Asaph ask Yahweh to fill the enemies faces with shame?	He asks God to fill the enemies with shame so they might seek Yahweh’s name.
83:17	glck				What does Asaph desire to happen to God’s enemies?	He desires that they be put to shame, be terrified forever and perish in disgrace.
83:18	enoh				What will God’s enemies know about Yahweh?	They will know that Yahweh alone is the Most High over all the earth.
84:1	pkrg				What does the writer say about the place where Yahweh of hosts lives?	He says the place where Yahweh of hosts lives is lovely.
84:2	eljx				For what does the writer long?	He longs for the courts of Yahweh.
84:2	fcek				To whom does the writers heart and whole being call out?	His heart and whole being calls out to the living God.
84:3	nki1				Where has the sparrow found her house and the swallow a nest where she may lay her young?	They have found their house and nest near the altars of Yahweh of hosts.
84:3	n2iw				What other names does the writer use for Yahweh of hosts?	He uses the names of my King and my God.
84:4	q7ia				What happens to those who live in Yahweh’s house?	They are blessed and they praise Yahweh continually.
84:5	tm0r				What happens to the man whose strength is in Yahweh?	The man whose strength is in Yahweh is blessed.
84:6	gwnl				Where do the blessed find springs of water to drink?	They find springs of water to drink as they pass through the Valley of Weeping.
84:7	n8nt				Where does the blessed people appear?	They appear before God in Zion.
84:8	udaa				Who does the writer want to hear his prayer?	He wants Yahweh God of hosts to hear his prayer.
84:8	ebeb				Who does the writer want to listen to what he is saying?	He wants the God of Jacob to listen to what he is saying.
84:9	wtix				What does the writer want God to watch over and for whom does he want God to show concern?	He wants God to watch over their shield and show concern for God’s anointed.
84:10	me6z				A day in Yahweh’s courts is better than what?	A day in Yahweh’s courts is better that a thousand years elsewhere.
84:10	z9yg				What would the writer rather be in the house of his God than to live within the tents of the wicked?	He would rather be a doorkeeper in the house of his God.
84:11	wx5w				What is Yahweh God to the writer?	Yahweh God is our sun and shield.
84:11	f55i				What will Yahweh give?	Yahweh will give grace and glory.
84:11	ughm				What does Yahweh not withhold from those who walk in integrity.	Yahweh does not withhold any good thing from those who walk in integrity.
84:12	ru97				What happens to the man who trusts in Yahweh of hosts?	The man who trusts in Yahweh is blessed.
85:1	bzth				What has Yahweh done for the well-being of Jacob?	Yahweh has shown favor to their land and restored the well-being of Jacob.
85:2	ono6				What has Yahweh done about the sins of his people?	He has forgiven his people and covered all their sins.
85:3	lfca				What has Yahweh done with his wrath and hot anger?	He has withdrawn all his wrath and turned back from his hot anger.
85:4	o19e				Of what does the writer ask God to let go?	He ask God to let go of his displeasure with his people.
85:6	gvn2				What will God’s people do if God revives them again?	God’s people will rejoice in God.
85:7	l562				What is the writer asking God to show and grant his people?	He is asking Yahweh to show his covenant faithfulness and grant his salvation.
85:8	gbz5				What does the writer say will happen when he listens to what Yahweh God says?	God will make peace with his people, his faithful followers.
85:8	vouj				What must the people do to make peace with God?	God’s people must not turn again to foolish ways.
85:9	qwus				What will remain in the land when God’s salvation is near to those who fear him?	Glory will remain in the land.
85:10	q165				What have met together and what have kissed each other?	Covenant faithfulness and trustworthiness have met together and righteousness and peace have kissed each other.
85:11	nskg				What will sprout up from the ground and what will look down from the sky?	Trustworthiness will sprout up and victory will look down.
85:12	uhgz				What will happen when Yahweh gives his good blessings?	Their land will yield its crops.
85:13	dhze				What will go before Yahweh and make a way for his footsteps?	Righteousness will go before Yahweh.
86:1	xhed				Why does David ask Yahweh to listen to and answer him?	He asks Yahweh to answer him because David is poor and oppressed.
86:2	x0xv				What does David ask God to do for him when he is loyal and trusts in God?	David asks God to protect him and save him.
86:3	pamk				What does David asks when he cries out to the Lord?	David asks the Lord to be merciful to him.
86:4	p6k3				When David lifts up his soul to the Lord, what is he asking from the Lord?	David asks the Lord to make his servant glad.
86:5	t7i0				What happens to all those who cry out to the Lord who is good?	The Lord is ready to forgive and show them great mercy.
86:6	e9xx				Who does David ask to listen to his prayer and hear the sound of his pleas?	David asks Yahweh to listen and hear.
86:7	e8a3				What will Yahweh do when David calls on him in his day of trouble?	Yahweh will answer David.
86:8	rhif				Who compares to the Lord among the gods?	There is no one who compares to the Lord.
86:9	k3kj				What will all the nations do before the Lord?	All the nations will come and bow before the Lord and honor the Lord’s name.
86:10	a1i5				Who only does great and wonderful things?	Only God does great and wonderful things.
86:11	iizo				What does David ask Yahweh to teach him?	David asks Yahweh to teach him Yahweh’s ways.
86:11	idzt				What will happen when Yahweh teaches David?	David will walk in Yahweh’s truth.
86:12	vaoa				What does David tell God he will do?	David will praise God and glorify God’s name forever.
86:13	bf0l				What does David say God’s covenant faithfulness toward him has done?	God has rescued David’s soul from the depths of sheol.
86:14	e8t1				What does David say the arrogant and violent men have done?	They have risen up against David, seek his life and have no regard for God.
86:15	c2re				How does David describe the Lord?	David describes the Lord as a merciful and gracious God, slow to anger, and abundant in covenant faithfulness and trustworthiness.
86:16	djso				What does David ask the Lord to do for him?	David asks the Lord to turn toward him, have mercy on him, give his strength and save him.
86:17	odgh				What will happen when Yahweh shows David a sign of his favor?	Those who hate David will see God’s favor and be put to shame.
86:17	nybn				What does David say Yahweh as done for him?	Yahweh has helped David and comforted him.
87:1	bf7c				Where is the Lord’s city established?	It is established on the holy mountains.
87:2	i3rb				How much does Yahweh love the gates of Zion?	He loves them more than all the tents of Jacob.
87:3	bn2y				What things are said of the city of God?	Glorious things are said of the city of God.
87:4	ti7f				To whom did the writer mention Rahab and Babylon?	He mentioned them to his followers.
87:5	qco1				What will the Most High do for Zion?	The Most High himself will establish her.
87:6	ly2d				What does Yahweh note as he registers the peoples?	He notes, “This one was born there.”
87:7	tfww				What do the singers and dancers say?	They say, “All my springs of water are in you.”
88:1	lzgw				When does the writer cry out to Yahweh, the God of his salvation?	The writer cries out day and night before Yahweh.
88:2	xdfr				What does the writer ask Yahweh to do for him?	He asks Yahweh to listen to his prayer and pay attention to his cry.
88:3	jz07				What is the problem with the writer’s soul and life?	His soul is full of troubles and his life is nearing sheol.
88:4	scfo				How does the writer describe himself when people treat him like those who go down to the pit?	He describes himself as a man with no strength.
88:5	ofem				What does the writer say happens to him when he is like the dead who lie in the grave?	He says that Yahweh cares for the dead no more because they are cut off from Yahweh’s power.
88:6	it52				Where does the writer say that Yahweh has placed him?	He says Yahweh has placed him in the lowest part of the pit.
88:7	kszp				What lies heavy on the writer?	Yahweh’s wrath lies heavy on the writer.
88:8	pukl				What has Yahweh done to make the writer’s acquaintenances avoid him?	Yahweh has made the writer a shocking sight to his acquaintances.
88:9	ff94				From what do the writer’s eyes to grow weary?	His eyes grow weary from trouble.
88:10	s54t				What questions does the writer ask Yahweh about the dead and those who have died?	He asks Yahweh if he will do wonders for the dead, and if they will rise up and praise Yahweh.
88:11-12	dh8m				What does the writer asks Yahweh about his covenant faithfulness, loyalty, wonderful deeds and righteousness?	The writer asks Yahweh if they will be proclaimed in the grave, in the place of the dead, in the darkness and in the place of forgetfulness.
88:13	sswy				When does the writer’s prayer come before Yahweh?	His prayer comes before Yahweh in the morning.
88:14	fn9z				What has Yahweh done to the writer?	Yahweh has rejected the writer and hidden his face from him.
88:15	r109				How long has the writer been afflicted and on the verge of death.	The writer has been afflictd and on the verge of death since his youth.
88:16	k2kh				What does the writer say Yahweh’s angry actions and terrifying deeds have done?	Yahweh’s actions have passed over and his deeds have annihilated the writer.
88:17	toyr				What have Yahweh’s actions and deeds done to the writer all day long?	They surrounded the writed like water and encircled him.
88:18	ahmg				What does the writer say is his only acquaintance?	He says his only acquaintance is the darkness.
89:1	cgxi				Of what will the writer sing forever?	He will sing of Yahweh’s acts of covenant faithfulness.
89:1	o6ep				What will the writer proclaim to future generations?	He will proclaim Yahweh’s truthfulness.
89:2	difj				Where has Yahweh’s truthfulness been established?	It has been established in the heavens.
89:3	oenc				With whom has a covenant and an oath been made?	The covenant has been made with the chosen one and an oath has been made to David.
89:4	k2fm				How long will the descendants and the throne be established?	The descendants will be established forever and the throne through all generations.
89:5	hoj1				For what will the heavens praise Yahweh?	The heavens will praise Yahweh for his wonders.
89:5	i3o7				For what will the assembly of the holy ones praise Yahweh?	They will praise Yahweh for his truthfulness.
89:7	dvzh				How does God compare to those who surround him?	He is more awesome than all who surround him.
89:8	u4nq				What does the writer say about Yahweh’s truthfulness?	It surrounds Yahweh.
89:9	s1xw				What does the writer say about Yahweh’s rule of the raging sea?	He says that when the waves surge, Yahweh calms them.
89:10	bd1w				What did Yahweh do to Rahab?	He crushed her as one who is killed.
89:10	elaz				What did Yahweh use to scatter his enemies?	He used his strong arm.
89:11	i7se				What belongs to Yahweh who made the world and all it contains?	The heavens and the earth belong to Yahweh.
89:12	hr3z				What did Yahweh create?	Yahweh created the north and the south.
89:13	h20g				What does the writer say about Yahweh’s arm and hand?	Yahweh has a mighty arm and a strong hand, and his right hand is high.
89:14	so4m				What is the foundation of Yahweh’s throne?	Righteousness and justice are the foundation of Yahweh’s throne.
89:14	mr5o				What comes before Yahweh?	Covenant faitfhulness and trustworthiness come before Yahweh.
89:15-16	vha4				What happens to the people who worship Yahweh?	They are blessed and walk in the light of Yahweh’s face, they rejoice in Yahweh’s name, and in Yahweh’s righteousness they exalt.
89:17	w3jm				How does Yahweh’s majestic strength and favor benefit the people?	The people are victorious
89:18	z3az				What belongs to Yahweh and what is he called?	The people’s shield belongs to Yahweh and is called the Holy One of Israel.
89:19	hwdn				What did Yahweh say in a vision to his faithful ones?	He said that he set a crown on a mighty one and raised up one chosen from among the people.
89:20-23	i48a				What did Yahweh say he will do for his chosen servant David?	He said he had anointed him, will support him, and will strengthen him.
89:24	alpq				What will be with David and how will he be victorious?	Yahweh’s truth and covenant faithfulness will be with David and by Yahweh’s name David will be victorious.
89:26	zwr1				What will David call out to Yahweh?	He will call Yahweh his Father, his God, and the rock of his salvation.
89:27-28	g05x				What will Yahweh do for David who he places as his firstborn son and most exalted of the kings of the earth?	Yahweh will extend and secure his covenant faithfulness to David forever.
89:29	sxmy				How long will David’s descendants and throne endure?	His descendants will endure forever and his throne will endure as the skies above.
89:30-32	bu4s				What will Yahweh do to David’s children if they forsake Yahweh’s law, disobey his decrees, break his rules and do not keep his commands?	Yahweh will punish their rebellion with a rod and their iniquity with blows.
89:33-34	ad56				What promises does Yahweh make to David?	Yahweh promises not to remove his covenant faithfulness or be unfaithful to his promise. He will not break his covenant or change the words of his lips.
89:35	q8xg				By what does Yahweh swear once and for all.	Yahweh swears by his holiness.
89:38	khjw				What does the writer now say about how David is being treated by Yahweh?	The writer says that Yahweh has refused and rejected and is angry with the anointed king.
89:41	vjtz				What does the writer say is happening to the anointed king?	He is being robbed and has become an object of disgust to his neighbors.
89:42	rlz1				What have the anointed king’s enemies done?	They have raised their right hand and have been made to rejoice.
89:43	e1uc				What happened when the anointed king went into battle?	The edge of the king’s sword was turned back and he was made unable to stand in battle.
89:44	sdyu				What has happened to the king’s spendor and throne?	His splendor has been brought to an end and his throne has been brought down to the ground.
89:45	fbpt				What has happened to the days of the anointed king?	His days have been shortened and he has been covered with shame.
89:46	zfxf				What does the writer ask Yahweh about his anger?	He asks how long will Yahweh will hide himself and his anger will burn like fire.
89:47	jzu6				What does the writer ask Yahweh to think about?	He asks Yahwe to think about how short his time is and for what uselessness Yahweh has created all the sons of men.
89:49	jyyi				What does the writer ask the Lord about his former acts of covenant faithfulness?	The writer asks the Lord, “Where are your former acts of covenant faithfulness?”
89:50-51	x3r1				What does the writer tell the Lord to call to mind?	His tells the Lord that Yahweh’s enemies hurl insults and mock the footsteps of Yahweh’s anointed one.
89:52	qqyo				How long does the writer say Yahweh will be blessed?	Yahweh will be blessed forever.
90:1	v9r5				How long has the Lord been a refuge for Moses and the people?	The Lord has been a refuge throughout all generations.
90:3	bwbq				To what does the Lord return man?	He returns man to the dust.
90:4	p8l7				What are a thousand years like in the sight of the Lord?	They are as yesterday when it is past, and as a watch in the night.
90:5-6	p29z				To what are the descendants of mankind like?	They are like the grass that sprouts up, blooms and grows up, and then withers and dries up.
90:7-8	r14k				Why is mankind consumed in the Lord’s anger and terrified in his wrath?	They are consumed and terrified because the Lord has set their iniquities before himself, and their hidden sins in the light of his presence.
90:10	bi6b				How many are the years of mankind if they are healthy?	Their years are eighty if healthy.
90:12	zdgy				What does Moses ask the Lord to teach mankind?	He asks the Lord to teach mankind to consider their lives, so that they may live wisely.
90:14	jbd9				With what does Moses want the Lord to satisfy mankind in the morning?	He wants the Lord to satisfy mankind with the Lord’s covenant faithfulness, so that they may rejoice and be glad all their days.
90:16	sho2				What does Moses want the Lord to let his servants see?	He wants the Lord to let his servants see his work and their children see his majesty.
90:17	fqrw				How does the Lord show his favor to mankind?	He prospers the work of their hands.
91:2	vqno				What does the writer say of Yahweh?	The writer says, “He is my shelter and my fortress, my God, in whom I trust.”
91:3-4	fk27				What will Yahweh do for the one who trusts in him?	Yahweh will rescue him from the snare of the hunter and from the deadly plague and cover him with his wings.
91:5-6	uzpr				What does the one who trusts in Yahweh need not be afraid of?	The one who trusts in Yahweh need not be afraid of terror in the night, or the the arrow that flies by day, the plagues that roam around in the darkness, and the disease that comes at noontime.
91:9	hwul				What is Yahweh for the writer?	Yahweh is the refuge for the writer.
91:10-11	gaql				Why will no evil overtake nor affliction come near the home of the one who trusts in Yahweh?	No evil will overtake nor affliction come near the one who trusts in Yahweh because Yahweh will direct his angels to protect and guard him in all his ways.
91:12-13	ifl8				How will the angels protect and guard the one who trusts in Yahweh?	The angels will lift him up with their hand so he will not slip and fall on a stone.
91:14-16	jiy9				What does Yahweh do for the one who is devoted to him?	Yahweh will rescue him, protect him, answer him when he calls, give him victory and honor when he is in trouble, satisfy him with long life, and show him Yahweh’s salvation.
92:1	fpua				What does the writer consider to be a good thing?	It is a good thing to give thanks and sing praises to the name of Yahweh.
92:2	rehy				When does there writer say to proclaim Yahweh’s covenant faithfulness and truthfulness?	He says to proclaim Yahweh’s covenant faithfulness in the morning and his truthfulness every night.
92:4-5	dnfk				How has the writer responded to the great deeds of Yahweh?	Yahweh’s great deeds have made him glad so that he will sing for joy.
92:6	dso1				What kind of person does not know and understand such joy?	Such joy is not known by a brutish person nor a fool.
92:7	ila8				What is the destiny of the wicked who sprout like the grass and all the evildoers who thrive?	The wicked who sprout like the grass and all the evildoers who thrive are still doomed to eternal destruction.
92:8-9	jvx7				Why do all the evildoers, who are Yahweh’s enemies, scatter?	All the evildoers are scattered because Yahweh will reign forever.
92:10-11	k13x				How has Yahweh exalted the writer’s horn and anointed him with fresh oil?	Yahweh has exalted and anointed the writer by allowing him to see the downfall of his enemies and hear the doom of his evil foes.
92:13	xwnv				Where are the righteous planted?	They are planted in the house of Yahweh.
92:14-15	o9zw				What do the righteous do to proclaim that Yahweh is just?	The righteous bear fruit when they are old and stay fresh and green.
92:15	ytcv				Why is Yahweh the rock of the writer?	Yahaweh is his rock because there is no unrighteousness in Yahweh.
93:1	zfm5				In what is Yahweh robed and clothed?	Yahweh is robed in majesty and clothed with strength which he wears like a belt.
93:3	h2vk				How have the oceans lifted up their voice?	The oceans rise and their waves crash and roar.
93:4	r5qm				Who is above the crashing of many waves and the mighty breakers of the sea?	Yahweh on high is mighty and above the many crashing waves and mighty breakers of the sea.
93:5	t4tq				How does the writer describe Yahweh’s commands and holiness?	The writer says that Yahweh’s commands are very trustworthy and holiness adorns Yahweh’s house forever.
94:1-2	g8ir				What does the writer ask Yahweh God to do?	The writer asks Yahweh God to shine over his people and give to the proud what they deserve.
94:3-4	vx8p				How do the wicked rejoice in what they say?	The wicked rejoice by pouring out arrogant, defiant and boastful speeches.
94:5-6	pser				What is the behavior of the wicked?	The wicked crush Yahweh’s people and they kill the widow, the alien and the fatherless.
94:7	cpv9				What does the wicked say?	The wicked says that Yahweh will not see nor take notice of what we do.
94:8	ehey				What is the question the writer asks of the fools?	He asks them, “When will you ever learn?”
94:11	s3vj				What does Yahweh know about the thoughts of men?	Yahweh knows that the thoughts of men are corrupt.
94:12-13	l122				What does Yahweh do for the one who is blessed?	Yahweh teaches his law and gives rest in times of trouble to the one who is blessed.
94:14	f2bk				What promise does the writer give to Yahweh’s people?	The writer says that Yahweh will not forsake his people nor abandon his inheritance.
94:15	f1bt				What is the result of Yahweh’s promise?	The result of Yahweh’s promise is that justice will prevail and all the upright will follow it.
94:17-18	i5fh				What provision from Yahweh was a help to the writer?	The provision was Yahweh’s covenant faithfulness which held the writer up when he said, “my foot is slipping.”
94:20-21	ueqg				How do the wicked rulers create injustice by statute?	The wicked rulers create injustice by conspiring against the righteous and condemning the innocent to death.
94:22	fzs0				How has Yahweh encouraged the writer?	Yahweh has encouraged the writer by being his high tower and the rock of his refuge.
94:23	qhx2				What will Yahweh do to the wicked rulers?	Yahweh will bring on them their own iniquity and cut them off in their own wickedness.
95:2	t7e7				How does the writer encourage everyone to enter?	The writer encourages everyone to enter Yahweh’s presence with thanksgiving.
95:3	wbrn				How does Yahweh compare to other gods?	Yahweh is a great God and a great King who is superior to all gods.
95:4-5	p724				How is Yahweh superior to all gods?	Yahweh is superior to all gods in that the heights of the mountains and the seas which he made are his and his hands formed the dry land.
95:6-7	uqum				Why should everyone worship by bowing down and kneeling before Yahweh?	Everyone should worship Yahweh because he is their God and they are the people of his pasture and the sheep of his hand.
95:9	af2d				How did the forefathers of Israel respond to Yahweh?	They challenged his authority and tried his patience, though they had seen his deeds.
95:10	kmdz				How did Yahweh describe the people who challenged his authority?	Yahweh said, “This is a people whose hearts wander astray; they have not known my ways.”
95:11	ugv2				What did Yahweh vow in his anger?	Yahweh vowed in his anger that the people who challenged his authority would never enter into Yahweh’s resting place.
96:2	hps6				What does the writer encourage everyone to announce?	The writer encourages everyone to announce Yahweh’s salvation day after day.
96:3-4	j5m7				Why should everyone declare Yahweh’s glory and his marvelous deeds among the nations?	Everyone should declare Yahweh’s glory and his marvelous deeds because Yahweh is great, and greatly to be praised, and to be feared above all other gods.
96:6	ng1n				What attributes are in Yahweh’s presence?	The attributes in Yahweh’s presence are splendor, majesty, strength and beauty.
96:8	mm1c				What should everyone do to ascribe to Yahweh the glory due to his name?	Everyone should bring an offering and come into his courts.
96:10	pv7o				What did the writer encourage everyone to say among the nations?	The writer encouraged everyone to say, “Yahweh reigns.”
96:10	u5gn				How does Yahweh judge the peoples?	Yahweh judges the peoples fairly.
96:11-13	m8se				Why should the heavens be glad and the earth rejoice?	The heavens should be glad and the earth rejoice because Yahweh is coming.
96:13	xave				What will Yahweh do when he comes?	When Yahweh comes he will judge the earth, the world with righteousness, and the people with his faithfulness.
97:2	cbmd				What is the foundation of Yahweh’s throne?	The foundation of Yahweh’s throne is righteousness and justice.
97:3	wco5				What is the result of the fire that goes before Yahweh?	The fire that goes before Yahweh consumes his adversaries on every side.
97:4-5	t3w8				What happens in Yahweh’s presence?	Yahweh’s lightning lights up the world, the earth sees and trembles, and the mountains melt like wax in Yahweh’s presence.
97:6	wei8				What declares Yahweh’s justice and glory?	The skies declare Yahweh’s justice and all the nations see his glory.
97:7	rs6h				Who will be shamed by Yahweh?	All those who worship carved figures and boast in worthless idols will be shamed by Yahweh.
97:8	ez6o				Why did Zion hear and the towns of Judah rejoice?	Zion heard and the towns of Judah rejoiced because of Yahweh’s righteous decrees.
97:9	wc8i				What does the writer say about Yahweh?	The writer says that Yahweh is most high above all the earth and exalted far above all gods.
97:10	to4t				What does Yahweh do for his saints?	Yahweh protects the lives of his saints and takes them out of the hand of the wicked.
97:12	dya9				What does the writer encourage the righteous to do?	The writer encourages the righteous to be glad in Yahweh and give thanks to his holy name.
98:1	sm0p				What has given victory to Yahweh’s people?	Yahweh’s right hand and holy arm have given his people victory.
98:2	xep2				What has Yahweh openly showed to all the nations?	He has openly showed his justice to all the nations.
98:3	sdgs				What does Yahweh call to mind?	Yahweh calls to mind his covenant loyalty and faithfulness for the house of Israel.
98:3	d65k				Who will see the victory of Israel’s God?	All the ends of the earth will see the victory of Israel’s God.
98:4	i8i0				What should be the response of everyone to Yahweh’s provision?	Everyone should shout for joy and burst into song, singing Yahweh’s praises.
98:5-6	l2jp				What instruments should the house of Israel use to sing praises and make a joyful noise before Yahweh?	The house of Israel should use the harp, trumpets, and the sound of the horn.
98:7-8	vecb				How does the writer encourage Yahweh’s creation to respond to his coming?	The writer says the sea and everything in it and the world and those who live in it should shout, and the rivers should clap their hands and the mountains should shout for joy.
98:9	ktrt				How will Yahweh judge the world?	Yahweh will judge the world with righteousness and the nations with fairness.
