Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
14:22	n6a2		rc://*/ta/man/translate/translate-symaction	Joab lay facedown on the ground	0	Joab did this to honor the king and show his gratitude.
14:22	qd1b			your servant	0	To show respect for the king Joab refers to himself as “your servant.”
14:22	f6n4		rc://*/ta/man/translate/figs-metonymy	I have found favor in your eyes	0	The word “eyes” represents judgment or evaluation. Alternate translation: “you are pleased with me” or “you have approved of me”
14:22	gl13				0	Alternate translation: “you have done what I asked you to do”
14:24	i98k		rc://*/ta/man/translate/figs-synecdoche	but he may not see my face … the king’s face	0	Here the word “face” refers to the king himself. Alternate translation: “but he may not see me … the king”
14:25	tiv6		rc://*/ta/man/translate/figs-merism	From the sole of his foot to the top of his head there was no blemish in him	0	This means the whole person was without blemish. Alternate translation: “There were no blemishes on any part of his body”
14:26	j4bd		rc://*/ta/man/translate/translate-bweight	two hundred shekels	0	This can be written in modern units. Alternate translation: “two and a half kilograms”
14:26	a94i			the weight of the king’s standard	0	The king had weights that determined the standard weight of the shekel and other weights and measurements.
14:27	raf5			To Absalom were born three sons and one daughter	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Absalom had three sons and one daughter”
14:28	p8nr		rc://*/ta/man/translate/figs-synecdoche	the king’s face	0	Here “the king’s face” refers to the king himself. Alternate translation: “the king”
14:29	nwh8		rc://*/ta/man/translate/figs-metonymy	Absalom sent word for Joab	0	Here “word” is a metonym for “a message.” This means that he sent a messenger to Joab with a request. Alternate translation: “Absalom sent a messenger to Joab asking him”
14:29	km4z		rc://*/ta/man/translate/figs-explicit	to send him to the king	0	It is implied that Absalom wanted Joab to come to him to see him and to intercede for him so that he would be allowed to see the king. The full meaning of this can be made clear. Alternate translation: “to come to him and to intercede for him so that he could see the king”
14:29	f1c7		rc://*/ta/man/translate/figs-metonymy	So Absalom sent word a second time	0	Here “word” is a metonym for “a message.” This means that he sent a messenger to Joab again with the same request. The full meaning of this can be made clear. Alternate translation: “So Absalom sent a messenger to Joab again with the same request”
14:30	g6kt			See	0	Here this word is used to remind people of something. Alternate translation: “As you know”
14:32	wb3r			Look	0	Alternate translation: “Pay attention, because what I am about to say is both true and important”
14:32	cr53		rc://*/ta/man/translate/figs-metonymy	I sent word	0	Here “word” is a metonym for “a message.” This means that he sent a messenger. Alternate translation: “I sent a messenger”
14:32	ay13		rc://*/ta/man/translate/figs-explicit	to the king to say	0	The message here for the king is written as if Absalom were the speaker. Absalom was asking Joab to speak the message on his behalf. The full meaning of this statement can be made clear. Alternate translation: “to say to the king on my behalf” or “to ask the king for me”
14:32	ehw7		rc://*/ta/man/translate/figs-synecdoche	the king’s face	0	Here “king’s face” refers to the king himself. Alternate translation: “the king”
14:33	xix9		rc://*/ta/man/translate/translate-symaction	bowed low to the ground before the king	0	Absalom is showing respect to the king. Alternate translation: “bowed low to the ground to honor the king”
14:33	lr12		rc://*/ta/man/translate/translate-symaction	the king kissed Absalom	0	This implies that the king forgave and restored Absalom. The full meaning of this can be made clear.
15:intro	abcf				0	# 2 Samuel 15 General Notes\n\n## Structure and formatting\n\nThis chapter begins the story of Absalom’s attempted revolt.\n\n## Special concepts in this chapter\n\n### Absalom’s conspiracy\nFor four years, Absalom made many allies in an attempt to make himself king. This is why he acted as a judge for the people. Since this was all done in secret, it is called a “conspiracy.” David found out and fled with those in the army who were loyal to him.\n\n## Important figures of speech in this chapter\n\n### Metaphor\n\nThe author used the metaphor of a thief to describe how Absalom was able to win people’s loyalty: “So Absalom stole the hearts of the men of Israel.” (See: [[rc://*/ta/man/translate/figs-metaphor]])
15:1	m44b		rc://*/ta/man/translate/writing-newevent	It came about	0	This phrase is used to introduce the next event in the story line.
15:1	a4qh		rc://*/ta/man/translate/translate-symaction	with fifty men to run before him	0	These men would run in front of the chariot to honor Absalom. Alternate translation: “with fifty men to run before him to honor him”
15:2	f1j6			Your servant	0	When a man would respond to Absalom’s question he would refer to himself as “your servant” to honor Absalom.
15:3	cl8u		rc://*/ta/man/translate/figs-explicit	So Absalom would say to him	0	It is implied that the person told his case to Absalom. This can be stated clearly. Alternate translation: “Absalom would ask him what his problem was, and the man would then explain to Absalom why he sought justice. Absalom would then say to him”
15:3	yts5		rc://*/ta/man/translate/figs-doublet	good and right	0	These words have basically the same meaning and are used together to emphasize that his case is good.
15:3	d3e6		rc://*/ta/man/translate/figs-metonymy	to hear your case	0	“Hearing” a case means to listen to it and to make a judgement decision over it. Alternate translation: “to judge your case” or “to oversee your case”
15:5	n3n6		rc://*/ta/man/translate/translate-symaction	put out his hand and take hold of him and kiss him	0	This action is a friendly greeting. Alternate translation: “greet him as a friend by embracing him and kissing him”
15:6	ty61		rc://*/ta/man/translate/figs-explicit	for judgment	0	This means that they can for the king to decide their disputes. Alternate translation: “to judge over their disputes”
15:6	xc8j		rc://*/ta/man/translate/figs-metaphor	So Absalom stole the hearts of the men of Israel	0	This sentence means Absalom convinced the men to be loyal to him rather than to David. Here the author speaks of how the people became loyal to Absalom by saying that he stole their hearts. Alternate translation: “In this way, Absalom convinced the men of Israel to be loyal to him”
15:7	k1ju		rc://*/ta/man/translate/writing-newevent	It came about	0	This phrase is used to introduce the next event in the story line.
15:7	u4br		rc://*/ta/man/translate/figs-explicit	at the end of four years that Absalom	0	This refers to four years after he returned to Jerusalem. Alternate translation: “fours years after Absalom had returned to Jerusalem, he”
15:7	z9fc			and pay a vow that I have made to Yahweh in Hebron	0	Alternate translation: “to Hebron and there fulfill a vow that I have made to Yahweh”
15:8	x8c1			For your servant	0	Here Absalom refers to himself this way to honor the king.
15:9	z24j			So Absalom arose	0	Alternate translation: “So Absalom left”
15:10	k6i1		rc://*/ta/man/translate/figs-metonymy	throughout all the tribes of Israel	0	Here the places where the tribes of Israel lived are referred to as the tribes themselves. Alternate translation: “throughout the land of the tribes of Israel”
15:11	y3hm		rc://*/ta/man/translate/figs-activepassive	who were invited	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “who he had invited”
15:11	j5ty			went in their innocence	0	Alternate translation: “went innocently”
15:12	p6px		rc://*/ta/man/translate/figs-idiom	he sent for Ahithophel	0	This means that he sent a messenger to go get Ahithophel and bring him back to him. Alternate translation: “he sent a messenger to go get Ahithophel who was”
15:12	b237		rc://*/ta/man/translate/translate-names	Ahithophel	0	This is the name of a man.
15:12	v7wx		rc://*/ta/man/translate/translate-names	Giloh	0	This is the name of a place.
15:14	brg3		rc://*/ta/man/translate/figs-synecdoche	escape from Absalom … he will quickly … and he will bring	0	Here David speaks of Absalom and the men with him as “Absalom” himself because the men are following Absalom’s authority. Alternate translation: “escape from Absalom and his men … he and his men will quickly … and they will bring”
15:14	t8eh		rc://*/ta/man/translate/figs-metonymy	attack the city with the edge of the sword	0	The “city” is a metonym referring to the people in the city. Alternate translation: “will attack the people of our city and kill them with their swords”
15:14	fg52		rc://*/ta/man/translate/figs-metonymy		0	The “edge of the sword” is a synecdoche referring to the Israelites’ swords and emphasize that they killed the people in battle. 
15:14	s5ik		rc://*/ta/man/translate/figs-idiom	bring down disaster	0	This means to cause disaster to happen.
15:17	cv7p		rc://*/ta/man/translate/figs-explicit	at the last house	0	This refers to the last house they would come to when leaving the city. Alternate translation: “at the last house as they were leaving the city”
15:18	hx7p			Kerethites … Pelethites	0	Translate the names of these people groups the same as you did in [2 Samuel 8:18](../08/18.md).
15:18	vht5			Gittites	0	Translate the name of this people group the same as you did in [2 Samuel 6:10](../06/10.md).
15:19	u5p9		rc://*/ta/man/translate/translate-names	Ittai	0	This is the name of a man.
15:19	n5dh			Gittite	0	Translate the name of this people group the same as you did in [2 Samuel 6:10](../06/10.md).
15:19	k4yp		rc://*/ta/man/translate/figs-rquestion	Why will you come with us?	0	This rhetorical question indicates that the king does not think they should go along with him. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You do not need to go with us.”
15:20	dw1l		rc://*/ta/man/translate/figs-rquestion	why should I make you wander all over with us?	0	This rhetorical question emphasizes David did not want Ittai to come. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “I do not want to cause you to wander around with us.”
15:20	wfd5		rc://*/ta/man/translate/figs-hyperbole	Since you just left yesterday	0	Here “yesterday” is an exaggeration that emphasizes a short amount of time. Ittai the Gittite had lived there for several years. Alternate translation: “Since you have lived here only a short time”
15:20	e3e8			May loyalty and faithfulness go with you	0	This is a blessing that David is giving to him. Alternate translation: “May Yahweh be faithful and loyal to you always”
15:21	m7sh			As Yahweh lives, and as my master the king lives	0	Here the speaker is making a solemn promise. Alternate translation: “I solemnly promise that as surely as Yahweh and the king live”
15:21	q3e6			your servant	0	Ittai refers to himself this way to honor the king.
15:21	u8i6			whether that means living or dying	0	Alternate translation: “even if I get killed supporting you”
15:23	y8br		rc://*/ta/man/translate/figs-hyperbole	All the country wept with a loud voice	0	Many of the people of Israel wept loudly when they saw the king leaving. Here this is generalized by saying that the whole country wept. Alternate translation: “All the people along the road wept” or “Many of the people wept”
15:23	cpg7		rc://*/ta/man/translate/figs-metaphor	with a loud voice	0	Here the many people who were weeping are spoken of as if they shared one loud voice. Alternate translation: “loudly”
15:23	qn5p		rc://*/ta/man/translate/translate-names	Kidron Valley	0	This is the name of a place near Jerusalem.
15:25	x2mv		rc://*/ta/man/translate/figs-metonymy	I find favor in the eyes of Yahweh	0	Here the “eyes of Yahweh” refer to Yahweh’s thoughts and opinion. Alternate translation: “Yahweh is pleased with me” (See also: [[rc://*/ta/man/translate/figs-idiom]])
15:25	cm5c		rc://*/ta/man/translate/figs-metonymy	where he lives	0	“where his presence is.” The ark of the covenant symbolizes Yahweh’s presence. This refers to the place where the ark is. Alternate translation: “where it is kept”
15:27	w3ii		rc://*/ta/man/translate/translate-names	Ahimaaz	0	This is the name of a man.
15:27	k6y6			Abiathar	0	See how you translated this man’s name in [2 Samuel 8:17](../08/17.md).
15:27	sn4s		rc://*/ta/man/translate/figs-rquestion	Are you not a seer?	0	This rhetorical question is used to rebuke Zadok. Alternate translation: “You will be able to find out what is happening.”
15:28	nvl5			See	0	Here this word means for the listener to pay attention to what is said next. Alternate translation: “Listen”
15:28	a6gq		rc://*/ta/man/translate/figs-metonymy	until word comes from you	0	This refers to him sending a messenger to the king. Alternate translation: “until you send a messenger to me to inform me”
15:28	g6m3		rc://*/ta/man/translate/figs-explicit	to inform me	0	Here the king implies he is to receive a message informing him about what is happening in Jerusalem. Alternate translation: “to tell me what is happening in Jerusalem”
15:30	hz16		rc://*/ta/man/translate/translate-symaction	his head covered	0	This is a sign of mourning and shame. Alternate translation: “his head covered in mourning”
15:31	e31r			Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:11](../15/11.md).
15:31	e4pr		rc://*/ta/man/translate/figs-explicit	please turn Ahithophel’s advice into foolishness	0	David is asking Yahweh to make Ahitohphel’s advice foolish and useless. Alternate translation: “please let whatever advice Ahithophel gives be foolishness and unsuccessful”
15:32	lr8g		rc://*/ta/man/translate/writing-newevent	It came about	0	“It happened.” This phrase marks the next event in the story line.
15:32	q4pe		rc://*/ta/man/translate/figs-explicit	at the top of the road	0	The word “top” is used here because David went up in elevation and is at the top of a hill. Alternate translation: “at the top of the hill”
15:32	bxf8		rc://*/ta/man/translate/translate-names	Hushai	0	This is the name of a man.
15:32	fmi7		rc://*/ta/man/translate/translate-names	Arkite	0	This is the name of a people group.
15:32	jt8s		rc://*/ta/man/translate/translate-symaction	with his coat torn and earth on his head	0	This is an act showing shame or repentance. Alternate translation: “He had torn his clothes and put dirt on his head to show that he was very sad”
15:34	xy6g		rc://*/ta/man/translate/figs-explicit	you will confuse Ahithophel’s advice for me	0	David is suggest to Hushai that he oppose whatever Ahithopel advises. Alternate translation: “you can serve me by opposing Ahithophel’s advice”
15:35	fr9e		rc://*/ta/man/translate/figs-rquestion	Will you not have the priests Zadok and Abiathar with you?	0	David asks this rhetorical question to tell Hushai that he will not be alone. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Zadok and Abiathar the priests will be there to help you.”
15:35	rkm7		rc://*/ta/man/translate/figs-hyperbole	whatever you hear	0	This is a generalization. It means all of the important and insightful things that he hears, not every single word he hears.
15:36	yg9d		rc://*/ta/man/translate/translate-names	Ahimaaz	0	These are the names of men.
15:36	z36k		rc://*/ta/man/translate/figs-synecdoche	by their hand	0	The phrase “their hand” refers to the sons and means that they were to serve as messengers. Alternate translation: “their sons to tell me”
16:intro	abcg				0	# 2 Samuel 16 General Notes\n\n## Special concepts in this chapter\n\n### Absalom seeks advice from David’s advisers\nDavid’s best adviser, Ahithophel, told Absalom to publicly seduce the concubines that David had left to take care of the palace. Because the concubines were the king’s property, having sexual relations with a king’s concubines implied that Absalom was now the king. This would show the people that the break with David was complete. (See: [[rc://*/ta/man/translate/figs-explicit]])\n
16:1	uv2h		rc://*/ta/man/translate/translate-names	Ziba	0	This is a man’s name.
16:1	rzt4			Mephibosheth	0	See how you translated this man’s name in [2 Samuel 4:4](../04/04.md).
16:1	sje6			clusters of raisins … bunches of figs	0	These phrases refer to raisins or figs pressed together.
16:1	ibp3			raisins	0	dried grapes
16:3	h7rz			your master’s grandson	0	Alternate translation: “Mephibosheth, your master’s grandson”
16:3	x26u			Look	0	Here this word is used to draw someone’s attention to what is said next. Alternate translation: “Listen”
16:3	b9kv		rc://*/ta/man/translate/figs-metonymy	house of Israel	0	This refers to the people of Israel. Alternate translation: “the people of Israel”
16:3	fvn6		rc://*/ta/man/translate/figs-metaphor	will restore my father’s kingdom to me	0	Having a descendant of Saul being allowed to rule is spoken of as the kingdom being restored to their family. Alternate translation: “will allow me to rule the kingdom that my grandfather ruled”
16:4	h3df			Mephibosheth	0	See how you translated this man’s name in [2 Samuel 4:4](../04/04.md).
16:4	cvm5		rc://*/ta/man/translate/figs-metaphor	I bow in humility to you	0	Ziba is not literally bowing before the king when he is speaking here. This means that he will serve the king with the same amount of humility he would be showing if he were literally bowing before him. Alternate translation: “I will humbly serve you”
16:4	ewk1		rc://*/ta/man/translate/figs-idiom	Let me find favor in your eyes	0	The phrase “find favor” means to be approved of by someone. Also, “eyes” is a metonym for sight, and sight represents judgment or evaluation. Alternate translation: “I want you to be pleased with me” or “I desire you for to be pleased with me” (See also: [[rc://*/ta/man/translate/figs-metonymy]] and [[rc://*/ta/man/translate/figs-metaphor]])
16:5	q8fi			Bahurim	0	Translate the name of this city the same as you did in [2 Samuel 3:16](../03/16.md).
16:5	y6uz		rc://*/ta/man/translate/translate-names	Shimei … Gera	0	These are the names of men.
16:7	h2c4		rc://*/ta/man/translate/figs-metonymy	man of blood	0	Here “blood” refers to all of men he was responsible for killing in battle. Alternate translation: “murderer”
16:8	ju1y		rc://*/ta/man/translate/figs-explicit	Yahweh has repaid	0	Yahweh repays them by punishing them. This can be stated clearly. Alternate translation: “Yahweh has punished”
16:8	cvt3		rc://*/ta/man/translate/figs-metonymy	for the blood you shed within the family of Saul	0	Here “blood” refer to people who were killed from Saul’s family. The king was responsible for them dying. Alternate translation: “for killing many of Saul’s family”
16:8	mve3		rc://*/ta/man/translate/figs-explicit	in whose place you have reigned	0	David reigned as king over the same people whom Saul had previously reigned. Alternate translation: “in whose place you have reigned as king”
16:8	uqf8		rc://*/ta/man/translate/figs-metonymy	into the hand of Absalom	0	Here “hand” refers to control. Alternate translation: “into the control of Absalom”
16:9	wg1j		rc://*/ta/man/translate/translate-names	Abishai	0	See how you translated this man’s name in [2 Samuel 2:18](../02/18.md).
16:9	jz4r		rc://*/ta/man/translate/translate-names	Zeruiah	0	See how you translated this man’s name in [2 Samuel 2:13](../02/13.md).
16:9	b6wq		rc://*/ta/man/translate/figs-rquestion	Why should this dead dog curse my master the king?	0	Abishai asked this question to express his anger at the man. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “This dead dog must not speak to the king this way.”
16:9	p79k		rc://*/ta/man/translate/figs-metaphor	this dead dog	0	Here the man is being described as worthless by being compared to a dead dog. Alternate translation: “this worthless man”
16:10	i1pm		rc://*/ta/man/translate/figs-rquestion	What have I to do with you, sons of Zeruiah?	0	This rhetorical question is asked to correct the sons of Zeruiah. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “I do not want to know what you think!”
16:10	g4rx		rc://*/ta/man/translate/figs-rquestion	Who then could say to him, ‘Why are you cursing the king?	0	This is said as a rhetorical question to emphasize that the answer is “no one.” If it would be helpful in your language, you could express this question as a statement. Alternate translation: “No one then can ask him, ‘Why are you cursing the king?’”
16:11	y6it		rc://*/ta/man/translate/figs-explicit	my son, who was born from my body	0	David describes his son this way to emphasize the close bond between a father and his son. Alternate translation: “my own son” or “my dear son”
16:11	l8bj		rc://*/ta/man/translate/figs-euphemism	wants to take my life	0	This is a polite way to refer to killing someone. Alternate translation: “wants to kill me”
16:11	znl2		rc://*/ta/man/translate/figs-rquestion	How much more may this Benjamite now desire my ruin?	0	David uses this rhetorical question to express that he is not surprised that the man wants to kill him. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Of course this Benjamite desires my ruin!” or “I am not surprised this Benjamite desires my ruin as well!”
16:11	t9uf		rc://*/ta/man/translate/figs-metaphor	desire my ruin	0	Here David describes the man’s desire to kill him as if David were something that the man wanted to ruin. Alternate translation: “desire me to be killed” or “desire to kill me”
16:11	tb7g		rc://*/ta/man/translate/figs-idiom	Leave him alone and let him curse	0	Here the phrase “leave him alone” means to not stop him from what he is doing. Alternate translation: “Do not stop him from cursing me”
16:12	xk9r		rc://*/ta/man/translate/figs-idiom	will look at	0	Here “looking” means “considering.” Alternate translation: “will consider”
16:13	h7jk			Shimei went beside him up on the hillside	0	Shimei was walking parallel to David and his men, though Shimei was up higher on the hillside.
16:15	l6bc		rc://*/ta/man/translate/translate-names	Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:12](../15/12.md).
16:16	p1gq		rc://*/ta/man/translate/translate-names	Hushai	0	See how you translated this man’s name in [2 Samuel 15:32](../15/32.md).
16:16	d97z		rc://*/ta/man/translate/writing-newevent	It came about	0	“It happened that.” This phrase is used to introduce the next event in the story line.
16:16	gp9v		rc://*/ta/man/translate/translate-names	Arkite	0	See how you translated the name of this people group in [2 Samuel 15:32](../15/32.md).
16:17	b4yd		rc://*/ta/man/translate/figs-rquestion	Is this your loyalty to your friend? Why did you not go with him?	0	These rhetorical questions are asked to criticize Hushai. They can be translated as a statement. Alternate translation: “You have been a loyal friend to David; you should have gone with him.”
16:18	t8c4			the one whom Yahweh	0	Hushai is referring to Absalom.
16:18	k7hr		rc://*/ta/man/translate/figs-123person	the one whom … that is the man … with him	0	Here Hushai is referring to Absalom in the third person to take emphasize off of him and place it on Yahweh and the people who chose him. This can be written in second person. Alternate translation: “you are the one whom … you are the man … with you”
16:19	hq49		rc://*/ta/man/translate/figs-rquestion	what man should I serve? Should I not serve in the presence of his son?	0	Hushai asks these rhetorical questions to emphasize that he wants to serve Absalom. They can be written as a statement. Alternate translation: “I should serve only David’s son, so I will serve in his presence.” or “I should serve you, for you are David’s son.”
16:20	f7w3		rc://*/ta/man/translate/translate-names	Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:12](../15/12.md).
16:21	d7c8		rc://*/ta/man/translate/figs-euphemism	Go into your father’s slave wives	0	This is a euphemism. Alternate translation: “Have sexual relations with your father’s slave wives”
16:21	jx59		rc://*/ta/man/translate/figs-metaphor	become a stench to your father	0	Ahithophel speaks of Absalom offending his father as if he would become something that had a strong and offensive odor. Alternate translation: “become offensive to your father” or “greatly insulted father”
16:21	bu9j		rc://*/ta/man/translate/figs-synecdoche	Then the hands of all who are with you will be strong	0	Here the people who followed Absalom are referred to by their hands. The news will strengthen the peoples’ loyalty to Absalom and encourage them. This can be stated clearly. Alternate translation: “The news of this will strengthen the loyalty of all who follow you”
16:22	cj6n			they spread	0	Alternate translation: “they set up”
16:22	gx92		rc://*/ta/man/translate/figs-euphemism	Absalom went in to his father’s slave wives	0	This is a euphemism. Alternate translation: “Absalom had sexual relations with his father’s slave wives”
16:22	v3ik		rc://*/ta/man/translate/figs-hyperbole	in the sight of all Israel	0	The phrase “all of Israel” is a generalization, for only people near the palace could see it. Alternate translation: “where the Israelites could see him go into the tent”
16:23	k3y9		rc://*/ta/man/translate/figs-simile	Now the advice of Ahithophel … was as if a man heard	0	Here the author compare how much people trusted Ahithophel’s advice with how much they would trust advice directly from God. Alternate translation: “Now people trusted the advice of Ahithophel in those days in the same way they would have trusted it if had come”
16:23	qt97		rc://*/ta/man/translate/figs-synecdoche	as if a man heard from the mouth of God himself	0	Here God’s mouth represents himself and emphasizes his speech. Alternate translation: “as if God had said it with his own mouth” or “as if a man heard it spoken by God himself” (See also: [[rc://*/ta/man/translate/figs-rpronouns]])
16:23	jqr6			all of Ahithophel’s advice was viewed by both David and Absalom	0	This can be translated in active form. Alternate translation: “both David and Absalom viewed all of Ahithophel’s advice”
17:intro	abch				0	# 2 Samuel 17 General Notes\n\n## Special concepts in this chapter\n
17:1	jz1q		rc://*/ta/man/translate/translate-names	Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:12](../15/12.md).
17:2	ukx7		rc://*/ta/man/translate/figs-doublet	weary and weak	0	These words mean basically the same thing and are used together to emphasize how weak David was. Alternate translation: “weak”
17:2	txi8		rc://*/ta/man/translate/figs-explicit	I will attack only the king	0	It is implied that he intends to kill the king. This can be stated clearly. Alternate translation: “I will kill only the king”
17:3	b53b		rc://*/ta/man/translate/figs-explicit	bring back all the people	0	This refers to all of the people who were with David. Alternate translation: “bring back all of the people who were with him”
17:3	b385		rc://*/ta/man/translate/figs-simile	like a bride coming to her husband	0	Here Ahithophel speaks of the peoples’ happiness by comparing it to a bride’s happiness. Alternate translation: “and they will come happily, like a bride is happy when she comes to her husband” or “and they will come happily”
17:3	d16g		rc://*/ta/man/translate/figs-metonymy	under you	0	This refers to being under the king’s authority. Alternate translation: “under your authority”
17:5	b9n4			Hushai the Arkite	0	See how you translated this man’s name in [2 Samuel 15:32](../15/32.md).
17:6	lw7i			Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:12](../15/12.md).
17:8	w2fu		rc://*/ta/man/translate/figs-simile	they are like a bear robbed of her cubs	0	The anger of the soldiers here is being compared to that of a mother bear who cubs are taken from her. Alternate translation: “they are angry, like a mother bear whose cubs have been take from her” or “they are very angry”
17:8	ytp8			a bear	0	a large furry animal that walks on four legs and has sharp claws and teeth
17:8	q99g		rc://*/ta/man/translate/figs-explicit	is a man of war	0	This means that his has fought in many battles and knows well the ways of war. Alternate translation: “has fought in many battles”
17:9	vwd2			Look	0	Here this word is used to draw someone’s attention to what is said next. Alternate translation: “Listen”
17:9	v2xp		rc://*/ta/man/translate/figs-ellipsis	or in some other place	0	This is another place he may be hiding. Alternate translation: “or hidden in some other place”
17:10	g7bl		rc://*/ta/man/translate/figs-synecdoche	whose hearts are like the heart of a lion	0	Here the soldiers are refers to by their “hearts.” Also, their strong bravery is compared to that of a lion’s. Alternate translation: “who are as brave as lions” or “who are very brave” (See also: [[rc://*/ta/man/translate/figs-simile]])
17:11	sm9p		rc://*/ta/man/translate/figs-activepassive	that all Israel should be gathered together to you	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “that you should gather together all of the Israelite soldiers
17:11	e216		rc://*/ta/man/translate/figs-explicit		0	Here “all Israel” represents only the Israelite soldiers
17:11	jz3g		rc://*/ta/man/translate/figs-merism	from Dan to Beersheba	0	This phrase means from the northern border of Israel to the southern border. Alternate translation: “from the whole nation of Israel”
17:11	vl1f		rc://*/ta/man/translate/figs-hyperbole	as numerous as the sands that are by the sea	0	This is an exaggeration where all the grains of sand on a beach are compared to the number of Israelite soldiers. Alternate translation: “so many that they can barely be counted”
17:12	v92h		rc://*/ta/man/translate/figs-idiom	come on him	0	This means to purposefully go to where he is and then to attack.
17:12	rys8		rc://*/ta/man/translate/figs-simile	we will cover him as the dew falls on the ground	0	Absalom’s army is described as covering David’s army like the dew covers the ground in the morning. Alternate translation: “we will overwhelm and completely defeat David’s army”
17:12	jdy3		rc://*/ta/man/translate/figs-litotes	We will not leave even one of his men … alive	0	This negative sentence is used for emphasis and can be stated in a positive form. Alternate translation: “We will kill every one of his men”
17:13	cez7		rc://*/ta/man/translate/figs-explicit	then all Israel	0	This refers to Israel’s soldiers, not to all of Israel. Alternate translation: “then all of our soldiers”
17:13	v4rx		rc://*/ta/man/translate/figs-explicit	will bring ropes to that city and we will drag it into the river	0	This means that the soldiers would tear down the city walls and drag the pieces to river. Alternate translation: “will destroy the city and drag the stones to the river with ropes”
17:13	ua57		rc://*/ta/man/translate/figs-hyperbole	until there is no longer even a small stone found there	0	This is an exaggeration to describe how completely they will destroy the city. The would not literally sweep away every small stone from the city. Alternate translation: “until the city is completely destroyed”
17:14	vg6q			Hushai the Arkite	0	See how you translated this man’s name in [2 Samuel 15:32](../15/32.md). Arkite is the name of a people group.
17:14	erd5			Ahithophel	0	See how you translated this man’s name in [2 Samuel 15:12](../15/12.md).
17:14	j39m		rc://*/ta/man/translate/figs-abstractnouns	the rejection of Ahithophel’s good advice	0	The word “rejection” can be expressed with the verb “reject.” Alternate translation: “for the men of Israel to reject Ahithophel’s good advice”
17:14	rwx8		rc://*/ta/man/translate/figs-idiom	to bring destruction on Absalom	0	To “bring” something on someone means to cause it to happen to them. Alternate translation: “to cause a disaster to happen to Absalom”
17:15	pp5p		rc://*/ta/man/translate/translate-names	Zadok … Abiathar	0	See how you translated these men’s names in [2 Samuel 15:24](../15/24.md).
17:15	f3gh		rc://*/ta/man/translate/figs-idiom	in such and such a way	0	This phrase, meaning “like this,” refers to what Ahithophel advised Absalom earlier beginning in [2 Samuel 17:1](../17/01.md).
17:16	adt3		rc://*/ta/man/translate/figs-metaphor	the king will be swallowed up	0	Here the king and his people being killed is describes as if they were “swallowed” by their enemy. Alternate translation: “the king will be killed”
17:17	u8z7		rc://*/ta/man/translate/translate-names	Jonathan … Ahimaaz	0	See how you translated these men’s names in [2 Samuel 15:27](../15/27.md).
17:17	q25n		rc://*/ta/man/translate/figs-metonymy	When the message came	0	Here the “message” is spoken of as coming to them, when really it is the woman who came to then bringing the message. Alternate translation: “When she brought them a message”
17:17	h5de		rc://*/ta/man/translate/translate-names	spring of Rogel	0	This is the name of a place.
17:18	r7rc		rc://*/ta/man/translate/figs-explicit	So Jonathan and Ahimaaz went away	0	It is implied that they found out that the young man had told Absalom about them being there. This can be stated clearly. Alternate translation: “Jonathan and Ahimaaz found out what the young man had done, so they went away”
17:18	t68a		rc://*/ta/man/translate/translate-names	Bahurim	0	This is the name of a small town.
17:19	j4xb		rc://*/ta/man/translate/translate-names	Jonathan … Ahimaaz	0	See how you translated these men’s names in [2 Samuel 15:27](../15/27.md).
17:20	f1dc			the woman of the house	0	Alternate translation: “the man’s wife”
17:20	n16k		rc://*/ta/man/translate/translate-names	Ahimaaz … Jonathan	0	See how you translated these men’s names in [2 Samuel 15:27](../15/27.md).
17:21	kx9m		rc://*/ta/man/translate/writing-newevent	It came about	0	“It happened.” This phrase marks the next event in the story line.
17:21	r493		rc://*/ta/man/translate/figs-metonymy	cross quickly over the water	0	Here “the water” refers to the Jordan River. Alternate translation: “cross quickly over the river”
17:22	l8sk		rc://*/ta/man/translate/figs-litotes	By morning daylight not one of them had failed to cross over the Jordan	0	This negative sentence is used to emphasize that they all crossed the river. It can be stated in a positive form. Alternate translation: “By morning daylight every one of them had crossed over the Jordan”
17:23	gix9			Ahithophel saw	0	Alternate translation: “Ahithophel knew” or “Ahithophel realized”
17:23	x22t		rc://*/ta/man/translate/figs-activepassive	his advice had not been followed	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Absalom had not followed his advice”
