Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
7:9-14	dge1		rc://*/ta/man/translate/writing-symlanguage		0	# General Information:\n\nMost of the text of verses 9-14 is symbolic language with parallel lines that have similar meaning. For this reason, the ULT and UST present them in poetic form. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
7:9	hw4v		rc://*/ta/man/translate/figs-activepassive	כָרְסָוָן֙ רְמִ֔יו	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “someone set thrones in their places”
7:9	xvt9			וְ⁠עַתִּ֥יק יוֹמִ֖ין	1	This is a title for God that means he is eternal. Alternate translation: “and the One Who Has Lived Forever” or “the One Who Has Always Lived”
7:9	rc8y			יְתִ֑ב לְבוּשֵׁ֣⁠הּ & וּ⁠שְׂעַ֤ר רֵאשֵׁ⁠הּ֙	1	This passage describes God as sitting down, with **clothing** and **hair** like a person. This does not mean that God really is like this, but it is how Daniel saw God in a vision.
7:9	crh4		rc://*/ta/man/translate/figs-idiom	יְתִ֑ב	1	This is an idiom that means he sat down. Alternate translation: “sat down on his throne”
7:9	imw8			לְבוּשֵׁ֣⁠הּ ׀ כִּ⁠תְלַ֣ג חִוָּ֗ר	1	His **clothing** is compared to **snow** to show that it was very **white**. Alternate translation: “His clothing was very white”
7:9	d5if		rc://*/ta/man/translate/figs-simile	וּ⁠שְׂעַ֤ר רֵאשֵׁ⁠הּ֙ כַּ⁠עֲמַ֣ר נְקֵ֔א	1	Something about God’s **hair** looked like pure **wool**. This could mean: (1) it was very white or (2) it was thick and curly.
7:9	jf7e			כַּ⁠עֲמַ֣ר נְקֵ֔א	1	Alternate translation: “was like clean wool” or “was like wool that is washed”
7:9	c4le			כָּרְסְיֵ⁠הּ֙ שְׁבִיבִ֣ין דִּי־נ֔וּר גַּלְגִּלּ֖וֹ⁠הִי נ֥וּר דָּלִֽק	1	This describes the **throne** of God and its **wheels** as if they were made of **fire**. The words **flames** and **burning fire** mean basically the same thing and can be translated the same way.
7:9	lhh4			גַּלְגִּלּ֖וֹ⁠הִי	1	It is unclear why God’s throne is described as having **wheels**. Thrones normally do not have wheels, but the text clearly states that this throne has some kind of wheels. Use a general term for **wheels** if possible.
7:10	rab3		rc://*/ta/man/translate/figs-metaphor	נְהַ֣ר דִּי־נ֗וּר נָגֵ֤ד וְ⁠נָפֵק֙ מִן־קֳדָמ֔וֹ⁠הִי	1	The quick way in which **fire** came from the presence of God is spoken of as if it was water **flowing** in **a river**. Alternate translation: “Fire poured out in front of him like water in a river”
7:10	z1dt			קֳדָמ֔וֹ⁠הִי	1	The word **him** refers to God, the Ancient of Days from [Daniel 7:9](../07/09.md).
7:10	f9kw			אֶ֤לֶף אלפים	1	This probably refers to a large group rather than to a precise number. Alternate translation: “tens of thousands times tens of thousands” or “uncountable numbers of people”
7:10	gka4			וְ⁠רִבּ֥וֹ	1	This probably refers to a large group rather than to a precise number. Alternate translation: “thousands of thousands” or “great numbers of people”
7:10	h5d3			דִּינָ֥⁠א יְתִ֖ב	1	This means that God, the judge, was ready to investigate the evidence and make his judgment. Alternate translation: “The judge was ready to judge” or “The judge was seated”
7:10	pyd5			וְ⁠סִפְרִ֥ין פְּתִֽיחוּ	1	These are the **books** that contain the evidence to be used in court. Alternate translation: “and the books of evidence were opened”
7:11	g8ls		rc://*/ta/man/translate/figs-activepassive	קְטִילַ֤ת חֵֽיוְתָ⁠א֙ וְ⁠הוּבַ֣ד גִּשְׁמַ֔⁠הּ וִ⁠יהִיבַ֖ת לִ⁠יקֵדַ֥ת אֶשָּֽׁא	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “they killed the fourth animal, destroyed its body, and gave it to someone to burn it up”
7:11	tqd6		rc://*/ta/man/translate/figs-explicit	קְטִילַ֤ת חֵֽיוְתָ⁠א֙	1	The **beast** was killed because the judge determined that it was guilty. Alternate translation: “they executed the animal” or “the judge commanded and they killed the animal”
7:11	pms3			חֵֽיוְתָ⁠א֙	1	This refers to the fourth **beast** that had the ten horns and the horn that spoke boastfully. Alternate translation: “the most frightening beast” or “the animal that had the boastful horn”
7:12	ayx9			וּ⁠שְׁאָר֙ חֵֽיוָתָ֔⁠א	1	It may be helpful to your readers to say, “the other three beasts.”
7:12	dj5p		rc://*/ta/man/translate/figs-activepassive	הֶעְדִּ֖יו שָׁלְטָנְ⁠ה֑וֹן	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the judge took away their authority to rule” or “their authority to rule ended”
7:12	ru76		rc://*/ta/man/translate/figs-activepassive	וְ⁠אַרְכָ֧ה בְ⁠חַיִּ֛ין יְהִ֥יבַת לְ⁠ה֖וֹן עַד־זְמַ֥ן וְ⁠עִדָּֽן	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “they continued to live for a period of time” or “the judge let them live a little longer”
7:13	j5t6		rc://*/ta/man/translate/figs-simile	כְּ⁠בַ֥ר אֱנָ֖שׁ אָתֵ֣ה הֲוָ֑ה	1	The person that Daniel saw was not a normal **man**, but had a human figure like a man. “someone was coming who resembled a son of man, that is, he had a human figure”
7:13	n5qi			עִם־עֲנָנֵ֣י שְׁמַיָּ֔⁠א	1	Alternate translation: “with the clouds of the sky”
7:13	ln6w			עַתִּ֤יק יֽוֹמַיָּ⁠א֙	1	This refers to God who is eternal. See how you translated this title in [Daniel 7:9](../07/09.md)
7:13	pjn2		rc://*/ta/man/translate/figs-activepassive	וּ⁠קְדָמ֖וֹ⁠הִי הַקְרְבֽוּ⁠הִי	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “and they presented this son of man to him” or “and he stood before him”
7:14	ai49		rc://*/ta/man/translate/figs-activepassive	וְ⁠לֵ֨⁠הּ יְהִ֤יב שָׁלְטָן֙ וִ⁠יקָ֣ר וּ⁠מַלְכ֔וּ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The one who looked like a son of man received authority to rule, glory, and royal power”
7:14	yv4q		rc://*/ta/man/translate/figs-metonymy	וּ⁠מַלְכ֔וּ	1	Here, *kingdom** refers to “authority.”
7:14	hc6k		rc://*/ta/man/translate/figs-metonymy	עַֽמְמַיָּ֗⁠א אֻמַיָּ֛⁠א וְ⁠לִשָּׁנַיָּ֖⁠א	1	Here **nations** and **languages** represent people from different nations who speak different languages. See how you translated this in [Daniel 3:4](../03/04.md). Alternate translation: “the people from different nations and who speak different languages”
7:14	z6xf		rc://*/ta/man/translate/figs-parallelism	לָ֣א יֶעְדֵּ֔ה & לָ֥א תִתְחַבַּֽל	1	These two phrases mean the same thing.
7:14	sl8k		rc://*/ta/man/translate/figs-activepassive	לָ֥א תִתְחַבַּֽל	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “no one will ever destroy”
7:15	xt3d		rc://*/ta/man/translate/figs-parallelism	אֶתְכְּרִיַּ֥ת רוּחִ֛⁠י & בְּ⁠ג֣וֹא נִדְנֶ֑ה & וְ⁠חֶזְוֵ֥י רֵאשִׁ֖⁠י יְבַהֲלֻנַּֽ⁠נִי	1	These two phrases describe how Daniel was feeling. The second one gives more information about the first one, explaining about his grieved spirit.
7:15	g5s3		rc://*/ta/man/translate/figs-synecdoche	אֶתְכְּרִיַּ֥ת רוּחִ֛⁠י & בְּ⁠ג֣וֹא נִדְנֶ֑ה	1	Here **my spirit** refers to Daniel himself. Alternate translation: “I was very sad inside”
7:16	z2w1			חַד֙ מִן־קָ֣אֲמַיָּ֔⁠א	1	This is one of the heavenly beings who were **standing** before God’s throne. This could mean: (1) these are angels, spirits who serve God (2) these are people who have died and are now in heaven.
7:16	x45a			עַֽל־כָּל־דְּנָ֑ה	1	Alternate translation: “about the things I had seen”
7:17	mw57			אִלֵּין֙ חֵיוָתָ֣⁠א רַבְרְבָתָ֔⁠א דִּ֥י אִנִּ֖ין אַרְבַּ֑ע	1	Alternate translation: “These four large beasts”
7:17	s2iv			אַרְבְּעָ֥ה מַלְכִ֖ין	1	Alternate translation: “represent four kings”
7:17	e2vw		rc://*/ta/man/translate/figs-idiom	אַרְבְּעָ֥ה מַלְכִ֖ין יְקוּמ֥וּן מִן־אַרְעָֽ⁠א	1	Here **from the earth** means they are real people. Alternate translation: “are four kings who will come to power on the earth” or “are four men who will rise up from among the people of the earth and become kings”
7:18	tz29			וְ⁠יַחְסְנ֤וּן מַלְכוּתָ⁠א֙	1	Alternate translation: “and they will rule over the kingdom”
7:18	x83s		rc://*/ta/man/translate/figs-doublet	וְ⁠עַ֖ד עָלַ֥ם עָלְמַיָּֽ⁠א	1	This repetition of ideas emphasizes that this kingdom will never come to an end.
7:19	qj78			דְּחִילָ֣ה יַתִּ֗ירָה	1	Alternate translation: “very frightening”
7:19	fq88			רָֽפְסָֽה	1	Alternate translation: “walked on and crushed”
7:20	e5t1			קַרְנַיָּ֤⁠א עֲשַׂר֙ דִּ֣י בְ⁠רֵאשַׁ֔⁠הּ	1	Alternate translation: “the ten horns on the head of the fourth beast”
7:20	vi4r			סִלְקַ֔ת ו⁠נפלו מִן־קדמי⁠ה תְּלָ֑ת	1	Alternate translation: “grew up, and about the three horns that fell down in front of it” or “grew up, and about the three horns that fell down because of it”
7:20	vjs9		rc://*/ta/man/translate/figs-euphemism	ו⁠נפלו מִן־קדמי⁠ה תְּלָ֑ת	1	Here **fell down** is a euphemism that means “they were destroyed.” Alternate translation: “which destroyed the three horns”
7:20	frj1			וְ⁠פֻם֙ מְמַלִּ֣ל רַבְרְבָ֔ן	1	Alternate translation: “and its mouth that boasted” or “and the mouth of the new horn that boasted”
7:20	f425			וְ⁠חֶזְוַ֖⁠הּ רַ֥ב מִן־חַבְרָתַֽ⁠הּ	1	The horn with the eyes and a mouth seemed to be greater than the other horns.
7:21	xcl9			וְ⁠קַרְנָ֣⁠א דִכֵּ֔ן	1	This refers to the fourth **horn** that is described in [Daniel 7:20](../07/20.md).
7:22	pxx4		rc://*/ta/man/translate/figs-activepassive	עַ֣ד דִּֽי־אֲתָ֗ה עַתִּיק֙ יֽוֹמַיָּ֔⁠א וְ⁠דִינָ֣⁠א יְהִ֔ב	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “until the Ancient of Days came and brought justice”
7:22	dui7			עַתִּיק֙ יֽוֹמַיָּ֔⁠א	1	This is a title for God that emphasizes that he is eternal. See how you translated this title in [Daniel 7:9](../07/09.md).
7:23-27	ec9x		rc://*/ta/man/translate/writing-symlanguage		0	# General Information:\n\nMost of the text of verses 23-27 is symbolic language. For this reason, the ULT presents them in poetic form.
7:23	mv4h			כֵּן֮ אֲמַר֒	1	The person speaking is the one that Daniel approached in [Daniel 7:16](../07/16.md).
7:23	p7zf			כֵּן֮ אֲמַר֒	1	Alternate translation: “That person answered”
7:23	t6ga		rc://*/ta/man/translate/figs-metaphor	וְ⁠תֵאכֻל֙ כָּל־אַרְעָ֔⁠א וּ⁠תְדוּשִׁנַּ֖⁠הּ וְ⁠תַדְּקִנַּֽ⁠הּ	1	This does not mean the fourth kingdom will destroy the planet, but that it will brutally attack, conquer, and destroy all other kingdoms on **earth**.
7:24	x4nc			וְ⁠קַרְנַיָּ֣⁠א עֲשַׂ֔ר	1	Alternate translation: “Concerning the ten horns” or “Now, about the ten horns”
7:24	cn9p		rc://*/ta/man/translate/figs-explicit	מִנַּ⁠הּ֙ מַלְכוּתָ֔⁠ה עַשְׂרָ֥ה מַלְכִ֖ין יְקֻמ֑וּן	1	These **ten kings** will rule one after the other. This can be stated explicitly. Alternate translation: “ten kings will rule over this fourth kingdom, one after another”
7:24	iw64		rc://*/ta/man/translate/figs-explicit	וְ⁠אָחֳרָ֞ן יְק֣וּם אַחֲרֵי⁠ה֗וֹן	1	This other king is not one of the ten. It may be helpful to refer to him as “the eleventh king.” Alternate translation: “after that an eleventh king will become powerful”
7:24	qun4			וְ⁠ה֤וּא יִשְׁנֵא֙ מִן־קַדְמָיֵ֔⁠א	1	Alternate translation: “He will be different from the other ten kings”
7:24	x7hx		rc://*/ta/man/translate/figs-explicit	וּ⁠תְלָתָ֥ה מַלְכִ֖ין יְהַשְׁפִּֽל	1	He will defeat three of the original ten kings. It may be helpful to state that those three kings are represented by the three horns that were pulled out. Alternate translation: “he will defeat the three kings that were represented by the three horns that were pulled out”
7:25	xih7		rc://*/ta/man/translate/figs-idiom	וּ⁠מִלִּ֗ין לְ⁠צַ֤ד עלי⁠א יְמַלִּ֔ל	1	This means that the newest king will openly disagree with and say bad things about **the Most High**.
7:25	ce61			וְ⁠יִסְבַּ֗ר & בִּ⁠ידֵ֔⁠הּ	1	The words **He** and **his** refer to the newest king, not the Most High.
7:25	w16z			לְ⁠הַשְׁנָיָה֙ זִמְנִ֣ין וְ⁠דָ֔ת	1	Both terms refer to the **law** of Moses. The **times** refers to the festivals that were an important part of the religion of Israel in the Old Testament.
7:25	hn8p		rc://*/ta/man/translate/figs-metonymy	וְ⁠יִתְיַהֲב֣וּן בִּ⁠ידֵ֔⁠הּ	1	Here **his hand** refers to his control. Alternate translation: “The newest king will be given control the religious festivals and laws”
7:25	hjpn		rc://*/ta/man/translate/figs-activepassive	וְ⁠יִתְיַהֲב֣וּן בִּ⁠ידֵ֔⁠הּ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “The newest king will control the religious festivals and laws”
7:25	dnu4			עִדָּ֥ן וְ⁠עִדָּנִ֖ין וּ⁠פְלַ֥ג עִדָּֽן	1	Here, each **time** refers to a year. This means “three and half years.” This is not the normal way the Israelites counted. Try to translate it in a way that preserves this way of counting. Alternate translation: “one year plus two years plus six months”
7:26	is1x			וְ⁠דִינָ֖⁠א יִתִּ֑ב	1	This means that the judge will be ready to investigate evidence and make his judgment. Alternate translation: “But the judge will judge” or “The judge will sit down”
7:26	iln2		rc://*/ta/man/translate/figs-activepassive	וְ⁠שָׁלְטָנֵ֣⁠הּ יְהַעְדּ֔וֹן לְ⁠הַשְׁמָדָ֥ה וּ⁠לְ⁠הוֹבָדָ֖ה	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the members of the court will take the royal power away from the newest king, and they will consume him and destroy him”
7:26	j3ya		rc://*/ta/man/translate/figs-metonymy	וְ⁠שָׁלְטָנֵ֣⁠הּ	1	Here, **dominion** refers to “authority.” See how you translated this in [Daniel 7:14](../07/14.md).
7:27	hh11		rc://*/ta/man/translate/figs-activepassive	וּ⁠מַלְכוּתָ֨⁠ה וְ⁠שָׁלְטָנָ֜⁠א וּ⁠רְבוּתָ֗⁠א דִּ֚י מַלְכְוָת֙ תְּח֣וֹת כָּל־שְׁמַיָּ֔⁠א יְהִיבַ֕ת לְ⁠עַ֖ם קַדִּישֵׁ֣י עֶלְיוֹנִ֑ין	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Then the Most High God will give the kingdom and the dominion of all the earth to his holy people”
7:27	c6lf		rc://*/ta/man/translate/figs-doublet	וּ⁠מַלְכוּתָ֨⁠ה וְ⁠שָׁלְטָנָ֜⁠א	1	These two terms mean basically the same thing and emphasize that this will concern all forms of official authority.
7:27	p5c7		rc://*/ta/man/translate/figs-abstractnouns	וּ⁠רְבוּתָ֗⁠א דִּ֚י מַלְכְוָת֙	1	If your language does not use an abstract noun for the idea behind the word **greatness**, you can express the same idea with an adjective such as “great.” Alternate translation: “everything that is great about the kingdoms”
7:27	ry7e		rc://*/ta/man/translate/figs-idiom	דִּ֚י מַלְכְוָת֙ תְּח֣וֹת כָּל־שְׁמַיָּ֔⁠א	1	The idiom **under the whole heaven** refers to all the kingdoms on earth. Alternate translation: “of all the kingdoms on earth”
7:27	eti4			מַלְכוּתֵ⁠הּ֙	1	Alternate translation: “The kingdom of the Most High”
7:27	t3ct			מַלְכ֣וּת עָלַ֔ם	1	Alternate translation: “will be a kingdom that will exist forever” or “will be a kingdom that will never end”
7:28	v6mq			עַד־כָּ֖ה סוֹפָ֣⁠א דִֽי־מִלְּתָ֑⁠א	1	This means that Daniel has finished describing the vision. Alternate translation: “That is what I saw in my vision” or “This is the end of the description of what I saw in my vision”
8:intro	cbk6				0	# Daniel 8 General Notes\n\n## Special concepts in this chapter\n\n### The vision of the ram and the male goat\n\nAlthough specific interpretation of this vision is not given, most scholars believe Daniel saw Greece overthrowing Media-Persia before breaking up into four kingdoms. One of these kingdoms stopped the temple worship for a while and then it was restored. (See: [[rc://*/tw/dict/bible/kt/temple]] and [[rc://*/tw/dict/bible/kt/restore]])
8:1	rft5		rc://*/ta/man/translate/writing-symlanguage		0	# General Information:\n\nChapters 7 and 8 are not in chronological order. They happened while Belshazzar was still the king, before the rule of Darius and Cyrus that was discussed in chapter 6. In Daniel’s vision, he saw animals that were symbols of other things. Later in the vision someone explains the meaning of those symbols.
8:1	b6kb		rc://*/ta/man/translate/translate-ordinal	בִּ⁠שְׁנַ֣ת שָׁל֔וֹשׁ	1	“In year three”
8:1	er4q			בֵּלְאשַׁצַּ֣ר	1	**Belshazzar** is the son of Nebuchadnezzar who became king after his father. See how you translated this name in [Daniel 5:1](../05/01.md).
8:1	h9fw		rc://*/ta/man/translate/writing-background	חָז֞וֹן נִרְאָ֤ה אֵלַ⁠י֙ & אַחֲרֵ֛י הַ⁠נִּרְאָ֥ה אֵלַ֖⁠י בַּ⁠תְּחִלָּֽה	1	This is background information to remind the reader that this is Daniel’s second vision. Alternate translation: “had a second vision appear to me”
8:2	t4xy			הַ⁠בִּירָ֔ה	1	A **citadel** was a walled city that was guarded and protected.
8:2	m8kv		rc://*/ta/man/translate/translate-names	בְּ⁠שׁוּשַׁ֣ן & בְּ⁠עֵילָ֣ם & אוּבַ֥ל אוּלָֽי	1	**Susa**, **Elam**, and the **Ulai Canal** are names of places.
8:2	jfs1			אוּבַ֥ל	1	A canal is a narrow man-made waterway.
8:3	kh4s		rc://*/ta/man/translate/writing-symlanguage	אַ֣יִל אֶחָ֗ד & וְ⁠ל֣⁠וֹ קְרָנָ֑יִם	1	It is normal for rams to have **two horns**. These horns, however, have symbolic meaning.
8:3	buj1			וְ⁠הָ⁠אַחַת֙ גְּבֹהָ֣ה מִן־הַ⁠שֵּׁנִ֔ית וְ⁠הַ֨⁠גְּבֹהָ֔ה עֹלָ֖ה בָּ⁠אַחֲרֹנָֽה	1	Alternate translation: “but the longer one grew more slowly than the shorter one, and the shorter one grew to be even longer than it”
8:4	wrr2			רָאִ֣יתִי אֶת־הָ⁠אַ֡יִל מְנַגֵּחַ֩	1	Alternate translation: “I saw the ram rushing” or “I saw the ram running very quickly”
8:4	s49e		rc://*/ta/man/translate/figs-metonymy	מַצִּ֖יל מִ⁠יָּד֑⁠וֹ	1	Rams do not have hands. Here **hand** refers to the ram’s power. Alternate translation: “to rescue anyone from him” or “to rescue anyone from his power”
8:5	npd3		rc://*/ta/man/translate/figs-hyperbole	עַל־פְּנֵ֣י כָל־הָ⁠אָ֔רֶץ	1	The phrase **the whole earth** is an exaggeration that means he came from far away. Alternate translation: “from far away across the surface of the land”
8:5	jv2j		rc://*/ta/man/translate/figs-explicit	וְ⁠הַ֨⁠צָּפִ֔יר קֶ֥רֶן חָז֖וּת בֵּ֥ין עֵינָֽי⁠ו	1	Goats have two horns on the sides of their heads. This image should be explained. Alternate translation: “The goat had a single large horn in the center of his head”
8:6	ith5			בַּ⁠חֲמַ֥ת כֹּחֽ⁠וֹ	1	Alternate translation: “and he was very angry”
8:7	u36k			וַֽ⁠יִּרְמְסֵ֔⁠הוּ	1	To trample something is to crush it by stepping on it.
8:7	hh82			לָ⁠אַ֖יִל מִ⁠יָּדֽ⁠וֹ	1	Alternate translation: “the ram from the goat because of his power”
8:8	kr6f			וּ⁠צְפִ֥יר הָ⁠עִזִּ֖ים הִגְדִּ֣יל עַד־מְאֹ֑ד	1	Alternate translation: “the goat made himself very large and strong”
8:8	pt9j		rc://*/ta/man/translate/figs-activepassive	נִשְׁבְּרָה֙ הַ⁠קֶּ֣רֶן הַ⁠גְּדוֹלָ֔ה	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “something broke off the large horn”
8:8	z9lm		rc://*/ta/man/translate/figs-idiom	לְ⁠אַרְבַּ֖ע רוּח֥וֹת הַ⁠שָּׁמָֽיִם	1	Here **the four winds of heaven** is an idiom that refers to the four main directions (north, east, south, west) from which the winds blow. Alternate translation: “in four different directions”
8:9	ys25			וַ⁠תִּגְדַּל־יֶ֛תֶר	1	Alternate translation: “but it became very large”
8:9	i3jg			אֶל־הַ⁠נֶּ֥גֶב וְ⁠אֶל־הַ⁠מִּזְרָ֖ח וְ⁠אֶל־הַ⁠צֶּֽבִי	1	This probably means it pointed in those directions. This can be stated. Alternate translation: “and pointed toward the south and then toward the east and then toward the beautiful land of Israel”
8:9	umn2		rc://*/ta/man/translate/figs-idiom	הַ⁠צֶּֽבִי	1	This is a reference to the land of Israel.
8:10	pkh2		rc://*/ta/man/translate/figs-personification	מִן־הַ⁠צָּבָ֥א וּ⁠מִן־הַ⁠כּוֹכָבִ֖ים וַֽ⁠תִּרְמְסֵֽ⁠ם	1	Here the horn is given qualities of a person and is engaging in war.
8:11	akq6		rc://*/ta/man/translate/figs-personification		0	# General Information:\n\nThe horn is given additional qualities of a person.
8:11	r2zz		rc://*/ta/man/translate/figs-explicit	שַֽׂר־הַ⁠צָּבָ֖א	1	This refers to God himself, who is the leader of the angel army.
8:11	i4px			וּ⁠מִמֶּ֨⁠נּוּ֙ הרים הַ⁠תָּמִ֔יד	1	Here **took away** means the horn stopped the offering. Here **him** refers to God, the commander of the army. Alternate translation: “It stopped the people from making their regular burnt offering to him”
8:11	c2s4		rc://*/ta/man/translate/figs-activepassive	וְ⁠הֻשְׁלַ֖ךְ מְכ֥וֹן מִקְדָּשֽׁ⁠וֹ	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “it defiled his sanctuary”
8:12	y31h		rc://*/ta/man/translate/figs-metaphor	וְ⁠תַשְׁלֵ֤ךְ אֱמֶת֙ אַ֔רְצָ⁠ה	1	The horn ignoring **truth** is spoken of as if it will throw truth to the ground. Alternate translation: “The horn will reject the truth”
8:13	lj18			אֶֽחָד־קָד֖וֹשׁ	1	Alternate translation: “an angel”
8:13	b9yz			תֵּ֛ת וְ⁠קֹ֥דֶשׁ	1	Alternate translation: “the surrender of the sanctuary”
8:13	xj3i		rc://*/ta/man/translate/figs-activepassive	וְ⁠צָבָ֖א מִרְמָֽס	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the horn trampling on heaven’s army”
8:14	ed38		rc://*/ta/man/translate/figs-merism	עֶ֣רֶב בֹּ֔קֶר אַלְפַּ֖יִם וּ⁠שְׁלֹ֣שׁ מֵא֑וֹת	1	Here **evenings and mornings** is a merism that refers to everything in between, which means full days. Alternate translation: “2,300 sunsets and sunrises” or “2,300 days”
8:14	j3q3			וְ⁠נִצְדַּ֖ק קֹֽדֶשׁ	1	Alternate translation: “the temple will be purified and set in order again”
8:16	h4dz		rc://*/ta/man/translate/figs-synecdoche	קוֹל־אָדָ֖ם בֵּ֣ין אוּלָ֑י וַ⁠יִּקְרָא֙ וַ⁠יֹּאמַ֔ר	1	Here a **man** is being referred to by his **voice**. Alternate translation: “a man calling from the Ulai Canal and saying”
8:17	c9ys		rc://*/ta/man/translate/translate-symaction	וָ⁠אֶפְּלָ֖⁠ה עַל־פָּנָ֑⁠י	1	This is an act of worship in which someone lies flat on the ground.
8:17	v6y5			לְ⁠עֶת־קֵ֥ץ	1	This does not refer to the final moment in time, but rather to the events that will happen immediately before the end. Alternate translation: “is for the final days” or “is for the end of the world”
8:18	c89u			נִרְדַּ֥מְתִּי	1	This is a type of **sleep** when someone is sleeping heavily and does not wake up easily.
8:19	v9et		rc://*/ta/man/translate/figs-explicit	הַ⁠זָּ֑עַם	1	This refers to the time when God will judge. This can be made explicit. Alternate translation: “the time when God judges in anger”
8:19	zif5			לְ⁠מוֹעֵ֥ד קֵֽץ	1	Alternate translation: “it refers to the time when the world will end”
8:20-26	bi9v		rc://*/ta/man/translate/writing-symlanguage		0	# General Information:\n\nIn verses 20-26, the angel explains to Daniel the symbolic meaning of the things he saw in his vision. The animals and horns actually represent human rulers and kingdoms.
8:20	k8n7		rc://*/ta/man/translate/figs-metonymy	מַלְכֵ֖י מָדַ֥י וּ⁠פָרָֽס	1	This could mean: (1) this refers to the kings of Media and Persia or (2) this is a metonym in which the kings represents the kingdoms of Media and Persia. Alternate translation: “represents the kingdoms of Media and Persia”
8:21	j9y9		rc://*/ta/man/translate/figs-metonymy	מֶ֣לֶךְ יָוָ֑ן	1	This could mean: (1) this refers to the king of Greece or (2) this is a metonym in which the king represents the kingdom of Greece. Alternate translation: “is the kingdom of Greece”
8:21	h37i			וְ⁠הַ⁠קֶּ֤רֶן הַ⁠גְּדוֹלָה֙ אֲשֶׁ֣ר בֵּין־עֵינָ֔י⁠ו ה֖וּא	1	Alternate translation: “and the large horn between his eyes represents”
8:22	qtr7			וְ⁠הַ֨⁠נִּשְׁבֶּ֔רֶת וַ⁠תַּֽעֲמֹ֥דְנָה אַרְבַּ֖ע תַּחְתֶּ֑י⁠הָ	1	Alternate translation: “Where the large horn was broken off, four others arose, which”
8:22	c6qn		rc://*/ta/man/translate/figs-explicit	וַ⁠תַּֽעֲמֹ֥דְנָה אַרְבַּ֖ע תַּחְתֶּ֑י⁠הָ אַרְבַּ֧ע מַלְכֻי֛וֹת	1	The **four** horns represent the four new **kingdoms**. This can be made explicit. Alternate translation: “and they represent the four kingdoms into which the kingdom of the first king will be divided, and”
8:22	z39i			וְ⁠לֹ֥א בְ⁠כֹחֽ⁠וֹ	1	Alternate translation: “but they will not have as much power as the king represented by the large horn”
8:23	gk83			וּֽ⁠בְ⁠אַחֲרִית֙ מַלְכוּתָ֔⁠ם	1	Alternate translation: “As those kingdoms approach their end”
8:23	t2i5			כְּ⁠הָתֵ֖ם הַ⁠פֹּשְׁעִ֑ים	1	Alternate translation: “when the transgressors have reached their full” or “when those sinful kings have run their course”
8:23	x2ku			עַז־פָּנִ֖ים	1	This means someone who looks defiant, or like he will refuse to obey.
8:24	ue1c			כֹּח⁠וֹ֙ וְ⁠לֹ֣א בְ⁠כֹח֔⁠וֹ	1	Alternate translation: “but someone else will give him his power”
8:25	yq8r		rc://*/ta/man/translate/figs-personification	וְ⁠הִצְלִ֤יחַ מִרְמָה֙	1	Here **deceit** is spoken of as if it is a person who will prosper. Alternate translation: “the amount of deception will increase”
8:25	u9tg		rc://*/ta/man/translate/figs-metonymy	בְּ⁠יָד֔⁠וֹ	1	Here **hand** refers to his rule. Alternate translation: “under his rule”
8:25	f6qi			שַׂר־שָׂרִים֙	1	This refers to God.
8:25	cxx3		rc://*/ta/man/translate/figs-metonymy	וּ⁠בְ⁠אֶ֥פֶס יָ֖ד	1	Here **hand** refers to power. This can be also stated in positive form. Alternate translation: “and … not by any human power” or “and … by divine power”
8:25	asi1		rc://*/ta/man/translate/figs-metonymy	יִשָּׁבֵֽר	1	Here **he** refers to his power. Alternate translation: “his rule will end”
8:26	cer6		rc://*/ta/man/translate/figs-metaphor	סְתֹ֣ם הֶֽ⁠חָז֔וֹן	1	The angel speaks about the vision as if it were a scroll that could be closed with a wax seal. This prevented anyone from seeing the contents until the seal was broken. Alternate translation: “close and seal up what you have written about the vision” or “do not tell anyone about the vision now”
8:27	us1l			נִהְיֵ֤יתִי וְ⁠נֶֽחֱלֵ֨יתִי֙ יָמִ֔ים	1	Alternate translation: “was exhausted and lay in bed sick for several days”
