Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
46:10	u2j9			know that I am God	1	Here the word “know” means to understand and to confess that Yahweh is the true God.
46:10	ssq3		rc://*/ta/man/translate/figs-parallelism	I will be exalted among the nations; I will be exalted on the earth	1	These two phrases mean basically the same thing and emphasize that the people of every nation in the world will exalt God. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “People from every nation will exalt me; people all over the earth will exalt me” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
46:11	gl4e		rc://*/ta/man/translate/figs-metaphor	Yahweh of hosts is with us; the God of Jacob is our refuge	1	The writer speaks of God as if he were a place where people can go for safety. See how you translated these lines in [Psalms 46:7](../046/007.md).
47:intro	j9a7				0	# Psalm 047 General Notes\n\n## Type of psalm\n\nPsalm 47 is a psalm of praise to God.\n\n## Special concepts in this chapter\n\n### Yahweh’s power\n\nGod is powerful over all the nations in the world.
47:1	l66j		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
47:1	xf2n			For the chief musician	1	Alternate translation: “This is for the director of music to use in worship”
47:1	uqb5		rc://*/ta/man/translate/figs-explicit	Clap your hands	1	Clapping your hands is associated with celebration. Alternate translation: “Clap your hands in celebration”
47:1	n5aa			shout to God with the sound of triumph	1	“shout to God with joyful voices.” Here the word “triumph” refers to the joy associated with victory.
47:3	bqu5		rc://*/ta/man/translate/figs-parallelism	He subdues peoples under us and nations under our feet	1	These two phrases are parallel and mean that God enabled Israel to conquer their enemies.
47:3	j5mi			subdues	1	to conquer and place under the authority of another
47:3	sa4s		rc://*/ta/man/translate/figs-metaphor	under us & under our feet	1	The writer speaks of conquering other nations as if it were putting those nations underneath their feet.
47:4	p3vm		rc://*/ta/man/translate/figs-metaphor	He chooses our inheritance for us	1	The writer speaks of the land of Israel as if it were an inheritance that God has given the people as a permanent possession. Alternate translation: “He chooses this land as an inheritance for us”
47:4	e7vk		rc://*/ta/man/translate/figs-metonymy	the glory of Jacob	1	Here the word “glory” refers to a source of pride and represents the land that God has given to his people as an inheritance. Alternate translation: “the land in which Jacob takes pride”
47:4	qvz6		rc://*/ta/man/translate/figs-metonymy	Jacob whom he loved	1	The word “Jacob” refers to the nation of Israel.
47:5	y2zq		rc://*/ta/man/translate/figs-metaphor	God has gone up with a shout	1	The writer speaks of God’s conquering the nations as if God were a king ascending his throne, which was located in the temple. Alternate translation: “God has gone up into the temple as people shouted” or “God has ascended to his throne as people shouted” (See also: [[rc://*/ta/man/translate/figs-explicit]])
47:5	z2zz		rc://*/ta/man/translate/figs-parallelism	Yahweh with the sound of a trumpet	1	This phrase parallels the previous phrase. The verb may be supplied for clarity. Alternate translation: “Yahweh has gone up as people blew trumpets” (See also: [[rc://*/ta/man/translate/figs-ellipsis]])
47:6	wn5w		rc://*/ta/man/translate/figs-parallelism	Sing praises to God, sing praises; sing praises to our King, sing praises	1	The phrase “sing praises” is repeated for emphasis. You may omit the repetition if it is awkward in your language. Alternate translation: “Sing, sing praises to God; sing, sing praises to our King”
47:9	vxi7			The princes of the peoples	1	Alternate translation: “The rulers of all the nations”
47:9	kg5b			gathered together to the people	1	Possible meanings are that the rulers of the nations: (1) “gather in front of the people” or (2) “gathered together with the people” so that all may worship God as king.
47:9	eew2		rc://*/ta/man/translate/figs-metaphor	the shields of the earth belong to God	1	Possible meanings are that **shields**: (1) refers to instruments of war. Alternate translation: “God has more power than the weapons of all the kings on the earth” or (2) refers to the rulers of the nations who are spoken of as shields who protect their nations. Alternate translation: “the kings of the earth are subject to God”
48:intro	wfx3				0	# Psalm 048 General Notes\n\n## Type of psalm\n\nPsalm 48 is a psalm of praise for Jerusalem.\n\n## Special concepts in this chapter\n\n### Jerusalem\n\nJerusalem has mighty defenses. Foreign nations will be amazed. It is something to remember and testify about. (See: [[rc://*/tw/dict/bible/kt/testimony]])\n\nIt is helpful to know that “Mount Zion” is often used to refer to the city of Jerusalem.
48:1	s5c1		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nThis psalm is a song about Jerusalem being God’s dwelling place. Parallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
48:1	az4y		rc://*/ta/man/translate/figs-activepassive	greatly to be praised	1	This can be stated in active from. Alternate translation: “people are to praise him greatly”
48:1	az2x			the city of our God on his holy mountain	1	This is a reference to Jerusalem, which was built on Mount Zion.
48:1	dj9j			the city of our God	1	This could mean: (1) “the city where our God lives” or (2) “the city that belongs to our God”
48:2	nl3f			Beautiful in elevation	1	“Beautiful and high.” The word “elevation” refers to how high mount Zion is.
48:2	y3e3		rc://*/ta/man/translate/figs-metonymy	the joy of the whole earth, is Mount Zion	1	Here the word “earth” refers to everyone living on the earth. The word “joy” may be translated as a verb. Alternate translation: “Mount Zion gives joy to everyone on earth” or “everyone on earth rejoices because of Mount Zion” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
48:2	r8gx			on the sides of the north	1	Possible meanings are that this phrase: (1) refers to the direction of the north or (2) is another name for Mount Zion meaning “the mountain of God.”
48:3	qb5z		rc://*/ta/man/translate/figs-metaphor	God has made himself known in her palaces as a refuge	1	The writer speaks of God as if he were a place where people can go for safety. Alternate translation: “God has made himself known as one who gives safety to the people in Mount Zion’s palaces”
48:4	lw4p			see	1	The word “see” here alerts us to pay attention to the surprising information that follows.
48:4	fnx9		rc://*/ta/man/translate/figs-metonymy	assembled themselves	1	Here the kings represent their armies. Alternate translation: “assembled their armies”
48:4	yk23			they passed by together	1	Alternate translation: “together they passed by Jerusalem”
48:5	q1px			They saw it	1	Alternate translation: “They saw Jerusalem”
48:5	k5fi			dismayed	1	greatly troubled
48:6	xy4p		rc://*/ta/man/translate/figs-personification	Trembling took hold of them there	1	The writer speaks of the kings’ fear as if it were a person who caused the kings and their armies to tremble. Alternate translation: “There they trembled with fear”
48:6	ees5		rc://*/ta/man/translate/figs-metaphor	pain as when a woman is in labor	1	The writer speaks of the kings’ fear as if it were the pain that a woman experiences in childbirth and speaks of that pain as if it were a person. The verb may be supplied from the previous clause. Alternate translation: “pain took hold of them, as when a woman is in labor” or “they became afraid, like a woman is afraid of experiencing labor pains” (See also: [[rc://*/ta/man/translate/figs-personification]] and [[rc://*/ta/man/translate/figs-ellipsis]])
48:7	e8iv		rc://*/ta/man/translate/figs-metaphor	With the east wind you break the ships of Tarshish	1	This could mean: (1) this is a metaphor in which the author describes the kings being afraid as if they were ships that shake because God destroys them with a strong wind. Alternate translation: “They shook with fear, as the ships of Tarshish shake when you break them with the east wind” or (2) this is an apostrophe in which the author describes God’s great power. (See also: [[rc://*/ta/man/translate/figs-apostrophe]])
48:7	qp44			the east wind	1	This could mean: (1) “a wind blowing from the east” or (2) “a strong wind.”
48:7	n4q7			the ships of Tarshish	1	This could mean: (1) ships that sail to or are built in the city of Tarshish or (2) any large ocean-going ship.
48:8	b3ds		rc://*/ta/man/translate/figs-explicit	As we have heard	1	It is implied that what they have heard is the great things that God has done in the past. Alternate translation: “As we have heard about the great things that God has done”
48:8	g7aa		rc://*/ta/man/translate/figs-explicit	so have we seen	1	This means that they have seen the proof that the things that they have heard are true. Alternate translation: “so we have seen God do great things now”
48:8	pr7i		rc://*/ta/man/translate/figs-parallelism	in the city of Yahweh of hosts, in the city of our God	1	Both of these phrases refer to Jerusalem. Alternate translation: “in the city of our God, Yahweh of hosts”
48:8	pa6r			establish it	1	“make it secure.” Here the word “establish means to preserve and make something secure.
48:9	fec8		rc://*/ta/man/translate/figs-abstractnouns	your covenant faithfulness	1	If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adjective. Alternate translation: “how faithful you are to your covenant” or “how faithful you are to us because of your covenant”
48:9	wf6y			in the middle of your temple	1	Alternate translation: “as we are in your temple”
48:10	wrg5		rc://*/ta/man/translate/figs-metonymy	As your name is & so is your praise to the ends of the earth	1	Here the word “name” represents God’s character and reputation. The two phrases compare the greatness of God’s reputation with how greatly people praise him. Alternate translation: “Your name is very great … and so people throughout the world praise you greatly” or “People all throughout the world have heard of you … so people throughout the world praise you”
48:10	qf2g		rc://*/ta/man/translate/figs-idiom	to the ends of the earth	1	This is an idiomatic expression that means everywhere in the word. See how you translated this in [Psalms 46:9](../046/009.md).
48:10	w3p6		rc://*/ta/man/translate/figs-metaphor	your right hand is full of righteousness	1	The writer speaks of righteousness as if it were an object that God could hold in his hand. Here the word “hand” refers to God’s power and authority to rule. Alternate translation: “you rule with righteousness” or “you are righteous as you rule” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
48:11	w7c2		rc://*/ta/man/translate/figs-personification	Let Mount Zion be glad	1	The writer speaks of Mount Zion as if it were a person who could be glad. The phrase refers to the people who live in Jerusalem. Alternate translation: “Let those who live on Mount Zion be glad” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
48:11	csq8		rc://*/ta/man/translate/figs-metaphor	let the daughters of Judah rejoice	1	The writer speaks of the towns in Judah as if they were Judah’s children. The phrase refers to the people who live in those towns. Alternate translation: “let the people who live in the cities of Judah rejoice” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
48:12	r196		rc://*/ta/man/translate/figs-parallelism	Walk around Mount Zion, go round about her	1	These two phrases are parallel. Alternate translation: “Walk all the way around Mount Zion”
48:13	d5xm			notice well	1	Alternate translation: “notice in detail”
48:14	wub8		rc://*/ta/man/translate/figs-abstractnouns	he will be our guide	1	The word “guide” can be translated as a verb. Alternate translation: “he will guide us”
48:14	rmz8			to death	1	This could mean: (1) “until we die” or (2) “forever.”
49:intro	r9r3				0	# Psalm 049 General Notes\n\n## Type of psalm\n\nPsalm 49 is a wisdom psalm. (See: [[rc://*/tw/dict/bible/kt/wise]])\n\n## Special concepts in this chapter\n\n### Riches\n\nRiches do not last forever. They cannot save a person from death, and they cannot be taken from a person at death. (See: [[rc://*/tw/dict/bible/kt/eternity]] and [[rc://*/tw/dict/bible/kt/save]])
49:1	wm6j		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
49:1	f4gj			For the chief musician	1	Alternate translation: “This is for the director of music to use in worship”
49:1	a8dr		rc://*/ta/man/translate/figs-parallelism	Hear this, all you peoples; give ear, all you inhabitants	1	These two phrases are parallel. Together they strengthen the command for all people to listen.
49:1	ski6		rc://*/ta/man/translate/figs-idiom	give ear	1	This idiomatic expression means to use one’s ears to listen. Alternate translation: “listen”
49:2	f6b7		rc://*/ta/man/translate/figs-metaphor	both low and high	1	The writer speaks of people who are weak or insignificant in society as being low and of people who are important and powerful as being high. Together, the words “low” and “high” represent all people. Alternate translation: “both important people and unimportant people” or “people of every social class” (See also: [[rc://*/ta/man/translate/figs-merism]])
49:2	cq6d		rc://*/ta/man/translate/figs-merism	rich and poor together	1	Together the words “rich” and “poor” refer to all people, regardless of wealth. Alternate translation: “all people”
49:3	r7z1		rc://*/ta/man/translate/figs-synecdoche	My mouth will speak wisdom	1	Here the word “mouth” refers to the whole person who speaks. Alternate translation: “I will speak wise words”
49:3	hx37		rc://*/ta/man/translate/figs-metonymy	the meditation of my heart will be of understanding	1	Here the word “heart” represents the mind and thoughts. The abstract nouns “meditation” and “understanding” can be translated as verbs. Alternate translation: “the thoughts upon which I meditate will help you to understand” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
49:4	wva9		rc://*/ta/man/translate/figs-metaphor	incline my ear	1	The writer speaks of listening carefully to something as if it were bending one’s ear towards the person who is speaking. Alternate translation: “listen carefully”
49:4	ge9u			with the harp	1	Alternate translation: “as I play the harp”
49:5	yhr6		rc://*/ta/man/translate/figs-rquestion	Why should I fear & heels?	1	The writer asks this question to emphasize that he has no reason to fear when bad things happen. Alternate translation: “I have no reason to fear … heels.”
49:5	vu7z			the days of evil	1	“when evil things happen.” Here the word “days” refers to general periods of time.
49:5	ug31		rc://*/ta/man/translate/figs-metaphor	when iniquity surrounds me at my heels	1	This could mean: (1) the writer speaks of the evil desires of his enemies as if it were a predator ready to overtake him. Alternate translation: “when the iniquity of sinful men is ready to overcome me” or (2) the writer’s enemies surround him as they commit their iniquity. Alternate translation: “when my enemies surround me”
49:6	z2gn		rc://*/ta/man/translate/figs-explicit	those who trust in their wealth	1	These people trust their wealth will keep them from having to suffer.
49:6	w369			about the amount of their riches	1	a large amount of something
49:7	mmh3			It is certain that no one	1	Alternate translation: “There is no way that any of them can” or “No one can”
49:7	cj1n		rc://*/ta/man/translate/figs-explicit	no one can redeem his brother or give God a ransom for him	1	Both of these phrases express that a person cannot give God enough money to be able to avoid death. Alternate translation: “no one can pay money to God so that their brother will not die” (See also: [[rc://*/ta/man/translate/figs-parallelism]])
49:8	n5rb		rc://*/ta/man/translate/figs-abstractnouns	the redemption of one’s life is costly	1	The word “redemption” can be translated with a verb. Alternate translation: “it costs too much to redeem a person’s life”
49:9	nw4t			so that his body should not decay	1	This refers to the body decomposing in the grave.
49:10	q1ib		rc://*/ta/man/translate/figs-metaphor	he will see decay	1	The writer speaks of experiencing something as if it were seeing that thing. Alternate translation: “he will die and his body will decay”
49:10	v4i4		rc://*/ta/man/translate/figs-merism	Wise men die; the fool and the brute alike perish	1	The author refers to all people by referring to those who have the most and least wisdom.
49:10	vpc1			brute	1	This means a person who is stupid or unintelligent.
49:11	lu71			Their inner thought	1	Alternate translation: “Their belief”
49:11	brb9		rc://*/ta/man/translate/figs-ellipsis	the places where they live, to all generations	1	The verb may be supplied from the previous phrase. Alternate translation: “the places where they live will continue to all generations”
49:11	zu1i		rc://*/ta/man/translate/figs-idiom	they call their lands after their own names	1	“they name their lands after themselves.” This phrase expresses ownership. Alternate translation: “they own their own lands”
49:12	ma8l			But man, having wealth	1	Alternate translation: “But man, even if he has wealth”
49:13	chs8		rc://*/ta/man/translate/figs-metaphor	This, their way, is their folly	1	The writer speaks of the fate of fools as if it is the destination at the end of the path on which they walk. Alternate translation: “This is the fate of those who practice folly”
49:13	aze6			yet after them	1	Alternate translation: “yet after they die”
49:14	yp7j		rc://*/ta/man/translate/figs-simile	Like sheep	1	The writer compares people who will all die to a flock of sheep. Just as sheep cannot escape when the butcher decides to slaughter them, so men will not escape when it is their time to die.
49:14	le72		rc://*/ta/man/translate/figs-activepassive	they are appointed	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “God has appointed them”
49:14	jp6p		rc://*/ta/man/translate/figs-personification	death will be their shepherd	1	The writer speaks of men dying by personifying death as a shepherd who leads them into the grave. Alternate translation: “death will take them away as a shepherd leads away sheep to be slaughtered” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
49:14	fu5c		rc://*/ta/man/translate/figs-metaphor	in the morning	1	Here the word “morning” is a metaphor that refers to a time when God will vindicate righteous people and save them from evil people.
49:14	xwx2		rc://*/ta/man/translate/figs-personification	their bodies will be consumed in Sheol	1	The writer speaks of Sheol, the place of the dead, as if it were a person or animal. He speaks of the decay of dead bodies as if Sheol were eating them. Alternate translation: “their bodies will decompose in the grave” (See also: [[rc://*/ta/man/translate/figs-metaphor]])
49:15	hdm9		rc://*/ta/man/translate/figs-personification	God will redeem my life from the power of Sheol	1	The writer speaks of Sheol as if it were a person who has power over those who die. From the context, it is implied that this power refers to consuming the bodies of the dead.
49:15	vf45		rc://*/ta/man/translate/figs-synecdoche	God will redeem my life	1	Here the word “life” refers to the whole person. Alternate translation: “God will redeem me”
49:16	gm8v			the glory of his house increases	1	The word “glory” here refers to wealth or riches. This could mean: (1) “when he gains more wealth in his house” or (2) “when his family becomes richer.”
49:17	a1l5			he will take nothing away	1	Alternate translation: “he will take nothing with him to the grave”
49:17	cz54		rc://*/ta/man/translate/figs-euphemism	his glory will not go down after him	1	The phrase “go down” refers to when the man dies. Alternate translation: “his glory will not go along with him when he dies” or “he will not keep his reputation when he dies”
49:18	eq9c		rc://*/ta/man/translate/figs-synecdoche	He blessed his soul	1	Here the word “soul” refers to the whole person. This phrase means that he considered himself to be happy and successful because of his riches. Alternate translation: “He congratulated himself” (See also: [[rc://*/ta/man/translate/figs-idiom]])
49:19	hq9g		rc://*/ta/man/translate/figs-euphemism	he will go to the generation of his fathers	1	“he will go to where his fathers’ generation is.” This is a euphemism that means that the rich man will die and join his ancestors in the grave. Alternate translation: “he will join his ancestors in the grave”
49:19	dvh8		rc://*/ta/man/translate/figs-metaphor	they will never see the light again	1	The word “they” refers to the rich man and his ancestors. The word “light” may refer to the sun or be a metaphor for life. Alternate translation: “they will never see the sun again” or “they will never live again”
50:intro	cbd7				0	# Psalm 050 General Notes\n\n## Type of psalm\n\nPsalm 50 is a wisdom psalm. It tells what pleases God. (See: [[rc://*/tw/dict/bible/kt/wise]])\n\n## Special concepts in this chapter\n\n### Sacrifices\n\nGod does not need animal sacrifices; he does not eat meat or drink blood. The world and everything in it belong to God. He wants people to be thankful and to depend on him. God rejects evil people who reject his covenant. (See: [[rc://*/tw/dict/bible/kt/blood]] and [[rc://*/tw/dict/bible/kt/evil]])
50:1	v4hj		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nThis psalm is a song that teaches people. Parallelism is common in Hebrew poetry. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
50:1	wpn8			The Mighty One, God, Yahweh	1	The author uses three different names to speak of God.
50:1	s58x		rc://*/ta/man/translate/figs-metonymy	called the earth	1	Here the word “earth” refers to the people who live on the earth. Alternate translation: “called all people”
50:1	ycf8		rc://*/ta/man/translate/figs-merism	from the rising of the sun to its setting	1	This phrase refers to the directions east, where the sun rises, and west, where the sun sets. The writer uses these two extremes to represent everywhere on earth. Alternate translation: “everywhere on earth”
50:2	k7vg			Zion, the perfection of beauty	1	This could mean: (1) “Zion, whose beauty is perfect” or (2) “Zion, the most beautiful city.”
50:2	k22a		rc://*/ta/man/translate/figs-metaphor	God has shone	1	The writer speaks of God as if he were a light that shines. This refers to God causing people to know about his glory. Alternate translation: “God’s glory shines like a light”
50:3	ymh5		rc://*/ta/man/translate/figs-litotes	does not stay silent	1	The writer uses this negative statement to emphasize the positive. Alternate translation: “speaks so that everyone can hear him”
50:3	m31d		rc://*/ta/man/translate/figs-metaphor	a fire devours before him	1	The writer speaks of a fire burning things as if it were eating them. Alternate translation: “a fire burns in front of him”
50:3	pw8f			it is very stormy around him	1	Alternate translation: “there is a great storm around him”
50:4	d22v		rc://*/ta/man/translate/figs-metonymy	He calls to the heavens above and to the earth	1	This could mean: (1) God is calling on all who live in heaven and on earth to be witnesses as he judges his people or (2) God is speaking to heaven and earth as if they are people, and he is calling them to be witnesses as he judges his people. (See also: [[rc://*/ta/man/translate/figs-personification]])
50:6	fxq3		rc://*/ta/man/translate/figs-metonymy	The heavens will declare	1	This could mean: (1) the writer uses the word “heavens” to refer to the angels who live there or (2) the writer speaks of “the heavens” as if they are a person who testifies about God’s righteousness. (See also: [[rc://*/ta/man/translate/figs-personification]])
50:8	ef2a			I will not reprove you for your sacrifices	1	“I will reprove you, but not for your sacrifices.” God explains that their sacrifices are not the reason that he is reproving them.
50:8	s2pk			reprove	1	tell someone he is guilty of doing wrong
50:8	m19c		rc://*/ta/man/translate/figs-idiom	your burnt offerings are always before me	1	This explains why God is not rebuking them for their sacrifices. The phrase “are always before me” refers to being in God’s presence and means that his people are always sacrificing their burnt offerings to him. Alternate translation: “you are always sacrificing burnt offerings to me”
50:9	a3jw			folds	1	areas surrounded by walls in which sheep and goats are kept
50:10	sbr7		rc://*/ta/man/translate/figs-hyperbole	the cattle on a thousand hills	1	The phrase “on a thousand hills” does not represent the total number of cattle that God owns. The number is an exaggeration that emphasizes that God owns all of the cattle in the world. The verb may be supplied from the previous phrase. Alternate translation: “all the cattle in the world are mine” (See also: [[rc://*/ta/man/translate/figs-ellipsis]])
50:10	f9vg		rc://*/ta/man/translate/translate-numbers	thousand hills	1	“1,000 hills”
50:11	dx4m		rc://*/ta/man/translate/figs-idiom	I know all the birds	1	Here the word “know” implies ownership. Alternate translation: “I own all the birds” (See also: [[rc://*/ta/man/translate/figs-explicit]])
50:12	gaw2		rc://*/ta/man/translate/figs-hypo	If I were hungry	1	This describes something that could not happen, since God does not get hungry.
50:13	ybv9		rc://*/ta/man/translate/figs-rquestion	Will I eat the flesh of bulls or drink the blood of goats?	1	God asks this rhetorical question to emphasize that he does not do these things and so has no need for their sacrifices. Alternate translation: “I do not eat the flesh of bulls or drink the blood of goats.”
50:14	tja9		rc://*/ta/man/translate/figs-123person	Offer to God	1	Here God refers to himself. Alternate translation: “Offer to me”
50:14	hz6p		rc://*/ta/man/translate/figs-metaphor	pay your vows to the Most High	1	The writer speaks of “vows” as if they are currency which a person pays to God. Alternate translation: “fulfill your vows to the Most High” or “do what you have promised the Most High to do”
50:15	si2v		rc://*/ta/man/translate/figs-idiom	in the day of trouble	1	Here the word “day” refers to any period of time. Alternate translation: “whenever you have troubles”
50:16	ab6c		rc://*/ta/man/translate/figs-123person	But to the wicked God says	1	Here God is still speaking and speaks of himself in the third person. Alternate translation: “But to the wicked I say”
50:16	ww85		rc://*/ta/man/translate/figs-nominaladj	to the wicked	1	The word “wicked” refers to wicked people in general. Alternate translation: “to wicked people”
50:16	mat4		rc://*/ta/man/translate/figs-metaphor	have taken my covenant in your mouth	1	God speaks of wicked people reciting the words of his covenant as if they are putting the covenant in their mouth. Alternate translation: “talk about my covenant”
50:17	zuf2		rc://*/ta/man/translate/figs-rquestion	since you hate instruction and throw my words away	1	This is the end of the rhetorical question begun with the words “What have you to do” ([Psalms 50:16](../050/016.md)). God uses this question to rebuke wicked people. This question can be turned into a statement: “It is not right for you to declare my statutes and my covenant, since you hate instruction and throw my words away.”
50:17	l69z		rc://*/ta/man/translate/figs-metaphor	throw my words away	1	God speaks of the wicked people rejecting what he says as if they were throwing away trash. Alternate translation: “reject what I say”
50:18	v2nw		rc://*/ta/man/translate/figs-idiom	you agree with him	1	This could mean: (1) that they approve of the thief’s actions. Alternate translation: “you approve or him” or (2) that they join the thief in their actions. Alternate translation: “you join him”
50:19	p5te		rc://*/ta/man/translate/figs-metaphor	You give your mouth to evil	1	God speaks of a person speaking evil things as if that person’s mouth is a messenger whom the person sends to do evil things. Alternate translation: “You are always saying evil things” (See also: [[rc://*/ta/man/translate/figs-synecdoche]])
50:19	eu22		rc://*/ta/man/translate/figs-synecdoche	your tongue expresses deceit	1	The word “tongue” represents the person who is speaking. Alternate translation: “you are always telling lies”
50:20	zjx3		rc://*/ta/man/translate/figs-parallelism	You sit and speak against your brother; you slander your own mother’s son	1	These two phrases have the same meaning but use different words. God accuses them of speaking falsely against members of their own family.
50:20	ea7a		rc://*/ta/man/translate/figs-idiom	You sit and speak	1	To “sit and speak” against someone implies that this person deliberately thinks of bad things to say about someone. Alternate translation: “You always think of ways to speak” (See also: [[rc://*/ta/man/translate/figs-explicit]])
50:21	br29		rc://*/ta/man/translate/figs-explicit	you thought that I was someone just like yourself	1	Since God had kept silent and not yet rebuked the wicked people for their actions, they thought that God approved of what they did. Alternate translation: “you thought that I was someone who acts just like you do”
50:21	w99y			reprove	1	tell someone he is guilty of doing wrong
50:21	j3hc		rc://*/ta/man/translate/figs-idiom	bring up & all the things you have done	1	God speaks of listing all of the evil things that they have done. Alternate translation: “list … all the things you have done”
50:21	pf7h		rc://*/ta/man/translate/figs-idiom	right before your eyes	1	Here, to be “before your eyes” means that it is in a place where they can see. This means that they will not be able to deny the charges that God brings against them. Alternate translation: “right in front of you” or “so that you can not deny them”
50:22	jz7u		rc://*/ta/man/translate/figs-metaphor	you who forget God	1	God speaks of the wicked rejecting him as if they have forgotten him. He speaks of himself in the third person. Alternate translation: “you who reject me” (See also: [[rc://*/ta/man/translate/figs-123person]])
50:22	ql5f		rc://*/ta/man/translate/figs-metaphor	I will tear you to pieces	1	God speaks of destroying the wicked as if he were a lion eating its prey. Alternate translation: “I will destroy you”
50:23	u8xr		rc://*/ta/man/translate/figs-metaphor	plans his path in the right way	1	God speaks of a the way a person lives as if it were a path that the person travels. Alternate translation: “lives his life the right way”
50:23	u5xv		rc://*/ta/man/translate/figs-abstractnouns	I will show God’s salvation	1	If your language does not use an abstract noun for the idea behind the word **salvation**, you could express the same idea with a verbal form such as “save.” God refers to himself in the third person. Alternate translation: “I will save him” (See also: [[rc://*/ta/man/translate/figs-123person]])
51:intro	uij8				0	# Psalm 051 General Notes\n\n## Type of psalm\n\nPsalm 51 is a psalm of repentance from sin. (See: [[rc://*/tw/dict/bible/kt/repent]] and [[rc://*/tw/dict/bible/kt/sin]])\n\n## Special concepts in this chapter\n\n### Repentance\n\nThe psalmist is truly sorry for having sinned. He repented and God forgave his sins. God wants true sorrow for having sinned, not sacrifices. (See: [[rc://*/tw/dict/bible/kt/true]] and [[rc://*/tw/dict/bible/kt/forgive]])\n\n### Author of Psalm\n\nScholars are divided over whether this psalm was authored by King David as is mentioned by the superscription. If nothing else, we can assume the last two verses were added later since Jerusalem is intact with well-built walls during King David’s reign.
51:1	v8pw		rc://*/ta/man/translate/writing-poetry	General Information:	1	# General Information:\n\nParallelism is common in Hebrew poetry. In this psalm David asks God for forgiveness. (See also: [[rc://*/ta/man/translate/figs-parallelism]])
51:1	rl6b			For the chief musician	1	Alternate translation: “This is for the director of music to use in worship.”
51:1	ia5j			A psalm of David	1	This could mean: (1) David wrote the psalm or (2) the psalm is about David or (3) the psalm is in the style of David’s psalms.
51:1	sf45		rc://*/ta/man/translate/figs-explicit	when Nathan the prophet came to him	1	It can be stated clearly what Nathan did when he came to David, because this psalm is in response to that. Alternate translation: “when Nathan the prophet came to David and rebuked him”
51:1	dlr2		rc://*/ta/man/translate/figs-abstractnouns	because of your covenant faithfulness	1	If your language does not use an abstract noun for the idea behind the word **faithfulness**, you could express the same idea with an adjective. Alternate translation: “because you are faithful to your covenant”
51:1	pm2w			for the sake of the multitude of your merciful actions	1	Alternate translation: “because you do so many merciful things”
51:1	jan2		rc://*/ta/man/translate/figs-metaphor	blot out my transgressions	1	Forgiving sins is spoken of as either: (1) blotting them out or (2) erasing a written record of the sins. Alternate translation: “forgive my sins like someone wiping something away” or “forget my sins like someone who erases a record of sins”
51:2	rtj9		rc://*/ta/man/translate/figs-parallelism	Wash me thoroughly from my iniquity & cleanse me from my sin	1	These two phrases mean the same thing.
51:2	q5ks		rc://*/ta/man/translate/figs-metaphor	Wash me thoroughly from my iniquity	1	Being acceptable to God is spoken of as being clean. God makes people acceptable by forgiving their sins. Alternate translation: “Wash away all my sin” or “Forgive all my sins so that I will be acceptable to you”
51:2	h3by			thoroughly	1	completely, totally
51:2	ja25		rc://*/ta/man/translate/figs-metaphor	cleanse me from my sin	1	Being acceptable to God is spoken of as being clean. God makes people acceptable by forgiving their sins. Alternate translation: “Make me clean from my sin” or “forgive me for my sin so that I will be clean”
51:3	qpz2		rc://*/ta/man/translate/figs-metaphor	my sin is always before me	1	Not being able to forget his sins is spoken of as if they were always in front of him where he can see them. Alternate translation: “I am always aware of my sins” or “I cannot forget my sins”
51:4	t9px		rc://*/ta/man/translate/figs-metaphor	what is evil in your sight	1	The word “sight” here represents judgment. Yahweh saw and did not approve of David’s actions. Alternate translation: “what you judge to be evil” or “what you consider to be evil”
51:5	j8f9		rc://*/ta/man/translate/figs-metaphor	I was born in iniquity	1	Being a sinner is spoken of as being in iniquity. Alternate translation: “I was already a sinner when I was born”
51:5	i2cz		rc://*/ta/man/translate/figs-metaphor	as soon as my mother conceived me, I was in sin	1	Being a sinner is spoken of as being in sin. Alternate translation: “even when my mother conceived me, I was a sinner”
51:6	w9f4			See, you desire trustworthiness	1	The use of “See” here draw our attention to the contrast between this sentence and “See, I was born in iniquity” (verse 5). “Truly I was born in iniquity … But you desire trustworthiness”
