Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:38	t353		rc://*/ta/man/translate/figs-123person	עַבְדֶּ֑⁠ךָ	1	Here Shimei speaks about himself in the third person. This was one way to address someone in a respectful way. If this would not be natural in your language, you could use the first person form. Alternate translation: “I, your servant,”\n
2:38	qwob		rc://*/ta/man/translate/figs-idiom	יָמִ֥ים רַבִּֽים	1	Here, the phrase **many days** refers to a long period of time. The following verse indicates that it was about three years. If it would be helpful in your language, you could use a comparable phrase or state the meaning plainly. Alternate translation: “for several years” or “for a long period of time”
2:39	m2lk		rc://*/ta/man/translate/translate-names	Achish … Maacah … Gath	1	men’s names
2:39	mgg2		rc://*/ta/man/translate/translate-names	Gath	1	a Philistine city
2:40	v645		rc://*/ta/man/translate/figs-idiom	Shimei arose	1	This is an idiom. “Shimei quickly”
2:41	mvk6		rc://*/ta/man/translate/figs-activepassive	Solomon was told	1	This can be translated in active form. Alternate translation: “someone told Solomon”
2:42	c16y		rc://*/ta/man/translate/figs-rquestion	Did I not make you swear … saying, ‘Know … die’?	1	Solomon is reminding Shimei of what Shimei had promised. Alternate translation: “You know very well that I made you swear … saying, ‘Know … die’!”
2:43	pue7		rc://*/ta/man/translate/figs-rquestion	Why then have you not kept your oath … you?	1	This could mean: (1) Solomon is asking for an answer or (2) Alternate translation: “You have done wrong by breaking your oath … you.”
2:44	f7q3		rc://*/ta/man/translate/figs-synecdoche	will return your wickedness on your own head	1	Here the head represents the person, and wickedness is spoken of as if it were a solid or liquid that could be put on a person’s head. Alternate translation: “will hold you responsible for all your wickedness”
2:45	fx8t		rc://*/ta/man/translate/figs-metonymy	the throne of David will be established before Yahweh forever	1	Here “throne of David” represents the authority and rule of David and all his descendants forever.
2:46	q4c8		rc://*/ta/man/translate/figs-metonymy	in Solomon’s hand	1	This use of “hand” represents Solomon’s power and authority.
3:intro	r15u				0	# 1 Kings 3 General Notes\n\n## Structure and formatting\n\nThis chapter has two stories. Verses 1–15 is the story of Solomon’s dream when God asked him what he wanted and he said he needed wisdom to be a good and fair ruler. Verses 16–28 is the story of a court case showing Solomon’s wisdom. (See: [[rc://*/tw/dict/bible/kt/wise]])\n\n## Special concepts in this chapter\n\n### Wisdom\n\nGod was very pleased with Solomon’s request for wisdom. This is because wisdom was something that he could use to serve other people instead of himself. Because this was a noble request, God promised Solomon wisdom, wealth, and fame. (See: [[rc://*/tw/dict/bible/kt/promise]])\n\n### Putting the needs of others first\n\nThere are two additional examples of people putting the needs of others in front of their own needs. God is pleased with people wanting to do their job well more than wanting to be blessed. A mother will put the life of her child above every other concern. (See: [[rc://*/tw/dict/bible/kt/bless]])
3:1	q5yv			Solomon allied himself by marriage with Pharaoh king of Egypt	1	Solomon became the son-in-law of Pharaoh king of Egypt so the two kings would work together and fight together against their enemies.
3:1	s4dd			until he had finished building	1	She was still in the city of David after he had finished building.
3:1	l66h			the house of Yahweh	1	Alternate translation: “the temple”
3:2	vv3w		rc://*/ta/man/translate/figs-activepassive	no house had yet been built	1	This can be translated in active form. Alternate translation: “no one had yet built a house”
3:2	x9tf		rc://*/ta/man/translate/figs-metonymy	for the name of Yahweh	1	The word “name” is a metonym for the person, and “for the name” refers to worshiping the person. Alternate translation: “in which people would worship Yahweh”
3:3	tr54		rc://*/ta/man/translate/figs-metaphor	walking in the statutes of David his father	1	How one lives one’s life is spoken of as walking on a path. Alternate translation: “obeying the laws that David his father had made”
3:4	hhq1			the great high place	1	Alternate translation: “the most famous place for makings sacrifices” or “the most important altar”
3:5	f1km			Ask! What should I give you?	1	Alternate translation: “Ask me for whatever you want and I will give it to you.” or “What do you want? Ask and I will give it to you.”
3:6	ii4s		rc://*/ta/man/translate/figs-abstractnouns	You have shown great covenant faithfulness to your servant	1	If your language does not use an abstract noun for the idea behind the word **faithfulness**, you can express the same idea with a verbal form such as “faithful” or “faithfully.” Alternate translation: “You have been very faithful to your covenant with your servant” or “You have greatly and faithfully loved your servant”
3:6	kyk6		rc://*/ta/man/translate/figs-metaphor	because he walked before you in trustworthiness, in righteousness, and in uprightness of heart	1	Walking is a metaphor for the way one lives. The abstract nouns “trustworthiness,” “righteousness,” and “uprightness” can be translated as adjectives. Alternate translation: “because he was trustworthy and righteous, and his heart was upright” (See also: [[rc://*/ta/man/translate/figs-abstractnouns]])
3:6	c77h		rc://*/ta/man/translate/figs-metaphor	in uprightness of heart	1	A sincere person is spoken of as one whose heart is upright. Alternate translation: “he was sincere” or “he spoke the truth and did what was good”
3:6	tyy2		rc://*/ta/man/translate/figs-pronouns	have given him a son	1	The “son” is Solomon.
3:6	fji4		rc://*/ta/man/translate/figs-metonymy	to sit on his throne	1	Sitting on the throne represents ruling as king. Alternate translation: “to rule in his place”
3:6	a4q1			today	1	Solomon is speaking of the years he had already been ruling, not of the time since the sun had last set.
3:7	cj3j		rc://*/ta/man/translate/figs-pronouns	your servant	1	Solomon speaks as if he is another person to show respect to Yahweh. Alternate translation: “me”
3:7	fc3g		rc://*/ta/man/translate/figs-metaphor	I am only a little child	1	Solomon is saying that he is like a child who does not know as much as a father.
3:7	u3y9		rc://*/ta/man/translate/figs-idiom	I do not know how to go out or come in	1	This is an idiom that means Solomon does not know how to govern as king. Alternate translation: “I do not know how to be the king” or “I do not know the right way to do things as king”
3:9	ri57		rc://*/ta/man/translate/figs-rquestion	For who is able to judge this great people of yours?	1	Solomon asks a question to emphasize that he knows that no one can judge. Alternate translation: “No one is able to judge this great people of yours.”
3:11	dqu3		rc://*/ta/man/translate/figs-metonymy	the life of your enemies	1	The “life” is a metonym for the power to kill. Alternate translation: “the power to kill your enemies”
3:12	dyj4			now I will do all you asked of me when you gave me your request	1	Alternate translation: “I will do what you asked me to do when you spoke with me”
3:12	cik7		rc://*/ta/man/translate/figs-metonymy	I give you a wise and an understanding heart	1	The heart is a metonym for what a person thinks and desires. Alternate translation: “I make you able to be wise and to understand many things”
3:14	yg1m		rc://*/ta/man/translate/figs-metaphor	walk in my ways to keep	1	Living one’s life is spoken of as walking on a path. Alternate translation: “live as I want you to live and obey”
3:14	akr8			lengthen your days	1	Alternate translation: “make you live a long time”
3:15	te1p			behold	1	The word “behold” here shows that Solomon saw something interesting.
3:19	qy9v		rc://*/ta/man/translate/figs-explicit	lay on him	1	It may be helpful to state that this caused the baby to die. Alternate translation: “accidentally rolled on top of her baby and smothered him”
3:20	tc1s		rc://*/ta/man/translate/figs-pronouns	your servant	1	The woman speaks as if she were speaking of someone else to show that she respects Solomon. Alternate translation: “I”
3:21	qnj7			nurse my child	1	This means to feed her baby milk from her breast.
3:22	vti7			before the king	1	Alternate translation: “before Solomon” or “while Solomon could see and hear them”
3:26	ix5r		rc://*/ta/man/translate/figs-metaphor	her heart was full of compassion for her son	1	This speaks of the woman having a lot of compassion as if her heart were a container and compassion were a solid object. Alternate translation: “she greatly loved her baby”
3:28	caa5		rc://*/ta/man/translate/figs-hyperbole	all Israel	1	This is a generalization.
4:intro	q6h7				0	# 1 Kings 4 General Notes\n\n## Structure and formatting\n\nThis chapter names the important people in Solomon’s government and shows the extent of his kingdom.
4:2	e1li		rc://*/ta/man/translate/translate-names	Azariah … Zadok	1	These are names of men.
4:3	l925		rc://*/ta/man/translate/translate-names	Elihoreph … Ahijah … Shisha … Jehoshaphat … Ahilud	1	These are names of men.
4:4	zx7v		rc://*/ta/man/translate/translate-names	Benaiah … Jehoiada … Zadok … Abiathar	1	These are names of men.
4:5	rn96		rc://*/ta/man/translate/translate-names	Azariah … Nathan … Zabud	1	These are names of men.
4:6	tbu8		rc://*/ta/man/translate/translate-names	Ahishar … Adoniram … Abda	1	These are names of men.
4:6	uj2q		rc://*/ta/man/translate/figs-activepassive	the men who were subjected to forced labor	1	This can be translated in active form. Alternate translation: “the men whom Solomon forced to work for him”
4:8	ea4h		rc://*/ta/man/translate/translate-names	Ben-Hur	1	This is the name of a man. Note that “Ben” before a name means “son of” so “Ben-Hur” means “the son of Hur.”
4:8	l9l5			in the hill country	1	“who was the officer in charge of the hill country
4:8	qs19		rc://*/ta/man/translate/translate-names	Ephraim	1	This is the name of a place.
4:9	z8g9		rc://*/ta/man/translate/translate-names	Ben-Deker	1	This is the name of a man. Note that “Ben” before a name means “son of” so “Ben-Deker” means “the son of Deker.”
4:9	apu3			in Makaz	1	Alternate translation: “who was the officer in charge of Makaz”
4:9	em9k		rc://*/ta/man/translate/translate-names	Makaz … Shaalbim … Beth Shemesh … Elon Beth Hanan	1	These are names of places.
4:10	e1f9		rc://*/ta/man/translate/translate-names	Ben-Hesed	1	This is the name of a man. Note that “Ben” before a name means “son of” so “Ben-Hesed” means “the son of Hesed.”
4:10	s82y			in Arubboth	1	Alternate translation: “who was the officer in charge of Arubboth”
4:10	cjq8		rc://*/ta/man/translate/translate-names	Arubboth … Sokoh … Hepher	1	These are names of places.
4:11	jei3		rc://*/ta/man/translate/translate-names	Ben-Abinadab	1	This is the name of a man. Note that “Ben” before a name means “son of” so “Ben-Abinadab” means “the son of Abinadab.”
4:11	vlp1			in all Naphoth Dor	1	Alternate translation: “who was the officer in charge of all Naphoth Dor”
4:11	km7t		rc://*/ta/man/translate/translate-names	Naphoth Dor	1	This is the name of a place.
4:11	u2i9		rc://*/ta/man/translate/translate-names	Taphath	1	This is the name of a woman.
4:12	jr42		rc://*/ta/man/translate/translate-names	Baana … Ahilud	1	These are names of men.
4:12	z8m8			in Taanach	1	Alternate translation: “who was the officer in charge of Taanach”
4:12	prm3		rc://*/ta/man/translate/translate-names	Taanach … Megiddo … Beth Shan … Zarethan … Jezreel … Beth Shan to Abel Meholah … Jokmeam	1	These are names of places.
4:13	vg5a		rc://*/ta/man/translate/translate-names	Ben-Geber … Jair … Manasseh	1	These are names of men.
4:13	utw1			in Ramoth Gilead	1	Alternate translation: “who was the officer in charge of Ramoth Gilead”
4:13	y18h		rc://*/ta/man/translate/translate-names	Ramoth Gilead … Argob … Bashan	1	These are names of places.
4:14	f2yl		rc://*/ta/man/translate/translate-names	Ahinadab … Iddo	1	These are men’s names.
4:14	ayp9			in Mahanaim	1	Alternate translation: “who was the officer in charge of Mahanaim”
4:14	yh57		rc://*/ta/man/translate/translate-names	Mahanaim	1	This is the name of place.
4:15	v4mg		rc://*/ta/man/translate/translate-names	Ahimaaz	1	This is the name of a man.
4:15	q5av			in Naphtali	1	Alternate translation: “who was the officer in charge of Naphtali”
4:15	f4p2		rc://*/ta/man/translate/translate-names	Naphtali	1	This is a tribal land named after a son of Israel.
4:15	db86		rc://*/ta/man/translate/translate-names	Basemath	1	This is the name of a woman.
4:16	m1i4		rc://*/ta/man/translate/translate-names	Baana … Hushai	1	These are names of men.
4:16	w3gc			in Asher	1	Alternate translation: “who was the officer in charge of Asher”
4:16	w47z		rc://*/ta/man/translate/translate-names	Asher	1	This is a tribal land named after a son of Israel.
4:16	r3kq		rc://*/ta/man/translate/translate-names	Bealoth	1	This is the name of a piece of land.
4:17	nlz7		rc://*/ta/man/translate/translate-names	Jehoshaphat … Paruah	1	These are names of men.
4:17	nn2w			in Issachar	1	Alternate translation: “who was the officer in charge of Issachar”
4:17	uyi4		rc://*/ta/man/translate/translate-names	Issachar	1	This is a tribal land named after a son of Israel.
4:18	v9eu		rc://*/ta/man/translate/translate-names	Shimei … Ela	1	These are the names of men.
4:18	d1rc			in Benjamin	1	Alternate translation: “who was the officer in charge of Benjamin”
4:18	k3r6		rc://*/ta/man/translate/translate-names	Benjamin	1	This is a tribal land named for a son of Israel.
4:19	pty3		rc://*/ta/man/translate/translate-names	Geber … Uri … Sihon … Og	1	These are men’s names
4:19	q97y			in the land of Gilead	1	Alternate translation: “who was the officer in charge of the land of Gilead”
4:19	fq9l		rc://*/ta/man/translate/translate-names	Gilead … Bashan	1	These are names of places.
4:19	t2kh			the country of Sihon	1	Alternate translation: “the land that in earlier years belonged to Sihon”
4:19	hgw5		rc://*/ta/man/translate/translate-names	Amorites	1	This is the name of a people group.
4:19	uy6j			in the land	1	Here “the land” refers to the land of Judah; the previous officials presided over different parts of Israel.
4:20	fgc8		rc://*/ta/man/translate/figs-hyperbole	Judah and Israel were as numerous as the sand by the sea	1	The speaker uses exaggeration to say that there were so many people that it would be impossible to count them all. The words “Judah” and “Israel” are metonyms for the people who lived in Judah and Israel. Alternate translation: “There were as many people in Judah and Israel as there are grains of sand by the sea” or “there were more people in Judah and Israel than a person could count” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
4:21	g344			the River	1	Alternate translation: “the Euphrates River”
4:22	z3rv		rc://*/ta/man/translate/translate-bvolume	thirty cors	1	A cor is a unit of dry measure.
4:23	wn38		rc://*/ta/man/translate/translate-unknown	deer, gazelles, roebucks	1	four-legged animals that run fast
4:23	kug7			deer	1	more than one of these animals
4:23	bnu3			fattened fowl	1	Alternate translation: “birds that people fed so they would become fat”
4:24	af2d			Tiphsah	1	name of a piece of land
4:25	q85d		rc://*/ta/man/translate/figs-metonymy	Judah and Israel	1	The words “Judah” and “Israel” are metonyms for the people of Judah and Israel.
4:25	h54f			every man under his vine and under his fig tree	1	“each family had their own garden with grapevines and fig trees,” This showed that the people lived in safety and peace, since they were not at war and had time to grow their gardens.
4:25	f65g		rc://*/ta/man/translate/figs-merism	from Dan to Beersheba	1	This represents the whole land of Israel from Dan in the north to Beersheba in the south.
4:26	el93			stalls of horses	1	A stall is a place where an animal such as a horse is kept and cared for.
4:27	yw93			who came to King Solomon’s table	1	Alternate translation: “who ate with King Solomon” or “whom King Solomon invited to eat with him”
4:27	gs98			every man in his month	1	Solomon had assigned 12 officers in [1 Kings 4:7](../04/07.md) to bring him food in different months.
4:27	v6uc		rc://*/ta/man/translate/figs-litotes	They let nothing be lacking	1	This can be expressed positively. Alternate translation: “They provided everything that Solomon needed”
4:29	ej9q		rc://*/ta/man/translate/figs-abstractnouns	God gave Solomon great wisdom and understanding	1	The abstract nouns “wisdom” and “understanding” can be translated as verbs. God giving him these things means that God enabled him to have these qualities. Alternate translation: “God enabled Solomon to be wise and to understand many things” (See also: [[rc://*/ta/man/translate/figs-idiom]])
4:29	h9j6		rc://*/ta/man/translate/figs-simile	wideness of understanding like the sand on the seashore	1	Solomon was able to understand many things about many different subjects. If your language does not use an abstract noun for the idea behind the word **wideness**, you can express the same idea with an adjective. Alternate translation: “Solomon was able to understand many things about a wide range of subjects”
4:30	w9j4			Solomon’s wisdom exceeded the wisdom of all the people	1	Alternate translation: “Solomon was wiser than all the wise people”
4:30	g12d			the people of the east	1	This refers to people from countries east of Israel such as Arabia and Mesopotamia.
4:31	cu1z		rc://*/ta/man/translate/translate-names	Ethan … Heman … Kalkol … Darda … Mahol	1	men’s names
4:33	r1r3		rc://*/ta/man/translate/translate-unknown	cedar … hyssop	1	These words form a merism that includes all plants. Alternate translation: “cedar tree … hyssop bush” or “the greatest of trees … least important of bushes” (See also: [[rc://*/ta/man/translate/figs-merism]])
5:intro	c6a5				0	# 1 Kings 5 General Notes\n\n## Structure and formatting\n\nThis is the beginning of the description of the building of the temple. (See: [[rc://*/tw/dict/bible/kt/temple]])\n\n## Special concepts in this chapter\n\n### Building the temple\n\nBuilding the temple took a lot of work and cooperation. King Hiram of Tyre provided lumber for building the temple in exchange for wheat and olive oil. Solomon also had many people cutting rocks for the walls of the temple.
5:1	wb37			Hiram had always loved David	1	Alternate translation: “Hiram had always been a close friend of King David”
5:3	pv3b		rc://*/ta/man/translate/figs-idiom	Yahweh was putting his enemies under the soles of his feet	1	To put an enemy under someone’s foot means to conquer them. Alternate translation: “Yahweh was helping David to defeat his enemies” or “David was busy since Yahweh was giving him victory over his enemies”
5:3	c84s		rc://*/ta/man/translate/figs-metonymy	for the name of Yahweh	1	The word “name” is a metonym for the person, and “for the name” refers to worshiping the person.See how you translated this in [1 Kings 3:2](../03/02.md). Alternate translation: “in which people would worship Yahweh”
5:3	vz73			because of the wars that surrounded him	1	Another possible meaning is “because of the wars with which his enemies surrounded him” or “because he was fighting enemies on all sides”
5:3	dkf4		rc://*/ta/man/translate/figs-metaphor	Yahweh was putting his enemies under the soles of his feet	1	This speaks of Yahweh giving David complete control over his enemies as putting them under his feet. Alternate translation: “Yahweh was enabling David to completely defeat his enemies”
5:4	h6ir			has given me rest on every side	1	Before Solomon became king, King David and the people of Israel had been at war, but now King Solomon and the people were at rest and in a time of peace.
5:4	zr1n		rc://*/ta/man/translate/figs-merism	There is neither adversary nor disaster	1	neither humans who cause harm nor natural events that cause harm. This can be stated positively. Alternate translation: “We are safe from our enemies and from natural disasters”
5:4	lex1			adversary	1	enemy
5:4	hy1q			disaster	1	event that causes harm to people and their property
5:5	gll4			So	1	This is to emphasize the words that follow. “Listen! This is what I am going to do:” or “Because of what Yahweh has done for me, this is what I am going to do:”
5:5	ep1h		rc://*/ta/man/translate/figs-metonymy	for the name of Yahweh my God … for my name	1	The word “name” is a metonym for the person. Alternate translation: “where Yahweh my God will live … where I will live”
5:5	pwq3		rc://*/ta/man/translate/figs-metonymy	set on your throne in your place	1	Here “throne” refers to ruling as king. Alternate translation: “make to be the king after you”
5:6	ae9w			there is no one among us who knows how to cut timber like the Sidonians	1	Alternate translation: “your workers know how to cut timber better than my men”
5:6	y7ev			Sidonians	1	people of the city of Sidon
5:7	h269			the words of Solomon	1	Alternate translation: “what Solomon said”
5:7	rz48		rc://*/ta/man/translate/figs-activepassive	May Yahweh be blessed today	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “I praise Yahweh today”
5:8	n2rj			cypress	1	Cypress is another kind of valuable wood that would be used for building the temple.
5:9	i9nw			make them into rafts	1	Alternate translation: “tie them together so they will float in groups”
5:9	th95		rc://*/ta/man/translate/figs-activepassive	them broken up there	1	This can be translated in active form. Alternate translation: “my workers untie the logs from each other”
5:9	bfw2			You will do what I desire	1	Alternate translation: “You can do what I want” or “You can pay me”
5:10	ysx9			fir	1	The word “fir” refers to many kinds of trees, including cypress trees.
5:11	ku5j		rc://*/ta/man/translate/translate-bvolume	measures of wheat	1	This was a dry measurement whereas the oil was a liquid measurement. It was not clear which measure was intended. The measurement in the UST is an educated guess.
5:11	q3nz			year by year	1	Alternate translation: “every year”
5:13	h6dp			conscripted labor out of all Israel	1	Alternate translation: “forced men from all over Israel to work”
5:14	hun8			in shifts	1	That is, there were three groups that took turns spending one month in Lebanon and two months at home.
5:14	j6rk			One month they were in Lebanon and two months at home	1	Each of the three groups spent one month working in Lebanon and then two months at home in Israel.
5:14	xnv5		rc://*/ta/man/translate/figs-activepassive	the men who were subjected to forced labor	1	This can be translated in active form. Alternate translation: “the men whom Solomon was forcing to work for him”
5:15	h7kd		rc://*/ta/man/translate/translate-numbers	seventy thousand	1	“70,000”
5:15	yex2			burdens	1	heavy things that people have to work hard to carry
5:15	x12v		rc://*/ta/man/translate/translate-numbers	eighty thousand	1	“80,000”
5:15	gp9u			stonecutters	1	men who dig stones out of the ground and cut them to the proper shape
5:16	f3hp		rc://*/ta/man/translate/translate-numbers	3,300 chief officers	1	“three thousand three hundred chief officers”
5:17	hk8u			quarried large stones of high quality	1	Alternate translation: “dug large, good stones out of the mountain and cut them to be the right shape”
5:18	l6m8		rc://*/ta/man/translate/translate-unknown	Gebalites	1	men from the city of Gebal
6:intro	dn22				0	# 1 Kings 6 General Notes\n\n## Structure and formatting\n\nThe building of the temple continues in this chapter. (See: [[rc://*/tw/dict/bible/kt/temple]])\n\n## Special concepts in this chapter\n\n### Building the temple\n\nSolomon built the temple in seven years. The outside walls were made of rock. Solomon shaped the rocks for the wall in the quarry and then assembled them at the temple site. The inside was covered with wood. Inside the temple was a room covered by gold, which was the Most Holy Place where the ark was housed under statues of angels. It represented the presence of God.
6:1	si1j		rc://*/ta/man/translate/figs-metonymy	Solomon began to build	1	Solomon would have commanded his workers to do the building. Alternate translation: “Solomon commanded his workers to begin building”
6:1	z8zf		rc://*/ta/man/translate/translate-ordinal	480th … fourth	1	These are the ordinal forms of 480 and 4.
6:1	u34s		rc://*/ta/man/translate/translate-hebrewmonths	in the month of Ziv, which is the second month	1	“Ziv” is the name of the second month of the Hebrew calendar. It is during the last part of April and the first part of May on Western calendars. (See also: [[rc://*/ta/man/translate/translate-ordinal]] and [[rc://*/ta/man/translate/translate-names]])
6:2	md89		rc://*/ta/man/translate/translate-numbers	sixty cubits long, twenty cubits wide, and thirty cubits high	1	“60 cubits long, 20 cubits wide, and 30 cubits high.” A cubit is 46 centimeters. This can be written used modern measures. Alternate translation: “27.6 meters long, 9.2 meters wide, and 13.8 meters high” (See also: [[rc://*/ta/man/translate/translate-bdistance]])
6:3	usb7			portico	1	an area of a building made of columns and a roof that leads to and connects with the building’s entrance door. This portico was probably attached to the front part of the wall that surrounded the temple.
6:3	yu32		rc://*/ta/man/translate/translate-bdistance	twenty cubits … ten cubits	1	A cubit is 46 centimeters. Alternate translation: “9.2 meters … 4.6 meters”
6:4	vkp1		rc://*/ta/man/translate/figs-metonymy	he made windows	1	Solomon would have commanded his workers to do the building. Alternate translation: “they made windows”
6:5	yit1		rc://*/ta/man/translate/figs-metonymy	he built	1	Solomon would have commanded his workers to do the building. Alternate translation: “they built”
6:5	p1zz			he built rooms around it	1	He built rooms on the outside of the outside wall around the main chamber.
6:6	r5tu		rc://*/ta/man/translate/figs-metonymy	he made	1	Solomon would have commanded his workers to do the building. Alternate translation: “they made”
6:6	yy1k			The lowest story … the middle … the third	1	This refers to the rooms in each story of the building.
6:6	w37f		rc://*/ta/man/translate/translate-bdistance	five cubits … six cubits … seven cubits	1	A cubit is 46 centimeters. Alternate translation: “about 2.3 meters … about 2.8 meters … about 3.2 meters”
6:6	grf8			he made offsets in the wall of the house	1	They made ledges all around the main building to support the beams of the small rooms.
6:6	fp5r			beams	1	A beam is a long heavy piece of wood used to support a building.
6:7	udq4			the house	1	Here “house” refers to God’s house, the temple.
6:7	ekm1			stones prepared at the quarry	1	A quarry is where people cut large stones from a mountain and shape them with tools so they are smooth. After they prepared the stones at the quarry, they brought them to the temple.
6:8	rn6p			ground level … middle level … third level	1	There were a total of three floors. Some languages call these “ground floor,” “first floor,” and “second floor.”
6:9	eh9y		rc://*/ta/man/translate/figs-metonymy	Solomon built … he covered	1	Solomon would have commanded his workers to do the building. Alternate translation: “Solomon’s workers built … they covered”
6:9	qdt5			beams … of cedar	1	A beam is a long heavy piece of wood used to support a building. See how you translated this in [1 Kings 6:6](../06/06.md).
6:9	j6je			planks … of cedar	1	A plank is a flat wooden board used for floors and walls.
6:10	kzz6		rc://*/ta/man/translate/figs-metonymy	He built	1	Solomon would have commanded his workers to do the building. Alternate translation: “They built”
6:10	du8w			He built the side rooms	1	These are the same rooms that are referred to in [1 Kings 6:5](../06/05.md).
6:10	yr6h		rc://*/ta/man/translate/figs-metonymy	inner chambers	1	This phrase is a metonym for the walls that enclosed the chambers. Alternate translation: “exterior walls that enclosed the inner chambers”
6:10	anu7		rc://*/ta/man/translate/translate-bdistance	five cubits	1	A cubit is 46 centimeters. Alternate translation: “2.3 meters”
6:10	w619			timbers of cedar	1	The word “timbers” is a general term that refers to wood used for building, such as beams and planks.
6:11	czi8		rc://*/ta/man/translate/figs-idiom	The word of Yahweh came to Solomon, saying,	1	The idiom “The word of Yahweh came to” is used to introduce a special message from God. Alternate translation: “Yahweh gave a message to Solomon. He said,” or “Yahweh spoke this message to Solomon:”
6:12	vb8r		rc://*/ta/man/translate/figs-metonymy	which you are building	1	Solomon would have commanded his workers to do the building. Alternate translation: “which you are having your workers build”
6:12	af43		rc://*/ta/man/translate/figs-metaphor	walk in my statutes	1	The word “walk” is a metaphor for “live” or “obey.” Alternate translation: “continually obey all my statutes”
6:12	qx38			do justice	1	This could mean: (1) “carry out all of my laws” or (2) “treat the people whom you are ruling justly.”
6:12	g495		rc://*/ta/man/translate/figs-parallelism	keep all my commandments and walk in them	1	These two phrases mean basically the same thing and emphasize the importance of obeying God’s commandments. AT “carefully obey all I tell you to do”
6:12	x4rb			I will confirm my promise with you that I had made to David your father	1	Alternate translation: “I will do everything I promised David your father that I would do for you”
6:14	k3ad		rc://*/ta/man/translate/figs-metonymy	Solomon	1	Solomon would have commanded his workers to do the building. Alternate translation: “Solomon’s workers”
6:15	y9km		rc://*/ta/man/translate/figs-metonymy	he built … he covered them … he covered the floor	1	Solomon would have commanded his workers to do the building. Alternate translation: “they built … they covered them … they covered the floor”
6:15	hp23			interior walls	1	walls between the rooms on the inside
6:15	ik56		rc://*/ta/man/translate/translate-unknown	cypress	1	Cypress is a kind of wood that was used for building the temple.
6:16	d6pq		rc://*/ta/man/translate/figs-metonymy	He built twenty cubits … He built this room	1	Solomon would have commanded his workers to do the building. Alternate translation: “He commanded them to build twenty cubits … He had them build this room”
6:16	xx5s			He built twenty cubits	1	Alternate translation: “He built a room twenty cubits long”
6:16	g59q		rc://*/ta/man/translate/translate-bdistance	twenty cubits	1	A cubit is 46 centimeters. Alternate translation: “9.2 meters”
6:17	w7cv		rc://*/ta/man/translate/translate-bdistance	forty cubits	1	A cubit is 46 centimeters. Alternate translation: “18.4 meters”
6:17	ha4k			main hall	1	Alternate translation: “main room”
6:18	l7dp			gourds	1	a type of hard, round vegetable that grows on a vine on the ground
6:18	u5m4			open flowers	1	Alternate translation: “blooming flowers” or “flowers that were open”
6:19	ygb3		rc://*/ta/man/translate/figs-metonymy	Solomon prepared	1	Solomon would have commanded his workers to do this work. Alternate translation: “They prepared”
6:20	w5vk		rc://*/ta/man/translate/figs-metonymy	Solomon overlaid	1	Solomon would have commanded his workers to do this work. Alternate translation: “They overlaid”
6:20	jfg2			twenty cubits	1	Alternate translation: “9.2 meters”
6:20	m4tm			covered the altar with cedar wood	1	This altar would be used for burning incense.
6:21	yge1		rc://*/ta/man/translate/figs-metonymy	Solomon overlaid … he placed	1	Solomon would have commanded his workers to do this work. Alternate translation: “They overlaid … they placed”
6:21	c2iq			overlaid	1	Alternate translation: “covered”
6:22	x7k8		rc://*/ta/man/translate/figs-metonymy	He overlaid … He also overlaid	1	Solomon would have commanded his workers to do this work. Alternate translation: “They overlaid … They also overlaid”
6:22	l55u			altar that belonged to the inner room	1	Alternate translation: “altar of incense at the entrance to the inner room”
6:23	ilt3		rc://*/ta/man/translate/figs-metonymy	Solomon made	1	Solomon would have commanded his workers to do this work. Alternate translation: “Solomon commanded them to make”
6:23	w5qr			olivewood	1	wood from an olive tree
6:23	a2zg		rc://*/ta/man/translate/translate-bdistance	ten cubits	1	A cubit is 46 centimeters. Alternate translation: “4.6 meters”
6:24	zb23		rc://*/ta/man/translate/translate-bdistance	five cubits	1	A cubit is 46 centimeters. Alternate translation: “2.3 meters”
6:25	e8tw			wingspan	1	the distance from the tip of one wing to the tip of the other wing
6:25	c1ib			same dimensions	1	Alternate translation: “same size”
6:27	bcq5		rc://*/ta/man/translate/figs-metonymy	Solomon placed	1	Solomon would have commanded his workers to do this work. Alternate translation: “They placed”
6:27	rj2s			innermost room	1	another name for the most holy place
6:28	l1b6		rc://*/ta/man/translate/figs-metonymy	Solomon overlaid	1	Solomon would have commanded his workers to do this work. Alternate translation: “They overlaid”
6:28	k83f			overlaid	1	“covered.” See how you translated this in [1 Kings 6:21](../06/21.md).
6:29	w47j		rc://*/ta/man/translate/figs-metonymy	He carved	1	Solomon would have commanded his workers to do this work. Alternate translation: “He commanded them to carve”
6:30	w875		rc://*/ta/man/translate/figs-metonymy	Solomon overlaid	1	Solomon would have commanded his workers to do this work. Alternate translation: “He had them overlay”
6:30	d56p			overlaid	1	covered
6:31	uq5r		rc://*/ta/man/translate/figs-metonymy	Solomon made	1	Solomon would have commanded his workers to do this work. Alternate translation: “They made”
6:31	fb2k			lintel	1	beam across the top of a door frame
6:31	c6zg			indented sections	1	toothlike notches on each of five sections
