Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
10:10	u947		rc://*/ta/man/translate/figs-youcrowd	הַשְׁחִיתֶֽ⁠ךָ	1	Even though Moses is speaking to all the Israelites, **you** is singular here. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
10:11	ltaw		rc://*/ta/man/translate/figs-synecdoche	לִ⁠פְנֵ֣י	1	Here **faces** represents people. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “in front of”
10:11	yxy1		rc://*/ta/man/translate/figs-metaphor	לַ⁠אֲבֹתָ֖⁠ם	1	Yahweh is using the term **fathers** to mean “ancestors.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to their predecessors”
10:12	dgqy		rc://*/ta/man/translate/figs-youcrowd	אֱלֹהֶ֔י⁠ךָ & מֵ⁠עִמָּ֑⁠ךְ & אֱלֹהֶ֜י⁠ךָ & אֱלֹהֶ֔י⁠ךָ & לְבָבְ⁠ךָ֖ & נַפְשֶֽׁ⁠ךָ	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular from this verse to [verse 14](../10/14.md). Moses is speaking to the Israelites as if they were all one person. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
10:12	d3lk		rc://*/ta/man/translate/figs-metonymy	יִשְׂרָאֵ֔ל	1	Here, **Israel** represents the Israelite people. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “people of Israel”
10:12-13	x2jw		rc://*/ta/man/translate/figs-rquestion	מָ֚ה יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ שֹׁאֵ֖ל מֵ⁠עִמָּ֑⁠ךְ כִּ֣י אִם־לְ֠⁠יִרְאָה אֶת־יְהוָ֨ה אֱלֹהֶ֜י⁠ךָ לָ⁠לֶ֤כֶת בְּ⁠כָל־דְּרָכָי⁠ו֙ וּ⁠לְ⁠אַהֲבָ֣ה אֹת֔⁠וֹ וְ⁠לַֽ⁠עֲבֹד֙ אֶת־יְהוָ֣ה אֱלֹהֶ֔י⁠ךָ בְּ⁠כָל־לְבָבְ⁠ךָ֖ וּ⁠בְ⁠כָל־נַפְשֶֽׁ⁠ךָ & לִ⁠שְׁמֹ֞ר אֶת־מִצְוֺ֤ת יְהוָה֙ וְ⁠אֶת־חֻקֹּתָ֔י⁠ו אֲשֶׁ֛ר אָנֹכִ֥י מְצַוְּ⁠ךָ֖ הַ⁠יּ֑וֹם לְ⁠ט֖וֹב לָֽ⁠ךְ	1	Moses is using the question form to teach the people of Israel what Yahweh wants them to do. If you would not use the question form for this purpose in your language, you could translate this as a statement or an exclamation, as modeled by the UST.
10:12	hd9p		rc://*/ta/man/translate/figs-metaphor	לָ⁠לֶ֤כֶת בְּ⁠כָל־דְּרָכָי⁠ו֙	1	Here Moses is speaking of commandments as if they were **paths**, and he is saying that obeying commandments is like walking on those **paths**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to obey all his commandments”
10:12	l6ea		rc://*/ta/man/translate/figs-metonymy	בְּ⁠כָל־לְבָבְ⁠ךָ֖ וּ⁠בְ⁠כָל־נַפְשֶֽׁ⁠ךָ	1	Here, **heart** and **spirit** could be: (1) terms that both refer to a person’s inner being that are used together for emphasis. Alternate translation: “your inner being” (2) terms that refer to different aspects of a person’s inner being. Alternate translation: “your being and person”
10:14	kf71		rc://*/ta/man/translate/figs-metaphor	הֵ֚ן	1	Moses is using the term **behold** to focus the Israelites’ attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: “Be aware”
10:14	ifm9		rc://*/ta/man/translate/figs-possession	הַ⁠שָּׁמַ֖יִם וּ⁠שְׁמֵ֣י הַ⁠שָּׁמָ֑יִם	1	The possessive form is being used here to include all parts of the heavens, even the highest part. If it would be helpful in your language, you could use another form to indicate this height. Alternate translation: “all of the heavens, even to the highest part of heaven”
10:15	swp3		rc://*/ta/man/translate/grammar-connect-logic-contrast	רַ֧ק	1	Moses uses the word **Only** here to indicate a strong contrast between Yahweh’s authority over the universe and his love for the Israelites. In your translation, indicate this strong contrast in a way that is natural in your language. Alternate translation: “Nevertheless,”
10:15	yl3e		rc://*/ta/man/translate/figs-explicit	כַּ⁠יּ֥וֹם הַ⁠זֶּה	1	Moses means that, at the time of this speech to the Israelites, they are still Yahweh’s chosen people. You could include this information if it would be helpful for your readers. Alternate translation: “as you are his chosen people this day”
10:16	f72x		rc://*/ta/man/translate/figs-metaphor	וּ⁠מַלְתֶּ֕ם אֵ֖ת עָרְלַ֣ת לְבַבְ⁠כֶ֑ם	1	Moses is speaking of **circumcision** as if it were committing to covenant obedience. In [Genesis 17:9-14](Gen/17/09.md) God gave Abraham the covenant of circumcision and the Israelites then expressed their obedience to Yahweh's covenant by circumcising the foreskin of their son's genitals. If it would help your readers, you could express the meaning plainly. Alternate translation: "And you must commit your wills to fulfilling the obligations of my covenant with you"
10:16	rq4g		rc://*/ta/man/translate/figs-declarative	 וּ⁠מַלְתֶּ֕ם	1	See the [book introduction](../front/intro.md) for more infromation about translating **shall**. Alternate translation: “And circumcise”
10:16	fxc1		rc://*/ta/man/translate/figs-metonymy	לְבַבְ⁠כֶ֑ם	1	Here, **heart** refers to a person’s will or their desire to do something. In this case, the desire is to fear Yahweh. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “your wills”
10:16	caiu		rc://*/ta/man/translate/figs-idiom	וְ⁠עָ֨רְפְּ⁠כֶ֔ם לֹ֥א תַקְשׁ֖וּ	1	Here, **stiffen your necks** is an idiom that means “be stubborn” and “be rebellious.” The image comes from an animal that does not want to go the way his master is trying to direct him. If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “and do not be hard-hearted” or “and do not be rebellious”
10:17	tbk1		rc://*/ta/man/translate/grammar-connect-logic-result	כִּ֚י	1	The word translated as **For** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: “Do these things because” 
10:17	d6f4		rc://*/ta/man/translate/figs-explicit	אֱלֹהֵ֣י הָֽ⁠אֱלֹהִ֔ים	1	This does not mean that other gods worship Yahweh. Moses means that Yahweh is the one true God. Be sure that this distinction is clear in your translation. Alternate translation: “the one true God”
10:17	m7kg		rc://*/ta/man/translate/figs-doublet	הָ⁠אֵ֨ל הַ⁠גָּדֹ֤ל הַ⁠גִּבֹּר֙	1	The terms **great** and **mighty** mean similar things. Moses is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “the very mighty God”
10:17	grna		rc://*/ta/man/translate/figs-idiom	לֹא־יִשָּׂ֣א פָנִ֔ים	1	Here, **lift up a face** is an idiom that means “be partial to someone.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “does not play favorites” or “judges everyone fairly”
10:17	ekq1		rc://*/ta/man/translate/figs-explicit	וְ⁠לֹ֥א יִקַּ֖ח שֹֽׁחַד	1	The implication is that one cannot pay Yahweh a **bribe** to convince him to make an unjust decision. You could include this information if that would be helpful to your readers. Alternate translation: “and does not take a bribe to make an unjust decision”
10:18	rsq9		rc://*/ta/man/translate/figs-explicit	עֹשֶׂ֛ה מִשְׁפַּ֥ט יָת֖וֹם וְ⁠אַלְמָנָ֑ה וְ⁠אֹהֵ֣ב גֵּ֔ר	1	This means that Yahweh makes sure that everyone is treated fairly. Yahweh does not show partiality towards **the fatherless, widow,** or **foreigner**. Be sure that this distinction is clear in your translation. Alternate translation: “He makes a fair judgment for the fatherless and widow, and he cares for a foreigner”
10:18	em76		rc://*/ta/man/translate/grammar-collectivenouns	יָת֖וֹם וְ⁠אַלְמָנָ֑ה וְ⁠אֹהֵ֣ב גֵּ֔ר לָ֥⁠תֶת ל֖⁠וֹ	1	The words **fatherless, widow**, and **foreigner** represent everyone in those groups in general, not one particular fatherless person, widow, or foreigner. If it would be helpful in your language, you could use a more natural expression. Alternate translation: “for anyone who is fatherless or a widow, and he loves all foreigners, giving to them”
10:18	fjrx		rc://*/ta/man/translate/figs-synecdoche	לֶ֥חֶם	1	Here, **bread** represents all food. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “food”
10:19	tr94		rc://*/ta/man/translate/figs-genericnoun	הַ⁠גֵּ֑ר	1	The word **foreigner** represents all foreigners in general, not one particular foreigner. If it would be helpful in your language, you could use a more natural expression. Alternate translation: “any foreigner”
10:19	luze		rc://*/ta/man/translate/grammar-connect-logic-result	כִּֽי	1	The word translated as **for** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: “since” 
10:20	rd6z		rc://*/ta/man/translate/figs-infostructure	אֶת־יְהוָ֧ה אֱלֹהֶ֛י⁠ךָ תִּירָ֖א אֹת֣⁠וֹ תַעֲבֹ֑ד וּ⁠ב֣⁠וֹ תִדְבָּ֔ק וּ⁠בִ⁠שְׁמ֖⁠וֹ תִּשָּׁבֵֽעַ	1	If it would be more natural in your language, you could change the phrasing to emphasize that the Israelites should worship only Yahweh. See how you translated a similar verse in [6:13](../06/13.md). Alternate translation: “It is Yahweh your God and no one else whom you shall fear; it is he alone whom you shall worship, and it is to him whom you shall cling, and it is by his name only that you shall swear”
10:20	dkgw		rc://*/ta/man/translate/figs-yousingular	אֱלֹהֶ֛י⁠ךָ תִּירָ֖א & תַעֲבֹ֑ד & תִדְבָּ֔ק & תִּשָּׁבֵֽעַ	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular from this verse to [verse 22](../10/22.md). Moses is speaking to the Israelites as if they were all one person. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
10:20	zn42		rc://*/ta/man/translate/figs-metaphor	וּ⁠ב֣⁠וֹ תִדְבָּ֔ק	1	Here Moses is speaking of having a good relationship with Yahweh as if that meant clinging **to him**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “and with him you shall maintain a good relationship”
10:20	jmpk		rc://*/ta/man/translate/figs-explicit	וּ⁠בִ⁠שְׁמ֖⁠וֹ תִּשָּׁבֵֽעַ	1	The implication is that, when the Israelites **swear** by Yahweh, that means they are asking Yahweh to take note of their promise and punish them if they do not fulfill their promise. Moses wants the Israelites to only invoke Yahweh’s name when making promises. You could include this information if that would be helpful to your readers. Alternate translation: “and you shall make strong promises using his name”
10:20	r17v		rc://*/ta/man/translate/figs-metonymy	וּ⁠בִ⁠שְׁמ֖⁠וֹ תִּשָּׁבֵֽעַ	1	Here, **name** represents all of Yahweh: his power, presence, knowledge, and so on. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “and swear by Yahweh himself”
10:21	ltw9		rc://*/ta/man/translate/figs-metaphor	ה֥וּא תְהִלָּתְ⁠ךָ֖	1	This could mean: (1) “He is the one you must praise” or (2) “It is because you worship him that other peoples will praise you”
10:21	tfvs		rc://*/ta/man/translate/figs-explicit	אֲשֶׁר־עָשָׂ֣ה אִתְּ⁠ךָ֗ אֶת־הַ⁠גְּדֹלֹ֤ת וְ⁠אֶת־הַ⁠נּֽוֹרָאֹת֙ הָ⁠אֵ֔לֶּה	1	Moses is referring to all the miracles that Yahweh performed for the Israelites when they were in the wilderness. You could include this information if that would be helpful to your readers. Alternate translation: “who has done for you these great and fearsome things while we were in the wilderness”
10:21	pd01		rc://*/ta/man/translate/figs-synecdoche	עֵינֶֽי⁠ךָ	1	Moses is using **eyes** to represent the whole person in the act of seeing. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “you yourself”
10:22	jp7g		rc://*/ta/man/translate/figs-metaphor	אֲבֹתֶ֖י⁠ךָ	1	Moses is using the term **fathers** to mean “ancestors.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “Your predecessors”
10:22	p41a		rc://*/ta/man/translate/figs-explicit	בְּ⁠שִׁבְעִ֣ים נֶ֔פֶשׁ יָרְד֥וּ אֲבֹתֶ֖י⁠ךָ מִצְרָ֑יְמָ⁠הּ	1	This refers to the events of [Genesis 46](Gen/46/01.md), when Jacob and his whole family moved from Canaan to Egypt. You could include this information if that would be helpful to your readers. Alternate translation: “Your fathers went down from Canaan into Egypt as 70 souls”
10:22	fl9x		rc://*/ta/man/translate/figs-metonymy	נֶ֔פֶשׁ	1	Here, **souls** represents human lives. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “people”
10:22	mbn0		rc://*/ta/man/translate/grammar-connect-logic-contrast	וְ⁠עַתָּ֗ה	1	Moses uses the word **now** here to indicate a strong contrast between how many Israelites there were when the Israelites first went to Egypt and how many Israelites there are at the time of this speech. In your translation, indicate this strong contrast in a way that is natural in your language. Alternate translation: “Yet”
10:22	hh5t		rc://*/ta/man/translate/figs-simile	כְּ⁠כוֹכְבֵ֥י הַ⁠שָּׁמַ֖יִם לָ⁠רֹֽב	1	Here Moses compares the number of Israelites to the **number** of **the stars of the heavens**. He uses this to emphasize that Yahweh has blessed the Israelites so they had many children and increased in population. If it would be helpful in your language, you could make it clear that Moses is referring to many people and many stars. Alternate translation: “as many as the many stars of heaven”
11:intro	ifg3				0	# Deuteronomy 11 General Notes\n\n## Structure and Formatting\n\n### Deuteronomy 11 Outline\n- vv. 1-7: Moses wants the Israelites to obey Yahweh because of his miracles\n- vv. 8-15: Blessings for obedience\n- vv. 16-17: Warnings for disobedience\n- vv. 18-25: The importance of Yahweh’s words\n- vv. 26-32: Instructions on the blessings and curses\n\n## Special Concepts in this Chapter\n\n### Placing Yahweh’s words on one’s arms, forehead, and doorposts\n[Verses 18-20](../11/18.md) command the Israelites to always remember Yahweh’s words. There are different understandings of these commands. Some Jewish traditions interpret these verses as meaning that the Israelites should physically write copies of the law. Others believe that the command is to memorize and cherish the law. Translators should be careful to translate the passage as it is, without implying one interpretation or the other in their translation.\n\n## Other Possible Translation Difficulties in this Chapter\n\n### “You”\n\nWhen Moses is addressing the Israelites, he uses both the singular and plural forms of “you.”\n\n- v. 1:  “You” and “your” are singular.\n- vv. 2-9: “You” and “your” are plural.\n- v. 10: See note.\n- vv. 11-13: “You” and “your” are plural.\n- vv. 14-15:  “You” and “your” are singular.\n- vv. 16-18: “You” and “your” are plural.\n- vv. 19-20: See notes.\n- vv. 21-28: “You” and “your” are plural.\n- v. 29: “You” and “your” are singular.\n- vv. 31-32: “You” and “your” are plural.\n\n\n(See: [[rc://*/ta/man/translate/writing-pronouns]] and [[rc://*/ta/man/translate/figs-youcrowd]])
11:1	wvr1		rc://*/ta/man/translate/figs-youcrowd	וְ⁠אָ֣הַבְתָּ֔ & אֱלֹהֶ֑י⁠ךָ וְ⁠שָׁמַרְתָּ֣	1	Even though Moses is speaking to all the Israelites, **you** and **your** are singular in this verse. If the singular forms of these pronouns would not be natural in your language, you could use the plural forms in your translation.
11:1	e1ef		rc://*/ta/man/translate/figs-declarative	וְ⁠אָ֣הַבְתָּ֔ & וְ⁠שָׁמַרְתָּ֣	1	See the [book introduction](../front/intro.md) for more infromation about translating **shall**. Alternate translation: “And love … and keep”
11:1	l1p6		rc://*/ta/man/translate/figs-explicit	מִשְׁמַרְתּ֗⁠וֹ	1	The implication is that Yahweh wants the Israelites to carry out the obligations that Yahweh has commanded them to do. You could include this information if that would be helpful to your readers. Alternate translation: “the obligations that he gave you”
11:1	m9xx		rc://*/ta/man/translate/figs-idiom	כָּל־הַ⁠יָּמִֽים	1	Here, **all of the days** is an idiom that means “always.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “forever”
11:2	babi		rc://*/ta/man/translate/figs-infostructure	 וִֽ⁠ידַעְתֶּם֮ הַ⁠יּוֹם֒ כִּ֣י ׀ לֹ֣א אֶת־בְּנֵי⁠כֶ֗ם אֲשֶׁ֤ר לֹֽא־יָדְעוּ֙ וַ⁠אֲשֶׁ֣ר לֹא־רָא֔וּ אֶת־מוּסַ֖ר יְהוָ֣ה אֱלֹהֵי⁠כֶ֑ם אֶת־גָּדְל֕⁠וֹ אֶת־יָד⁠וֹ֙ הַ⁠חֲזָקָ֔ה וּ⁠זְרֹע֖⁠וֹ הַ⁠נְּטוּיָֽה	1	If it would be more natural in your language, you could change the order of these clauses so that the relationship between **know** and **discipline** is clearer. Alternate translation: “And know today the discipline of Yahweh your God, which is not to your sons, who have not known and who have not seen it, his greatness, his mighty hand, or his outstretched arm,”
11:2	dp84		rc://*/ta/man/translate/grammar-connect-logic-contrast	לֹ֣א	1	Moses uses the word **not** here to indicate a strong contrast between what the Israelites have experienced and what their descendants have experienced. Moses means that the Israelites, and not their descendants, have personally experienced Yahweh’s discipline. In your translation, indicate this strong contrast in a way that is natural in your language. Alternate translation: “in fact it is not”
11:2	zht3		rc://*/ta/man/translate/figs-metaphor	אֶת־בְּנֵי⁠כֶ֗ם	1	Here, **sons** means “descendants.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “to your descendants”
11:2	b4av		rc://*/ta/man/translate/figs-metaphor	לֹא־רָא֔וּ	1	Here, Moses speaks of experiencing something as if it were being *seen**. If this word does not have that meaning in your language, you could state the meaning plainly. Alternate translation: “have not experienced”
11:2	ou0x		rc://*/ta/man/translate/figs-doublet	אֶת־יָד⁠וֹ֙ הַ⁠חֲזָקָ֔ה וּ⁠זְרֹע֖⁠וֹ הַ⁠נְּטוּיָֽה	1	The terms **mighty hand** and **outstretched arm** mean similar things. Moses is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “and his very great power”
11:2	sp6q		rc://*/ta/man/translate/figs-metonymy	אֶת־יָד⁠וֹ֙ הַ⁠חֲזָקָ֔ה	1	Here the word **hand** represents God’s power. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “his mighty power”
11:2	dqgp		rc://*/ta/man/translate/figs-metonymy	וּ⁠זְרֹע֖⁠וֹ הַ⁠נְּטוּיָֽה	1	Here, **arm** refers to Yahweh’s use of his power. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “or his strong deeds”
11:3	kbie		rc://*/ta/man/translate/figs-doublet	וְ⁠אֶת־אֹֽתֹתָי⁠ו֙ וְ⁠אֶֽת־מַעֲשָׂ֔י⁠ו	1	The terms **signs** and **deeds** mean similar things. Moses is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: “and the great deeds”
11:3	fcju		rc://*/ta/man/translate/figs-explicit	וְ⁠אֶת־אֹֽתֹתָי⁠ו֙ וְ⁠אֶֽת־מַעֲשָׂ֔י⁠ו אֲשֶׁ֥ר עָשָׂ֖ה בְּ⁠ת֣וֹךְ מִצְרָ֑יִם לְ⁠פַרְעֹ֥ה מֶֽלֶךְ־מִצְרַ֖יִם וּ⁠לְ⁠כָל־אַרְצֽ⁠וֹ	1	This refers to the miracles and plagues that Yahweh did in Egypt while the Israelites were slaves there. Yahweh used these deeds to show his power over Pharaoh so that he would let the Israelites leave Egypt. See [Exodus 6-14](Exo/06/01.md). Alternate translation: “and the plagues he sent to Pharoah, king of Egypt, and to all of Egypt”
11:3	ss4y		rc://*/ta/man/translate/figs-synecdoche	וּ⁠לְ⁠כָל־אַרְצֽ⁠וֹ	1	Here **land** refers to the land that Pharoah ruled over along with everything and everyone in it. You could include this information if that would be helpful to your readers. Alternate translation: “and to all that was in his land”
11:4	r4o8		rc://*/ta/man/translate/figs-explicit	וַ⁠אֲשֶׁ֣ר עָשָׂה֩ לְ⁠חֵ֨יל מִצְרַ֜יִם לְ⁠סוּסָ֣י⁠ו וּ⁠לְ⁠רִכְבּ֗⁠וֹ אֲשֶׁ֨ר הֵצִ֜יף אֶת־מֵ֤י יַם־סוּף֙ עַל־פְּנֵי⁠הֶ֔ם בְּ⁠רָדְפָ֖⁠ם אַחֲרֵי⁠כֶ֑ם	1	This refers to the events of [Exodus 14:23-29](Exo/14/23.md). After Yahweh sent the 10th plague that killed all the firstborn sons of Egypt, Pharaoh finally let the Israelites leave Egypt. The Israelites reached the Sea of Reeds, and Yahweh caused the sea to part so they could cross it. Pharoah did not want the Israelites to leave, so he and his soldiers chased the Israelites to capture them. After the Israelites safely crossed the Sea of Reeds, Yahweh caused the waters to drown the Egyptians. Alternate translation: “and how he caused the Sea of Reeds to flood over the Egyptians when they were chasing you after you left Egypt”
11:4	hxcu		rc://*/ta/man/translate/figs-infostructure	וַ⁠אֲשֶׁ֣ר עָשָׂה֩ לְ⁠חֵ֨יל מִצְרַ֜יִם לְ⁠סוּסָ֣י⁠ו וּ⁠לְ⁠רִכְבּ֗⁠וֹ אֲשֶׁ֨ר הֵצִ֜יף אֶת־מֵ֤י יַם־סוּף֙ עַל־פְּנֵי⁠הֶ֔ם בְּ⁠רָדְפָ֖⁠ם אַחֲרֵי⁠כֶ֑ם	1	If it would be more natural in your language, you could change the wording of this verse. Alternate translation: “and how he caused the water of the Sea of Reeds to flow over the faces of the army of Egypt, to its horses and to its chariots in their pursuit after you”
11:4	k6kn		rc://*/ta/man/translate/figs-synecdoche	פְּנֵי⁠הֶ֔ם	1	Here, **faces** represents people. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “them”
11:4	er20		rc://*/ta/man/translate/figs-explicit	וַ⁠יְאַבְּדֵ֣⁠ם יְהוָ֔ה עַ֖ד הַ⁠יּ֥וֹם הַ⁠זֶּֽה	1	The implication is that after Yahweh destroyed the Egyptians, the Egyptians and their army remained weak until the time of this speech. You could include this information if that would be helpful to your readers. Alternate translation: “and Yahweh caused their destruction to remain until this day”
11:5	fedi		rc://*/ta/man/translate/figs-explicit	 וַ⁠אֲשֶׁ֥ר עָשָׂ֛ה לָ⁠כֶ֖ם בַּ⁠מִּדְבָּ֑ר	1	This refers to all the miracles that Yahweh performed to sustain the Israelites in the wilderness. For example, Yahweh sent water from a rock so they would not be thirsty, and he sent manna from heaven so they would not be hungry. See [Numbers 13-25](Num/13/01.md) for more information. Alternate translation: “and how he gave you food and water in the wilderness”
11:5	xr7g		rc://*/ta/man/translate/figs-explicit	עַד־הַ⁠מָּק֥וֹם הַ⁠זֶּֽה	1	The term **this place** refers to the plain of the Jordan River Valley where Moses is speaking to them before they cross over into Canaan. You could include this information if it would be helpful for your readers. Alternate translation: “to this valley”
11:6	krb7		rc://*/ta/man/translate/figs-explicit	וַ⁠אֲשֶׁ֨ר עָשָׂ֜ה לְ⁠דָתָ֣ן וְ⁠לַ⁠אֲבִירָ֗ם בְּנֵ֣י אֱלִיאָב֮ בֶּן־רְאוּבֵן֒ אֲשֶׁ֨ר פָּצְתָ֤ה הָ⁠אָ֨רֶץ֙ אֶת־פִּ֔י⁠הָ וַ⁠תִּבְלָעֵ֥⁠ם וְ⁠אֶת־בָּתֵּי⁠הֶ֖ם וְ⁠אֶת־אָהֳלֵי⁠הֶ֑ם וְ⁠אֵ֤ת כָּל־הַ⁠יְקוּם֙ אֲשֶׁ֣ר בְּ⁠רַגְלֵי⁠הֶ֔ם בְּ⁠קֶ֖רֶב כָּל־יִשְׂרָאֵֽל	1	Moses is referring to the events of [Numbers 16](Num/16/01.md), when Dathan and Abiram joined Korah to rebel against Moses. Yahweh chose Moses to be their leader, so they were also rebelling against Yahweh. As a result, Yahweh caused the ground to open up and caused them and everything they owned to fall into the opening. Alternate translation: “and how he punished Dathan and Abiram for their rebellion by causing the earth to swallow up them, everyone with them, and everything they owned”
11:6	sp0k		rc://*/ta/man/translate/figs-infostructure	 וַ⁠אֲשֶׁ֨ר עָשָׂ֜ה לְ⁠דָתָ֣ן וְ⁠לַ⁠אֲבִירָ֗ם בְּנֵ֣י אֱלִיאָב֮ בֶּן־רְאוּבֵן֒ אֲשֶׁ֨ר פָּצְתָ֤ה הָ⁠אָ֨רֶץ֙ אֶת־פִּ֔י⁠הָ וַ⁠תִּבְלָעֵ֥⁠ם וְ⁠אֶת־בָּתֵּי⁠הֶ֖ם וְ⁠אֶת־אָהֳלֵי⁠הֶ֑ם וְ⁠אֵ֤ת כָּל־הַ⁠יְקוּם֙ אֲשֶׁ֣ר בְּ⁠רַגְלֵי⁠הֶ֔ם בְּ⁠קֶ֖רֶב כָּל־יִשְׂרָאֵֽל	1	If it would be more natural in your language, you could change the order of these clauses. You could also start a new sentence here, as modeled by the UST.
11:6	knk1		rc://*/ta/man/translate/translate-names	לְ⁠דָתָ֣ן & וְ⁠לַ⁠אֲבִירָ֗ם & אֱלִיאָב֮	1	The words **Dathan**, **Abiram**, and **Eliab** are names of men. See how you translated their names in [Numbers 16](Num/16/01.md).
11:6	a4jx		rc://*/ta/man/translate/figs-metaphor	בֶּן	1	Here, **son** means “descendant.” If it would be helpful in your language, you could state the meaning plainly. Alternate translation: “descendant of”
11:6	b3l3		rc://*/ta/man/translate/figs-personification	פָּצְתָ֤ה הָ⁠אָ֨רֶץ֙ אֶת־פִּ֔י⁠הָ וַ⁠תִּבְלָעֵ֥⁠ם	1	Here, Moses is speaking of **the earth** as if it were a person who had a mouth that can open and swallow. Yahweh caused the earth to open and close. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: “Yahweh made a crack in the earth underneath them and caused the earth to cover them”
11:6	l1h6		rc://*/ta/man/translate/figs-metonymy	בָּתֵּי⁠הֶ֖ם	1	Here, **houses** represents the families of Dathan and Abiram. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “their households”
11:6	qy2a		rc://*/ta/man/translate/figs-explicit	כָּל־הַ⁠יְקוּם֙	1	The term **living thing** includes people and animals. You could include this information if that would be helpful to your readers. Alternate translation: “every person and animal”
11:6	gy9p		rc://*/ta/man/translate/figs-idiom	בְּ⁠רַגְלֵי⁠הֶ֔ם	1	Here, **in their steps** is an idiom that means “belongs to them.” If this phrase does not have that meaning in your language, you could use an idiom from your language that does have this meaning or state the meaning plainly. Alternate translation: “belonged to them”
11:6	wr83		rc://*/ta/man/translate/figs-metonymy	בְּ⁠קֶ֖רֶב כָּל־יִשְׂרָאֵֽל	1	Here, **midst** represents a person’s presence. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “and all Israel witnessed it”
11:6	g1zh		rc://*/ta/man/translate/figs-metonymy	יִשְׂרָאֵֽל	1	Here, **Israel** represents all of the Israelites. If it would be helpful in your language, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: “the Israelites”
11:7	ghwd		rc://*/ta/man/translate/grammar-connect-logic-contrast	כִּ֤י	1	Moses uses the word **but** here to indicate a strong contrast between what the Israelites have experienced and what their descendants have experienced. Moses means that the Israelites, and not their descendants, have personally experienced Yahweh’s discipline. In your translation, indicate this strong contrast in a way that is natural in your language. Alternate translation: “whereas”
11:7	z5cl		rc://*/ta/man/translate/figs-synecdoche	עֵֽינֵי⁠כֶם֙	1	Here, **eyes** represents the whole person in the act of seeing. If it would be helpful in your language, you could use an equivalent expression from your culture or state the meaning plainly. Alternate translation: “you yourselves”
11:7	owqy		rc://*/ta/man/translate/figs-infostructure	אֶת־כָּל־מַעֲשֵׂ֥ה יְהוָ֖ה הַ⁠גָּדֹ֑ל אֲשֶׁ֖ר עָשָֽׂה	1	If it would be more natural in your language, you could change the phrasing so that the subject and verb are more clear. Alternate translation: “all the great work that Yahweh did”
11:7	pud2		rc://*/ta/man/translate/figs-explicit	מַעֲשֵׂ֥ה יְהוָ֖ה הַ⁠גָּדֹ֑ל	1	The term **great work** refers to all the miracles and other deeds that Yahweh did using his great power. You could include this information if that would be helpful to your readers. Alternate translation: “the wonders of Yahweh”
11:8	o97u		rc://*/ta/man/translate/grammar-connect-logic-goal	לְמַ֣עַן	1	Here, **so that** marks what comes after it as the goal or purpose of what comes before it. Use a connector in your language that makes it clear that this is the purpose.
