Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
9:16	xiu9		rc://*/ta/man/translate/figs-explicit	It continued that way	0	It may be helpful to explain that this refers to the cloud being over the tabernacle. Alternate translation: “The cloud remained this way over the tabernacle”
9:16	e3lc		rc://*/ta/man/translate/figs-simile	appeared like fire at night	0	The cloud’s appearance is compared to a huge fire. Alternate translation: “it looked like a huge fire at night”
9:17	s8ak		rc://*/ta/man/translate/figs-activepassive	the cloud was taken up	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “moved” or “Yahweh took up the cloud”
9:17	tp1c			the cloud stopped	0	Alternate translation: “the cloud stopped moving”
9:18	zmr7		rc://*/ta/man/translate/figs-abstractnouns	At Yahweh’s command	0	The word “command” can be expressed as a verb. Alternate translation: “When Yahweh commanded”
9:20	ech9			on the tabernacle	0	Alternate translation: “over the tabernacle”
9:20	jqu8		rc://*/ta/man/translate/figs-idiom	make camp	0	Here the word “make” means to “set up.” Alternate translation: “set up their camp”
9:21	a7ug		rc://*/ta/man/translate/figs-explicit	from evening until morning	0	This means that the cloud only stayed over the tabernacle for one night. You make clear the full meaning of this statement. Alternate translation: “only from evening until morning” or “over the tabernacle for only one night”
9:21	ynz2		rc://*/ta/man/translate/figs-explicit	If it continued	0	The full meaning of this statement can be made explicit. “If the cloud stayed over the tabernacle”
9:21	zn66			only when the cloud lifted would they journey on	0	Alternate translation: “then after the cloud moved they would travel”
9:22	y7i4		rc://*/ta/man/translate/figs-activepassive	the cloud was taken up	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the cloud rose up” or “Yahweh took up the cloud”
9:23	acm7		rc://*/ta/man/translate/figs-abstractnouns	at Yahweh’s command	0	The word “command” can be expressed as a verb. Alternate translation: “what Yahweh commanded”
9:23	h49s		rc://*/ta/man/translate/figs-activepassive	Yahweh’s command given through Moses	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the command that Yahweh had given through Moses”
10:intro	vix6				0	# Numbers 10 General Notes\n\n## Special concepts in this chapter\n\n### Trumpets\n\nIn the ancient Near East, trumpets were used for many purposes. They were used to call people together. They were also used to lead people into battle.\n\n### Israel starts to move\n\nEach tribe had its place in line as did the tabernacle. Their movements through the desert were very deliberate and ordered. (See: [[rc://*/tw/dict/bible/kt/tabernacle]])
10:2	a5wu		rc://*/ta/man/translate/figs-metonymy	Make two silver trumpets	0	This means that Yahweh commanded Moses to have someone make the trumpet. He did not make them himself. Alternate translation: “Tell someone to make two silver trumpets”
10:2	a3nl		rc://*/ta/man/translate/figs-metonymy	You must use the trumpets	0	Moses will not blow the trumpets himself, but he will command the priests to blow them.
10:3	k8w4			in front of you	0	This means that Moses was to be there with the priest when he blew the trumpets. Alternate translation: “while you are present”
10:4	c73m		rc://*/ta/man/translate/figs-parallelism	the leaders, the heads of the clans of Israel	0	These two phrases refer to the same group of people. Here the second phrase is used to describe the first phrase. Alternate translation: “the leaders, who are the heads of the clans of Israel”
10:5	vt88		rc://*/ta/man/translate/figs-you	וּ⁠תְקַעְתֶּ֖ם תְּרוּעָ֑ה	1	Here the word **you** is plural. Yahweh is speaking to Moses, but he his referring to the priests.
10:5	a48l		rc://*/ta/man/translate/figs-metonymy	וּ⁠תְקַעְתֶּ֖ם תְּרוּעָ֑ה	1	The priests will blow the trumpets, Moses will not. Alternate translation: “And they shall blow a blast”
10:6	m9ab		rc://*/ta/man/translate/figs-you	וּ⁠תְקַעְתֶּ֤ם תְּרוּעָה֙ שֵׁנִ֔ית	1	Here the word **you** is plural. Yahweh is speaking to Moses, but he his referring to the priests.
10:6	huyc		rc://*/ta/man/translate/figs-metonymy	וּ⁠תְקַעְתֶּ֤ם תְּרוּעָה֙ שֵׁנִ֔ית	1	The priests will blow the trumpets, Moses will not. Alternate translation: “And they shall blow a second blast”
10:6	hik8		rc://*/ta/man/translate/translate-ordinal	the second time	0	Alternate translation: “time number 2” or “again”
10:6	bv3w			They must blow a loud signal for their journeys	0	Alternate translation: “They” refers to the priests and the word “their” refers to the people of Israel.
10:7	cga9			When the community gathers together	0	Alternate translation: “To gather the community together”
10:8	ias7		rc://*/ta/man/translate/figs-you	be a regulation for you	0	Here “you” is plural and refers to the people of Israel. Alternate translation: “be a rule for you”
10:9	em5l		rc://*/ta/man/translate/figs-synecdoche	When you go to war … oppresses you	0	Yahweh is speaking to Moses and uses the word “you,” but he is actually referring the people of Israel going to war. Alternate translation: “When the people of Israel to war … oppresses Israel”
10:9	mze9		rc://*/ta/man/translate/figs-metonymy	then you must sound an alarm with the trumpets	0	Here Yahweh again speaks to Moses using the word “you” but actually wants Moses to have the priests blow the trumpets. Alternate translation: “then you must command the priests to sound an alarm with the trumpets”
10:9	unu5		rc://*/ta/man/translate/figs-idiom	call you to mind	0	This phrase “call to mind” means to remember. Alternate translation: “remember you”
10:10	k3j1		rc://*/ta/man/translate/figs-abstractnouns	of celebration	0	The noun “celebration” can be expressed with the verb “celebrate.” Alternate translation: “when you celebrate”
10:10	elw2		rc://*/ta/man/translate/figs-metonymy	you must blow the trumpets	0	Here Yahweh again speaks to Moses using the word “you,” but actually wants him to have the priests blow the trumpets. Alternate translation: “you must command the priests to blow the trumpets”
10:10	cu9l		rc://*/ta/man/translate/translate-hebrewmonths	at the beginnings of the months	0	There are 12 months on the Hebrew calendar. The beginning phase of the moon with its sliver of light marked the beginning of each month in the lunar calendar.
10:10	d7nd		rc://*/ta/man/translate/figs-you	your burnt offerings … your fellowship offerings … you to me	0	In these phrases the words “your” and “you” are plural and refer to the people of Israel.
10:10	fs2w			over the sacrifices	0	Alternate translation: “in honor of the sacrifices”
10:10	ii25		rc://*/ta/man/translate/figs-abstractnouns	will act as a reminder of you to me	0	The word “reminder” can be expressed with the verb “remind.” Alternate translation: “will always remind you of me”
10:10	da3q			These will act	0	The word “these” refers to the trumpets and the sacrifices.
10:11	g9q8		rc://*/ta/man/translate/translate-ordinal	In the second year	0	This refers to the second year after Yahweh brought the Israelites out of Egypt. Alternate translation: “In year 2”
10:11	etr3		rc://*/ta/man/translate/translate-ordinal	בַּ⁠חֹ֥דֶשׁ הַ⁠שֵּׁנִ֖י בְּ⁠עֶשְׂרִ֣ים בַּ⁠חֹ֑דֶשׁ	1	The word **second** is the ordinal form of "two." Alternate translation: “on day 20 of month 2”
10:11	obou		rc://*/ta/man/translate/translate-hebrewmonths	בַּ⁠חֹ֥דֶשׁ הַ⁠שֵּׁנִ֖י בְּ⁠עֶשְׂרִ֣ים בַּ⁠חֹ֑דֶשׁ	1	This is the **second month** of the Hebrew calendar. Alternate translation: “on day 20 of month 2”
10:11	be2g		rc://*/ta/man/translate/figs-activepassive	the cloud was lifted	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the cloud rose up” or “Yahweh lifted the cloud”
10:11	gt38			the tabernacle of the covenant decrees	0	The tabernacle was also called by this longer name because the ark with the law of God was placed inside it. See how you translated this in [Numbers 1:50](../01/50.md).
10:13	qmj1		rc://*/ta/man/translate/figs-activepassive	Yahweh’s command given through Moses	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “the commands that Yahweh had given through Moses”
10:14	x7lp			The camp under the banner of Judah’s descendants	0	This camp includes the three tribes under the division of Judah: Judah, Issachar, and Zebulun.
10:14	pjd4		rc://*/ta/man/translate/translate-ordinal	went out first	0	They packed up their camp and they left that place before all the others left.
10:14	dc5v			Nahshon son of Amminadab	0	See how you translated this man’s name in [Numbers 1:7](../01/07.md).
10:15	w1an			Nethanel son of Zuar	0	See how you translated this man’s name in [Numbers 1:8](../01/08.md).
10:16	d9ka			Eliab son of Helon	0	See how you translated this man’s name in [Numbers 1:9](../01/09.md).
10:17	drx6			Gershon … Merari	0	See how you translated these men’s names in [Numbers 3:17](../03/17.md).
10:18	fj8y			the armies under the banner of Reuben’s camp	0	This refers to the armies of the tribes under the division of Reuben: Reuben, Simeon, and Gad.
10:18	tn9f			Elizur son of Shedeur	0	See how you translated this man’s name in [Numbers 1:5](../01/05.md).
10:19	yx6m			Shelumiel son of Zurishaddai	0	See how you translated this man’s name [Numbers 1:6](../01/06.md).
10:20	r29y			Eliasaph son of Deuel	0	See how you translated this man’s name in [Numbers 1:14](../01/14.md).
10:21	n1gg			Kohathites	0	This refers to the descendants of Kohath. See how you translated this in [Numbers 3:27](../03/27.md).
10:22	q3rx			The armies under the banner of Ephraim’s descendants	0	This refers to the armies of the tribes under the division of Ephraim: Ephraim, Manasseh, and Benjamin.
10:22	rfy7			Elishama son of Ammihud	0	See how you translated this man’s name in [Numbers 1:10](../01/10.md).
10:23	g3jn			Gamaliel son of Pedahzur	0	See how you translated this man’s name in [Numbers 1:10](../01/10.md).
10:24	f97k			Abidan son of Gideoni	0	See how you translated this man’s name in [Numbers 1:11](../01/11.md).
10:25	m8a2			The armies that camped under the banner of Dan’s descendants	0	This refers to the armies of the tribes under the division of Dan: Dan, Asher, and Naphtali.
10:25	bi6d			Ahiezer son of Ammishaddai	0	See how you translated this man’s name in [Numbers 1:12](../01/12.md).
10:26	c4yp			Pagiel son of Okran	0	See how you translated this man’s name in [Numbers 1:13](../01/13.md).
10:27	g3gk			Ahira son of Enan	0	See how you translated this man’s name in [Numbers 1:15](../01/15.md).
10:29	eup1		rc://*/ta/man/translate/translate-names	Hobab son of Reuel	0	This is the name of a man.
10:29	ggx5			that Yahweh described	0	Alternate translation: “that Yahweh described to us”
10:29	w51l			we will do you good	0	Alternate translation: “we will treat you well”
10:31	pn47		rc://*/ta/man/translate/figs-idiom	You must watch out for us	0	The phrase “watch out” means to guide and to take care of. Alternate translation: “You can guide us and show us how to live in the desert”
10:33	q53a			They journeyed	0	Alternate translation: “They” refers to the people of Israel.
10:33	hp2q		rc://*/ta/man/translate/figs-explicit	the mountain of Yahweh	0	This refers to Mount Sinai. The full meaning of this statement can be made explicit. Alternate translation: “Mount Sinai, the mountain of Yahweh”
10:33	ilz3		rc://*/ta/man/translate/figs-personification	The ark of the covenant of Yahweh went before them	0	The group of Levites carrying the ark of the covenant went before the people of Israel as the traveled. Alternate translation: “Men carried the ark of the covenant of Yahweh before them as they traveled”
10:34	r4vx			by daylight	0	Alternate translation: “every day” or “during the day”
10:35	rz81		rc://*/ta/man/translate/figs-personification	Whenever the ark set out	0	Here the ark is spoken of as if were a person traveling. The ark was really being carried by men. Alternate translation: “Whenever the people carrying the ark set out”
10:35	hqm2		rc://*/ta/man/translate/figs-metaphor	Rise up, Yahweh	0	Here the phrase “rise up” is a request for Yahweh to act, in this case Moses is asking him to scatter their enemies.
10:35	n947		rc://*/ta/man/translate/figs-metaphor	Make those who hate you run from you	0	Here Moses speaks about Yahweh causing their enemies to flee from the people of Israel as if they were fleeing from Yahweh himself. Alternate translation: “Make those who hate you run away from your ark and your people”
10:36	a1np		rc://*/ta/man/translate/figs-personification	Whenever the ark stopped	0	Here the ark is spoken of as if were a person traveling. The ark was really being carried by men. Alternate translation: “Whenever the people carrying the ark stopped”
10:36	s46d		rc://*/ta/man/translate/figs-explicit	many tens of thousands	0	This refers to people. The full meaning of this statement can be made explicit. Alternate translation: “many tens of thousands of people”
11:intro	t7jv				0	# Numbers 11 General Notes\n\n## Special concepts in this chapter\n\n### Complaining\n\nMoses complained about having too much responsibility. Therefore, God gave seventy men the spirit of prophecy to help Moses. The people complained about food, even though Yahweh was miraculously providing them with their food. The people complained because they did not have meat or fish to eat. God sent them quail. He punished some of the people, but it does not say why God did this. (See: [[rc://*/tw/dict/bible/kt/spirit]] and [[rc://*/tw/dict/bible/kt/prophet]])
11:1	y6b3			Fire from Yahweh burned	0	Alternate translation: “Yahweh sent fire that burned”
11:3	n5ye		rc://*/ta/man/translate/figs-activepassive	That place was named	0	This can be stated in the active form. Alternate translation: “They named that place”
11:4	tfn7		rc://*/ta/man/translate/figs-rquestion	Who will give us meat to eat?	0	The Israelites ask this question in order to complain and to express their desire for something other than manna to eat. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We wish that we had meat to eat.”
11:6	s5bq			our appetite is gone	0	Alternate translation: “we do not want to eat” or “we cannot eat”
11:7	wpg9			coriander seed	0	Coriander is also known as cilantro. This seed serves as a spice when dried.
11:7	y9r3			resin	0	This is a sticky substance with a pale yellow color.
11:10	uu2r		rc://*/ta/man/translate/figs-metaphor	in Moses’ eyes	0	he eyes represent seeing, and seeing represents thoughts or judgment. Alternate translation: “in Moses’ opinion” or “in Moses’ judgement”
11:11	zm5k		rc://*/ta/man/translate/figs-rquestion		0	# General Information:\n\nMoses complains to Yahweh using several rhetorical questions.
11:11	qg3b		rc://*/ta/man/translate/figs-123person	לָ⁠מָ֤ה הֲרֵעֹ֨תָ֙ לְ⁠עַבְדֶּ֔⁠ךָ	1	Moses speaks of himself in the third person. Alternate translation: “Why do you do evil to me?”
11:11	eej5		rc://*/ta/man/translate/figs-rquestion	לָ⁠מָ֤ה הֲרֵעֹ֨תָ֙ לְ⁠עַבְדֶּ֔⁠ךָ וְ⁠לָ֛⁠מָּה לֹא־ מָצָ֥תִי חֵ֖ן בְּ⁠עֵינֶ֑י⁠ךָ לָ⁠שׂ֗וּם אֶת־ מַשָּׂ֛א כָּל־ הָ⁠עָ֥ם הַ⁠זֶּ֖ה עָלָֽ⁠י	1	Moses used these questions to complain about the way God was treating him. They can be expressed as statements. Alternate translation: “You should not treat me, your servant, so badly. You should not be angry with me by making me responsible for what all these people have done!”
11:11	jll4		rc://*/ta/man/translate/figs-metaphor	You make me carry the load of all these people	0	Moses complains and speaks of leading the people and providing for them as if he were carrying a heavy load. Alternate translation: “You make me responsible for all these people, but it’s too hard for me”
11:12	hah2		rc://*/ta/man/translate/figs-rquestion	Did I conceive all these people?	0	Moses used this question to remind God that Moses was not their father. Alternate translation: “I am not the father of all these people.”
11:12	iw91		rc://*/ta/man/translate/figs-rquestion	Have I given them birth so that you should say to me, ‘Carry … baby?’	0	Moses wants God to remember that God told him to take care of the Israelites even though Moses was not their father. Alternate translation: “I have not given them birth, so you have no right to say to me, ‘Carry … baby’!”
11:12	p2qz		rc://*/ta/man/translate/figs-metaphor	Carry them closely to your chest	0	To take care of the Israelites is spoken of as if it were to carry a helpless newborn baby.
11:12	b2i5		rc://*/ta/man/translate/figs-rquestion	Should I carry them … to give them?	0	If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You should not expect me to carry them … to give them!” or “I am not able to carry them … to give them!”
11:13	pr1g		rc://*/ta/man/translate/figs-rquestion	Where can I find meat to give to all this people?	0	Moses used this question to complain that it was impossible for him to give meat to all the people. Alternate translation: “I cannot possibly find enough meat to give to all these people.”
11:14	is35		rc://*/ta/man/translate/figs-metaphor	I cannot bear all these people alone	0	Moses speaks of leading and providing for the people as if he were carrying them. Alternate translation: “I cannot provide for all these people alone”
11:14	x4d7		rc://*/ta/man/translate/figs-idiom	They are too much for me	0	This is an idiom. Alternate translation: “This responsibility is too difficult for me”
11:17	tp3h		rc://*/ta/man/translate/figs-metonymy	some of the Spirit that is on you	0	The “Spirit” here represents the power that God’s Spirit had given to Moses so that Moses could do what God told him to do. Alternate translation: “some of the power that the Spirit has given you”
11:17	dz3z		rc://*/ta/man/translate/figs-metaphor	They will bear the burden of the people with you	0	God speaks of the responsibility of leading and providing for the people as if it were a burden that Moses and the leaders would carry. Alternate translation: “They will help you care for the people”
11:17	qll3		rc://*/ta/man/translate/figs-metaphor	You will not have to bear it alone	0	God speaks of the responsibility of leading and providing for the people as if it were a burden that Moses and the leaders would carry. Alternate translation: “You will not care for them alone”
11:18	mc86		rc://*/ta/man/translate/figs-rquestion	Who will give us meat to eat?	0	The Israelites had asked this question in order to complain and to express their desire for something other than manna to eat. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “We wish that we had meat to eat.”
11:20	mhi2		rc://*/ta/man/translate/figs-metaphor	until it comes out of your nostrils	0	This could mean: (1) God speaks of vomiting as if the food would come out through their nostrils. Alternate translation: “until you are sick and vomit” or (2) they would eat so much meat that it would be as if it would come out of their nostrils. Alternate translation: “until it feels like it would have to come out of your nostrils”
11:20	r2iy		rc://*/ta/man/translate/figs-rquestion	Why did we leave Egypt?	0	The people had used this question to express regret and to complain. Alternate translation: “We never should have left Egypt.”
11:21	sej6		rc://*/ta/man/translate/translate-numbers	600,000 people	0	Alternate translation: “six hundred thousand people”
11:22	tbn5		rc://*/ta/man/translate/figs-rquestion	Should we kill flocks and herds to satisfy them? Should we catch all the fish in the sea to satisfy them?	0	Moses uses these questions to express his doubt that there could be enough meat to feed all of the people. Alternate translation: “We would have to kill entire flocks and herds and catch all the fish in the sea to satisfy them!”
11:22	xap3		rc://*/ta/man/translate/figs-doublet	flocks and herds	0	These two words mean basically the same thing. Together they emphasize a great number of animals.
11:22	c3w9		rc://*/ta/man/translate/figs-hyperbole	all the fish in the sea	0	The word “all” is an exaggeration to show how impossible it was to provide food for all the people of Israel.
11:22	u4s6			to satisfy them	0	Alternate translation: “to satisfy their hunger”
11:23	ky75		rc://*/ta/man/translate/figs-metonymy	הֲ⁠יַ֥ד יְהוָ֖ה תִּקְצָ֑ר	1	Here the word **hand** represents God’s power. Alternate translation: “Do you think that I am not powerful enough to do this?”
11:23	wp9r		rc://*/ta/man/translate/figs-rquestion	הֲ⁠יַ֥ד יְהוָ֖ה תִּקְצָ֑ר	1	God uses this question to rebuke Moses for thinking that God did not have the power to provide enough meat for the people. Alternate translation: “You should know I am more than strong enough to do this.”
11:24	qz74			Yahweh’s words	0	Alternate translation: “what Yahweh had said”
11:25	c9s5		rc://*/ta/man/translate/figs-metonymy	some of the Spirit that was on Moses	0	The “Spirit” here represents the power that God’s Spirit had given to Moses. See how you translated a similar phrase in [Numbers 11:17](../11/17.md). Alternate translation: “some of the power that the Spirit had given to Moses”
11:25	g325		rc://*/ta/man/translate/figs-metaphor	put it on the seventy elders	0	Giving power to the elders is spoken of as putting the Spirit on them. See how you translated a similar phrase in [Numbers 11:17](../11/17.md). Alternate translation: “gave it to the seventy elders”
11:25	i7yn		rc://*/ta/man/translate/figs-metaphor	When the Spirit rested on them	0	Having power from the Spirit is spoken of as if the Spirit rested on them. Alternate translation: “When they had power from the Spirit”
11:26	dn97		rc://*/ta/man/translate/figs-metaphor	The Spirit also rested on them	0	The Spirit giving them power is spoken of as if the Spirit rested on them. Alternate translation: “The Spirit also gave them power”
11:26	b766		rc://*/ta/man/translate/figs-activepassive	Their names were written on the list	0	This can be written in active form. Alternate translation: “Moses had written their names on the list”
11:28	p5f7			stop them	0	Alternate translation: “tell them to stop prophesying”
11:29	x4na		rc://*/ta/man/translate/figs-rquestion	Are you jealous for my sake?	0	Moses uses this question to rebuke Joshua. If it would be helpful in your language, you could express this question as a statement, if necessary. Alternate translation: “You should not be jealous for my sake.”
11:29	sl5x		rc://*/ta/man/translate/figs-explicit	Are you jealous for my sake?	0	What Joshua might have been jealous about can be stated clearly if needed. Alternate translation: “Are you concerned that they might be taking away something that belongs to me?” or “Are you concerned that people will not respect my authority?”
11:29	nm1s		rc://*/ta/man/translate/figs-metaphor	that he would put his Spirit on them all	0	Moses speaks of God’s Spirit giving people power as if God were to put his Spirit on them. Alternate translation: “that God’s Spirit would give them all power”
11:31	esv9		rc://*/ta/man/translate/translate-unknown	quail	0	a small bird
11:31	k1e2			about a day’s journey on one side and a day’s journey on the other side	0	Alternate translation: “in each direction for as far as a person could walk in one day”
11:31	w6al		rc://*/ta/man/translate/translate-bdistance	וּ⁠כְ⁠אַמָּתַ֖יִם	1	A **cubit** is a unit of measurement equal to about 46 centimeters. Alternate translation: “and about 92 centimeters” or “and about 1 meter”
11:32	t6d9		rc://*/ta/man/translate/figs-doublenegatives	No one gathered less than ten homers of quail	0	This is a double negative which can be expressed as a positive statement. Alternate translation: “Everyone gathered at least ten homers of quail”
11:32	r8bg		rc://*/ta/man/translate/translate-bvolume	ten homers	0	A homer is a unit of volume equal to about 220 liters. Alternate translation: “2,200 liters”
11:33	zs3j		rc://*/ta/man/translate/figs-parallelism	While the meat was still between their teeth, while they were chewing it	0	These two phrases mean basically the same thing. Together they emphasize that God punished them immediately, even while they were eating the meat. Alternate translation: “While they were still eating the meat”
11:34	xkj8		rc://*/ta/man/translate/translate-names	וַ⁠יִּקְרָ֛א אֶת־ שֵֽׁם־ הַ⁠מָּק֥וֹם הַ⁠ה֖וּא קִבְר֣וֹת הַֽתַּאֲוָ֑ה	1	This was the same **place** that was formerly called, “Taberah” in [11:3](../11/03.md). Alternate translation: “They named that place Kibroth Hattaavah”
11:35	j14n		rc://*/ta/man/translate/translate-names	Hazeroth	0	This is the name of a place in the desert.
12:intro	qam4				0	# Numbers 12 General Notes\n\n## Structure and formatting\n\nSome translations set each line of poetry farther to the right than the rest of the text to make it easier to read. The ULT does this with the poetry in 12:6–8.\n\n## Important figures of speech in this chapter\n\n### Idiom\n\nGod used the idiom “mouth to mouth” meaning “speaking directly with both people present.” This indicated that Moses was more than just a prophet and greater than other prophets. (See: [[rc://*/ta/man/translate/figs-idiom]] and [[rc://*/tw/dict/bible/kt/prophet]])
12:2	h4pv		rc://*/ta/man/translate/figs-rquestion	Has Yahweh spoken only with Moses? Has he not spoken also with us?	0	Miriam and Aaron use these questions to complain that Moses had so much authority and they did not. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “Yahweh has not spoken only with Moses. He has also spoken with us.”
12:2	aac3			Now Yahweh heard	0	The word “Now” hear draws attention to the important point that follows.
12:3	v4cp		rc://*/ta/man/translate/writing-background	Now the man Moses	0	Alternate translation: “Now” is used to mark a break in the main story line. The narrator tells background information about Moses’ character.
12:5	nrn9		rc://*/ta/man/translate/figs-metaphor	a pillar of cloud	0	The shape of the cloud is spoken of as if it were a pillar. Alternate translation: “a cloud shaped like a pillar” or “a tall cloud”
12:7	q7sy			My servant Moses is not like that	0	Alternate translation: “I do not speak to Moses like that”
12:7	m3bf		rc://*/ta/man/translate/figs-metonymy	He is faithful in all my house	0	Here “my house” represents the nation of Israel. Being faithful in God’s house represents being faithful in leading Israel. Alternate translation: “Moses leads my people faithfully” or “Moses is the one whom I trust to lead my people Israel”
12:8	n7dr		rc://*/ta/man/translate/figs-rquestion	So why are you unafraid to speak against my servant, against Moses?	0	Yahweh asks this question to rebuke Miriam and Aaron. If it would be helpful in your language, you could express this question as a statement. Alternate translation: “You should be afraid to speak against my servant, against Moses.”
12:8	f9rh		rc://*/ta/man/translate/figs-parallelism	against my servant, against Moses	0	The phrase “against Moses” clarifies that he is the “servant” of whom Yahweh speaks. Alternate translation: “against my servant, Moses”
12:9	b7b8		rc://*/ta/man/translate/figs-metaphor	Yahweh’s anger burned against them	0	Yahweh’s anger is spoken of as if it were a fire. Alternate translation: “Yahweh became very angry with them”
12:10	e5f3		rc://*/ta/man/translate/figs-simile	was as white as snow	0	Leprosy turned Miriam’s skin white. Alternate translation: “became very white”
12:11	e1yt		rc://*/ta/man/translate/figs-metonymy	do not hold this sin against us	0	To hold people’s sin against them is to say that they are guilty for their sin. Here it represents punishing them for their sin.
12:12	ml35		rc://*/ta/man/translate/figs-simile	אַל־ נָ֥א תְהִ֖י כַּ⁠מֵּ֑ת	1	Aaron compares the deadly leprosy of Miriam to a stillborn baby who has begun to decompose.
12:13	tf8r			Please heal her, God, please	0	Here “please” is repeated for emphasis.
12:14	f2gq		rc://*/ta/man/translate/figs-hypo	וְ⁠אָבִ֨י⁠הָ֙ יָרֹ֤ק יָרַק֙ בְּ⁠פָנֶ֔י⁠הָ	1	This describes something that could have happened but did not.
12:14	iv3z		rc://*/ta/man/translate/translate-symaction	וְ⁠אָבִ֨י⁠הָ֙ יָרֹ֤ק יָרַק֙ בְּ⁠פָנֶ֔י⁠הָ	1	Spitting in someone’s face was a terrible insult.
12:15	dk19		rc://*/ta/man/translate/figs-metaphor	Miriam was shut outside the camp	0	Being sent out of the camp and not being allowed to go back in is spoken of as if there were a door that was closed behind her. Alternate translation: “Miriam was sent outside the camp” or “Miriam was kept outside the camp”
12:15	ww7l		rc://*/ta/man/translate/figs-activepassive	Miriam was shut outside the camp	0	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “Moses shut Miriam outside the camp” or “Moses sent Miriam outside the camp”
12:16	w7ur			Hazeroth	0	This is the name of a place in the desert. See how you translated it in [Numbers 11:35](../11/35.md).
13:intro	a1bi				0	# Numbers 13 General Notes\n\n## Special concepts in this chapter\n\n### Spies\n\nLeaders from each of the tribes went to spy on the Promised Land in Canaan. Yahweh was not concerned with how many people were there, because he could defeat them. It appears that he is testing the faith of the people. The people were supposed to be excited to enter this wonderful land, instead they were afraid. (See: [[rc://*/tw/dict/bible/kt/promisedland]] and [[rc://*/tw/dict/bible/kt/test]] and [[rc://*/tw/dict/bible/kt/faith]])
13:2	mg6w		rc://*/ta/man/translate/figs-pastforfuture	which I have given	0	God had decided that the land of Canaan would belong to the people of Israel, but they had not yet moved into it. Alternate translation: “which I have decided to give” or “which I will soon give”
13:2	t5e2			Each man must be a leader among them	0	Alternate translation: “Each man whom you send must be a leader among his tribe”
13:4	l3bh		rc://*/ta/man/translate/translate-names	Shammua son of Zaccur	0	These are men’s names.
13:5	eby6		rc://*/ta/man/translate/translate-names	Shaphat … Hori	0	These are men’s names.
13:6	c885		rc://*/ta/man/translate/translate-names	Jephunneh	0	A man’s name.
13:7	tja2		rc://*/ta/man/translate/translate-names	Igal	0	A man’s name.
13:8	yw3k		rc://*/ta/man/translate/translate-names	Nun	0	A man’s name.
13:9	l162		rc://*/ta/man/translate/translate-names	Palti … Raphu	0	These are men’s names.
13:10	sbw9		rc://*/ta/man/translate/translate-names	Gaddiel … Sodi	0	These are men’s names.
13:11	n7ll		rc://*/ta/man/translate/translate-names	Gaddi … Susi	0	These are men’s names.
13:11	f5if		rc://*/ta/man/translate/figs-explicit	from the tribe of Joseph (that is to say, from the tribe Manasseh)	0	The relationship between Joseph and Manasseh can be stated clearly. Alternate translation: “from the tribe of Joseph’s son Manasseh”
13:12	hpf5		rc://*/ta/man/translate/translate-names	Ammiel … Gemalli	0	These are men’s names.
13:13	x1fn		rc://*/ta/man/translate/translate-names	Sethur … Michael	0	These are men’s names.
13:14	m5ue		rc://*/ta/man/translate/translate-names	Nahbi … Vophsi	0	These are men’s names.
13:15	f4tz		rc://*/ta/man/translate/translate-names	Geuel … Maki	0	These are men’s names.
13:16	bb3l			Hoshea son of Nun	0	See how you translated these men’s names in [Numbers 13:8](../13/08.md).
13:19	kv19		rc://*/ta/man/translate/figs-rquestion	Is it good or bad? What cities are there? Are they like camps, or are they fortified cities?	0	Moses asks these questions to explain the kind of information that the men were to report back to him. These can be expressed as a statement. Alternate translation: “See if the land is good or bad, what kind of cities are there, and whether those cities are only camps, or whether they have defensive walls around them.”
13:19	x34f			Are they like camps, or are they fortified cities	0	Fortified cities had strong walls around them to protect them from enemy armies. Camps did not have these walls.
13:21	t6ca		rc://*/ta/man/translate/translate-names	Zin … Rehob	0	These are names of places.
13:21	ubr4		rc://*/ta/man/translate/translate-transliterate	the wilderness of Zin	0	The word “Zin” here is the Hebrew name of the wilderness.
13:22	f2ju		rc://*/ta/man/translate/translate-names	Zoan	0	This is the name of a place.
13:22	vki3		rc://*/ta/man/translate/figs-activepassive	וְ⁠חֶבְר֗וֹן שֶׁ֤בַע שָׁנִים֙ נִבְנְתָ֔ה לִ⁠פְנֵ֖י צֹ֥עַן מִצְרָֽיִם	1	If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “And the Canaanites had built Hebron seven years before the Egyptians built Zoan”
13:22	z3rn		rc://*/ta/man/translate/translate-names	Ahiman … Sheshai … Talmai	0	These are names of clans that were named after their ancestors.
